,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266
10,21,39,39,40,46,34,22,21,14,12,5,21,12,19,3,11,7,15,12,26,30,18,1,31,0,11,10,14,0,0,0,20,-33,55,61,76,77,75,85,80,26.0,75.0,29.0,49.0,-84.0,-36.0,-93.0,-72.0,-42.0,-33.0,-87.0,-88.0,-64.0,-57.0,-61.0,0.0,-112.0,-92.0,-111.0,7.0,-113.0,-109.0,-90.0,-92.0,-90.0,-63.0,-52.0,27.0,0.0,7.0,-146.0,-162.0,-144.0,24.0,-188.0,-108.0,-269.0,-276.0,-272.0,-297.0,-450.0,-473.0,-657.0,-680.0,-680.0,-705.0,-813.0,-727.0,-879.0,-701.0,-708.0,-713.0,-720.0,-740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,25,44,33,56,47,48,43,40,38,43,11,20,18,36,16,26,10,16,-1,44,42,48,36,64,-59,-28,-55,-30,-39,-46,-37,-15,-44,-25,-86,-82,-97,-81,-151,-125,-144.0,-156.0,-153.0,-81.0,-227.0,-138.0,-245.0,-148.0,-161.0,-162.0,-160.0,-111.0,-110.0,-70.0,-97.0,-97.0,-111.0,-57.0,-34.0,-60.0,-29.0,-55.0,-86.0,-29.0,-71.0,-58.0,-87.0,-73.0,-68.0,-56.0,-62.0,-62.0,-64.0,-42.0,-67.0,-50.0,-111.0,-79.0,-75.0,-84.0,-61.0,-62.0,-78.0,-71.0,-86.0,1.0,-9.0,-4.0,0.0,0.0,0.0,0.0,-8.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,25,42,28,28,15,29,22,52,49,61,38,38,39,70,46,52,43,39,23,41,37,33,21,16,24,24,24,29,-13,-8,-21,-9,-22,-9,-12,-4,-15,-13,-28,-13,-15.0,-22.0,-42.0,-37.0,-17.0,-5.0,-10.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,11,34,13,40,31,45,20,22,23,16,23,41,2,37,33,40,36,40,33,37,30,43,4,38,37,51,41,47,40,42,42,24,12,13,13,28,-17,-1,-3,5,-12.0,66.0,48.0,54.0,32.0,40.0,-9.0,9.0,-11.0,27.0,19.0,25.0,18.0,25.0,29.0,39.0,24.0,22.0,-62.0,-45.0,-42.0,0.0,34.0,15.0,0.0,-55.0,-52.0,-34.0,-105.0,-108.0,-95.0,-106.0,-152.0,-145.0,-142.0,-129.0,-155.0,67.0,-485.0,-495.0,-471.0,-503.0,-501.0,-319.0,-368.0,-333.0,-353.0,-337.0,-402.0,-431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,4,27,23,33,9,26,12,20,-6,-1,0,0,0,3,0,0,8,48,0,4,11,4,-50,58,32,33,48,40,31,42,38,33,29,46,37,50,39,46,26,42,15.0,14.0,19.0,34.0,21.0,30.0,22.0,43.0,33.0,62.0,44.0,48.0,48.0,49.0,59.0,56.0,46.0,37.0,40.0,31.0,36.0,41.0,18.0,20.0,9.0,13.0,14.0,55.0,34.0,77.0,58.0,89.0,97.0,120.0,100.0,107.0,123.0,187.0,107.0,117.0,110.0,189.0,193.0,193.0,175.0,192.0,170.0,179.0,176.0,204.0,174.0,173.0,147.0,155.0,173.0,170.0,137.0,157.0,145.0,171.0,169.0,195.0,165.0,214.0,100.0,93.0,77.0,80.0,75.0,60.0,59.0,49.0,35.0,20.0,21.0,15.0,25.0,16.0,11.0,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,24,59,45,55,55,70,55,64,17,23,25,28,7,27,24,33,27,45,34,33,12,46,19,48,25,33,23,36,20,61,58,59,55,69,73,66,58,53,64,76,56.0,80.0,37.0,73.0,70.0,71.0,52.0,56.0,39.0,66.0,65.0,59.0,65.0,75.0,65.0,65.0,64.0,117.0,120.0,127.0,108.0,201.0,101.0,112.0,65.0,61.0,17.0,23.0,23.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,33,39,16,18,15,32,15,33,18,23,30,37,3,22,11,7,6,24,-1,-3,-6,0,3,5,-3,50,37,29,39,49,0,7,-4,49,13,22,16,19,15,21,18.0,17.0,17.0,11.0,20.0,28.0,-14.0,62.0,60.0,38.0,54.0,58.0,28.0,49.0,27.0,77.0,37.0,57.0,15.0,4.0,1.0,3.0,0.0,5.0,6.0,38.0,23.0,23.0,24.0,13.0,25.0,29.0,33.0,33.0,33.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,15,53,42,60,52,49,56,61,59,49,61,66,51,49,37,32,41,51,27,37,31,40,25,49,43,43,21,44,38,55,59,60,32,91,68,82,87,87,69,87,93.0,84.0,85.0,86.0,36.0,64.0,0.0,25.0,1.0,19.0,21.0,64.0,32.0,28.0,17.0,30.0,28.0,65.0,65.0,56.0,58.0,82.0,77.0,164.0,235.0,192.0,229.0,229.0,268.0,298.0,227.0,266.0,323.0,327.0,324.0,234.0,256.0,214.0,310.0,283.0,286.0,292.0,338.0,307.0,322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,29,30,23,50,44,50,27,42,21,37,13,52,32,31,33,40,33,45,33,40,0,0,0,29,2,0,0,0,0,47,35,12,8,43,24,30,25,27,27,29,11.0,46.0,17.0,40.0,11.0,17.0,21.0,29.0,27.0,18.0,10.0,98.0,41.0,49.0,50.0,93.0,74.0,162.0,167.0,165.0,164.0,173.0,168.0,179.0,179.0,224.0,236.0,220.0,196.0,201.0,128.0,125.0,157.0,135.0,90.0,104.0,87.0,84.0,83.0,95.0,96.0,85.0,85.0,89.0,101.0,85.0,103.0,101.0,33.0,71.0,51.0,57.0,0.0,0.0,0.0,0.0,0.0,23.0,30.0,13.0,16.0,14.0,19.0,23.0,14.0,9.0,7.0,17.0,3.0,46.0,41.0,62.0,26.0,32.0,31.0,41.0,34.0,30.0,47.0,29.0,34.0,30.0,14.0,14.0,21.0,27.0,13.0,19.0,32.0,49.0,46.0,45.0,41.0,37.0,37.0,49.0,46.0,37.0,49.0,50.0,31.0,46.0,32.0,37.0,32.0,35.0,25.0,25.0,37.0,45.0,40.0,51.0,39.0,30.0,13.0,17.0,0.0,0.0,0.0,0.0,-5.0,0.0,-2.0,0.0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,30,50,36,55,49,51,57,59,26,20,21,19,23,41,23,17,27,25,31,35,20,21,5,30,33,35,21,45,9,24,-1,2,-2,15,0,12,9,18,2,18,10.0,28.0,-12.0,-20.0,-35.0,-30.0,-18.0,-27.0,-43.0,-19.0,-34.0,-8.0,-12.0,-1.0,-6.0,-4.0,-17.0,-14.0,-7.0,-15.0,-28.0,-9.0,-25.0,-6.0,-21.0,-25.0,-54.0,-42.0,-47.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
