,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270
10,17,32,22,50,38,38,31,44,32,48,18,6,-9,11,15,30,1,11,9,-7.0,-18.0,-3.0,-66.0,-69.0,-67.0,-58.0,-58.0,-17.0,-50.0,-29.0,-20.0,-29.0,-25.0,-31.0,-44.0,-14.0,-32.0,-8.0,-14.0,-12.0,-17.0,-11.0,-228.0,-232.0,-203.0,-175.0,-214.0,-243.0,-234.0,-187.0,-231.0,-114.0,-136.0,-194.0,-290.0,-317.0,-523.0,-515.0,-1159.0,-2262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,13,56,31,24,25,41,17,11,4,0,2,-8,-6,-4,-4,-1,0,8,-29,-14.0,-8.0,-20.0,-14.0,-41.0,-42.0,-38.0,-68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,34,42,33,40,25,28,17,35,22,29,20,44,28,36,32,32,44,44,44,64.0,28.0,42.0,24.0,41.0,36.0,41.0,30.0,33.0,-3.0,2.0,0.0,-4.0,-14.0,8.0,-36.0,-11.0,-136.0,-147.0,-197.0,-190.0,-254.0,-223.0,-247.0,-228.0,-257.0,-215.0,-237.0,-239.0,-238.0,-232.0,-225.0,-231.0,-245.0,-185.0,-202.0,-194.0,-331.0,-255.0,-333.0,-329.0,-496.0,-365.0,-321.0,-376.0,-393.0,-378.0,-310.0,-299.0,-359.0,-353.0,-419.0,-393.0,-448.0,-493.0,-519.0,-254.0,-293.0,-221.0,-305.0,-319.0,-384.0,-387.0,-346.0,-343.0,-519.0,-471.0,-661.0,-747.0,-869.0,-863.0,-883.0,-791.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,20,42,38,54,29,34,-15,-6,-3,12,58,64,22,36,37,34,28,44,37,50.0,40.0,56.0,52.0,54.0,31.0,53.0,8.0,36.0,-21.0,12.0,0.0,25.0,38.0,15.0,43.0,118.0,150.0,188.0,115.0,195.0,176.0,189.0,231.0,218.0,247.0,234.0,252.0,312.0,345.0,305.0,319.0,344.0,318.0,327.0,336.0,374.0,365.0,351.0,377.0,657.0,685.0,874.0,881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,25,49,37,49,5,26,0,9,-1,-2,5,7,15,33,1,19,23,16,21,58.0,35.0,60.0,51.0,62.0,12.0,48.0,8.0,42.0,12.0,20.0,23.0,17.0,-6.0,0.0,0.0,-39.0,-12.0,-3.0,-10.0,-16.0,-5.0,0.0,-14.0,-9.0,-25.0,-39.0,-40.0,-22.0,-41.0,-26.0,-29.0,-25.0,-32.0,-16.0,-31.0,-15.0,-25.0,-17.0,-18.0,-23.0,-15.0,-22.0,-16.0,-7.0,-7.0,-11.0,-21.0,-18.0,-30.0,-33.0,-40.0,-22.0,-51.0,-47.0,-27.0,-33.0,-49.0,-59.0,-64.0,-20.0,-22.0,0.0,-22.0,-26.0,-25.0,-23.0,-35.0,-21.0,-30.0,-21.0,-20.0,-21.0,-32.0,-11.0,-10.0,-10.0,-6.0,-3.0,-10.0,-2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,24,39,32,48,37,58,56,61,55,49,51,53,5,13,10,40,28,46,29,31.0,25.0,22.0,29.0,45.0,31.0,27.0,8.0,23.0,10.0,27.0,-5.0,-7.0,-27.0,16.0,-9.0,14.0,0.0,70.0,22.0,157.0,75.0,187.0,108.0,187.0,558.0,672.0,666.0,736.0,673.0,675.0,691.0,713.0,568.0,650.0,625.0,685.0,715.0,723.0,751.0,728.0,552.0,579.0,572.0,660.0,674.0,667.0,660.0,657.0,661.0,678.0,684.0,691.0,684.0,704.0,689.0,731.0,733.0,765.0,781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,28,46,25,56,62,62,67,67,58,62,61,76,50,48,51,49,49,52,43,42.0,58.0,60.0,50.0,53.0,39.0,47.0,43.0,48.0,27.0,36.0,26.0,26.0,11.0,25.0,12.0,22.0,37.0,0.0,-46.0,15.0,2.0,48.0,0.0,0.0,0.0,39.0,70.0,92.0,68.0,112.0,116.0,85.0,75.0,71.0,30.0,33.0,40.0,51.0,38.0,41.0,48.0,32.0,41.0,44.0,15.0,15.0,12.0,14.0,2.0,194.0,153.0,188.0,245.0,330.0,280.0,275.0,330.0,362.0,210.0,471.0,409.0,466.0,465.0,563.0,592.0,600.0,607.0,600.0,664.0,750.0,759.0,745.0,748.0,752.0,761.0,745.0,744.0,744.0,744.0,753.0,752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,6,39,37,45,58,50,38,65,34,60,29,76,41,52,50,83,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,33,25,26,58,32,23,29,46,49,50,23,27,45,50,48,24,31,30,17,33.0,19.0,13.0,38.0,50.0,26.0,38.0,16.0,16.0,-7.0,-21.0,-38.0,7.0,-4.0,0.0,18.0,12.0,15.0,54.0,20.0,31.0,31.0,22.0,0.0,30.0,22.0,20.0,3.0,19.0,6.0,10.0,12.0,7.0,20.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,26,38,38,60,62,43,31,32,27,34,40,37,27,50,39,27,28,31,46,34.0,26.0,29.0,25.0,33.0,22.0,53.0,21.0,35.0,25.0,44.0,32.0,43.0,70.0,60.0,35.0,37.0,29.0,57.0,50.0,40.0,-5.0,0.0,-15.0,-7.0,4.0,36.0,0.0,0.0,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,-6.0,-9.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
