,Std_CP
0,22.439548420887025
1,9.671495257343638
2,11.57206306922672
3,18.18755897824943
4,21.548380271094448
5,9.7681019817839
6,12.735751213586067
7,13.0180185014502
8,23.117435331942218
9,41.101874498635546
10,28.068547047065568
11,7.5292800771077815
12,19.198562324341825
13,20.27222299625978
14,26.22907598215138
15,45.094662871881184
16,27.229266810079423
17,45.33189253142294
18,18.064113460725142
19,9.187447708819835
20,17.396417091899345
21,54.55848453993308
22,120.21878723310044
23,63.03057853649418
24,29.569310603303823
25,43.88056376083827
26,25.729720148942885
27,47.579892326971006
28,14.64374110120612
29,29.280631561074376
30,46.53511916840137
31,30.732248220228062
32,106.44881399057482
33,42.32415718771103
34,39.62293367818055
35,18.821087464153962
36,112.10090095661323
37,67.0356668258072
38,38.0242837387656
39,28.868750612119694
40,18.08238721166891
41,45.813047204018716
42,29.14962323528998
43,15.917321103474388
44,11.252011846011975
45,19.417504311425052
46,11.900554121796059
47,40.08134585707278
48,130.0055830949055
49,12.421180068162375
50,31.66328530591285
51,15.339082416908532
52,102.01497232007068
53,35.534419490874754
54,35.84402971769723
55,18.54800720909315
56,23.91083538441281
57,13.0
58,12.512273544296885
59,9.894303068007417
60,80.82221531116849
61,33.945877226036764
62,11.229569261839547
63,44.0413504901404
64,20.05590869754374
65,11.566234381931645
66,78.21880731756154
