,Std_CP
0,165.3513695039306
1,11.644677847303793
2,24.11587429794919
3,68.51511340592907
4,17.614127036681886
5,201.503829407764
6,23.093161707463505
7,79.29363455209051
8,22.079474959664402
9,40.792609694033025
10,13.20816660345525
11,80.52017866251076
12,39.609502091941
13,36.043435625654226
14,29.496219119675153
15,10.190790781326463
16,9.296211068488338
17,19.000149520942767
18,15.084668941566099
19,14.017197229896501
20,47.83443951003155
21,20.730157210919028
22,30.040379136016956
23,20.567726147657094
24,40.30118649619913
25,14.083292957766039
26,77.21632185205638
27,44.097881499107864
28,18.157643018850212
29,115.14164859552413
30,89.11408144729499
31,107.24287511292059
32,15.106076538502537
33,25.54378297129947
34,62.21207967222168
35,30.72958984932425
36,39.668468986009394
37,53.497062623046865
38,53.97887745982367
39,89.45878371484734
40,16.3838728523079
41,33.299659862208436
42,72.39671739948002
43,60.09415915704081
44,81.98487621223948
45,80.48401223669785
46,50.35315133756836
47,77.08627052496621
48,114.68378216850505
49,14.418231334972784
50,17.43503621461332
51,36.506690211672606
52,11.542621072880328
53,9.049036273066012
54,27.042464790783864
55,42.83895045021149
56,59.01369954631763
57,29.36053517293283
58,17.150085584045044
59,9.739125972726901
60,50.05539605530257
61,147.58489758204257
62,118.12967501910823
63,88.08767584834803
64,65.77696980020866
65,63.8483892257486
66,29.97598693403406
67,211.55094611974917
68,57.9828116911633
69,24.833957846151097
70,80.32760007203834
71,431.8456293851399
72,71.78918638361382
73,68.63221920209955
74,60.00227496944007
75,29.631011211175796
76,115.78082742837866
77,8.562750122196281
78,10.25719966304333
79,30.06756812130613
80,35.536028432707376
81,157.45269514279352
82,15.846523315885692
83,26.906698856414057
84,14.700589941657725
85,43.388792349952574
86,36.89709544359709
87,8.63079999064474
88,50.032774972297624
89,71.71390033796446
90,102.80245196275553
91,21.008578878006716
92,53.615360523435555
93,218.7168459016948
94,34.91987756940688
95,21.297495940446456
96,91.67182800966121
97,98.21112880917688
98,48.79978400483878
99,53.30475424759809
100,64.02762230874318
101,73.89774534907524
102,156.86029837128387
103,123.1493456926906
104,40.72736935671901
105,78.71653593668853
106,15.108119850340811
107,135.71882699168896
108,7.586915731875545
109,50.310927182267214
110,58.729082473721036
111,17.176014910784406
112,72.78799861196545
113,41.399735776123734
114,78.05170875067779
115,16.025749924215216
116,39.51271371918846
117,50.6179424069601
118,37.020259208124614
119,40.52323496997689
120,36.11256910078295
121,26.877213683427374
122,25.912901449634344
123,28.9736548884608
124,103.05120495050431
125,61.568406564314195
126,39.55352750971193
127,55.24875644439866
128,40.56340917544314
129,84.05663115649658
130,44.15292198122928
131,17.548633720450876
132,47.62207361257267
133,26.890792264326187
134,55.869008885482785
135,13.108467066438733
136,15.036723896484636
137,106.65124742865683
138,82.46666863884165
139,42.692189302837534
140,33.55568641689648
141,122.21681572620632
142,24.59257357128754
143,12.649575672957665
144,14.51731514517716
145,17.6646491418026
146,27.430063859957464
147,13.577361188467561
148,54.409269336608354
149,13.301110488597748
150,17.055424100996433
151,16.82602387271216
152,111.87952146127714
153,85.08747000011464
154,50.550893732384765
155,16.455067024148846
156,38.7983081090041
157,39.592600061019446
158,66.07944844271557
159,47.885351586385205
160,38.03788617041864
161,19.645585016855343
162,55.88523178090678
163,58.81601608442907
164,89.30665183891993
165,14.321095241112717
166,42.280185833486044
167,28.196921232673386
168,56.93405429496076
169,40.87713633366992
170,17.33066528905896
171,71.01395905017252
172,46.30182349388476
173,60.90191960935866
174,35.625183866054584
175,49.482221009959034
176,10.119617911100532
177,51.00489737993391
178,49.400251303633716
179,36.506971585698174
180,34.28095004171388
181,51.010346436271014
182,26.32929976554239
183,61.75757972264338
184,22.82624151250709
185,21.946657171974554
186,19.449774820628452
187,32.09363009845062
188,32.70818547130667
189,12.3145417052806
190,11.5790039871024
191,18.59507103150366
192,24.394229468719637
193,75.74579723711908
194,112.41560676377543
195,7.995587018143563
196,54.789482756445295
197,42.06224280163322
198,50.965179259783724
199,80.58375111191621
200,99.54197477990381
201,19.47470738271249
202,30.42110948731201
203,47.85207716252706
204,32.79079636926515
205,76.14292682923639
206,73.54500636656029
207,178.74528547451277
208,32.44988818361266
209,4.770278351999551
210,38.58140743933534
211,22.916435700389457
212,37.444816540000375
213,18.807410020499844
214,124.22749096796221
215,57.5574585867118
216,46.06437593180259
217,80.66243120242926
218,29.899660241208135
219,18.73982370015971
220,34.76986803172717
221,62.668036179703996
222,54.192987368107694
223,31.2657765054349
224,44.0845781336589
225,15.316822190546144
226,11.39111369728034
227,27.97667999702455
228,16.86984885399114
229,126.25013573930742
230,40.64413615273142
231,46.27776171376356
232,23.498025694480415
233,14.912035078458631
234,59.92643235406217
235,49.23659904000089
236,13.310042550811124
237,16.828510101258637
238,57.99511608599346
239,64.18025961232726
240,21.569390034939985
241,8.619337153921585
242,55.637949237447984
243,42.334243233560926
244,27.528211693177422
245,67.60795239668722
246,87.10309442662324
247,19.942218118656296
248,64.91456534284731
249,22.46572647735118
250,57.99279511899979
251,11.190140809520603
252,29.888348037593012
253,37.175528819640796
254,60.213035261350306
255,52.892487604659664
256,73.20473135192624
257,52.54553562246321
258,0.5453705877787911
