,Std_CP
0,43.85637665606923
1,40.22676398024804
2,60.99607187609483
3,28.024503961705577
4,55.92057971762324
5,129.2434561892475
6,49.58009619742
7,18.788467034500005
8,40.1474812629461
9,39.08265559367696
10,24.34249455167275
11,16.82164248853769
12,48.41765702917814
13,99.98422143198115
14,13.772356149338023
15,60.42546467847139
16,53.34080075927831
17,29.103349053130884
18,146.37974719212974
19,49.998906238036845
20,14.868806478848864
21,94.59895145381695
22,94.9646604773387
23,37.730735526376165
24,32.09029404400942
25,74.10216719365027
26,25.659864515122834
27,72.22017564876913
28,70.37109708074634
29,19.35902282414798
30,21.394179684431652
31,55.90350330986525
32,23.281609337271625
33,126.66054311354496
34,31.106999343608607
35,29.119276498818042
36,16.056360579643222
37,49.422415372409084
38,58.43630223105937
39,13.3932270597286
40,114.02207305214192
41,21.457225304799756
42,39.73079050668026
43,30.68155626328042
44,66.63775888406595
45,96.15215964749856
46,75.35212591227415
47,17.15392499858685
48,49.27161649664229
49,23.900286769511453
50,90.83637556858365
51,103.03350153723977
52,43.79323422119296
53,115.3987863542671
54,32.06930520192874
55,20.325903986818293
56,57.203831384996874
57,19.58575528170285
58,52.77862834697641
59,23.421622287373488
60,38.30931865883151
61,32.283509722457374
62,34.202353867840884
63,42.02141974653074
64,44.23269643307299
65,34.49859936304131
66,129.60568739538937
67,24.515294722370257
68,64.50681754445205
69,76.07320893611107
70,27.569223326563492
71,50.27290998824549
72,11.046513959316654
73,88.16461875378366
74,67.7056309042339
75,102.56505362726578
76,74.31046614139397
77,22.980989676792053
78,74.68355536233156
79,31.142436251138314
80,66.73068720899415
81,59.29574138364878
82,151.88846964644307
83,92.45146080289047
84,62.50197303849716
85,60.084172504932624
86,22.144417418762664
87,62.07459093488591
88,80.44181316118808
89,127.60819279432215
90,135.66120167613008
91,25.925765294826864
92,65.72733894900554
93,18.676087244735687
94,31.439755979168897
95,101.46751436094328
96,52.17309145173598
97,28.698697674754353
98,14.062054590647302
99,85.24409375130057
100,25.738425978194414
101,16.296992177177618
102,102.49530742174619
103,118.57311041573129
104,19.851592235528976
105,45.50953855216846
106,25.973257093279877
107,46.19516144767189
108,35.5726757461434
109,70.97844316367748
110,31.34531830420354
111,21.80495159312431
112,37.227452113772046
113,53.46503377035849
114,16.288936592504992
115,7.794781631941666
116,13.506958615265049
117,24.826424141551552
118,23.484043571760363
119,35.81608719844669
120,42.47092405894767
121,30.765635872664017
122,13.122943275486648
123,37.10630470972537
124,19.834205275854412
125,39.69193054827833
126,25.171345586906202
127,42.47492427208307
128,18.85058056811784
129,25.001454503142956
130,25.08706408318292
131,19.550040450921156
132,98.24851503748393
133,40.398397583190686
134,42.75068668596111
135,15.525084436267862
136,52.249975194578816
137,32.12708479098312
138,54.38473565345823
139,25.722548375880162
140,108.78372172690553
141,71.11463749936905
142,30.87701805392546
143,25.026897972377967
144,67.87035136079331
145,76.03541173942469
146,54.65686699074232
147,45.21926237944229
148,43.190002562549886
149,36.57806098543969
150,89.87360995178598
151,38.33929080606728
152,24.587544580231036
153,53.928638659184145
154,162.87192305033003
155,22.3546451264644
156,44.099085981873834
157,112.38737731900838
158,29.386486543951616
159,93.32479769717884
160,90.13441923402728
161,32.0896180990611
162,94.80925284531624
163,44.458686961677714
164,41.16678823325055
165,103.87591775994949
166,14.43100718085776
167,61.44345971816988
168,68.17592417195502
169,24.539228540721027
170,26.071189461659117
171,9.5967636388746
172,37.33206339587304
173,9.678154093971983
174,35.66593051773059
175,19.471663361003994
176,47.45727784375104
177,23.050693363867666
178,60.91628469555191
179,16.37624842889976
180,38.054726317790696
181,8.670010705376887
182,25.45819953481994
183,34.233652284235596
184,81.01310129013184
185,61.06789564728655
186,35.588279106415044
187,11.597150617243207
188,30.183005564138117
189,17.348732194945242
190,14.98824860194966
191,41.38644027243277
192,7.182261061085138
193,33.07090500769583
194,78.29784024174569
195,31.496480785744822
196,9.624147626017928
197,131.2927697851236
198,27.27952618759365
199,9.390589104911378
200,75.60773933952711
201,12.603329022088742
202,118.09603672462264
203,39.83134475315541
204,111.8726796130862
205,74.62280193890962
206,44.04892533455558
207,28.69639494268866
208,71.14365866377146
209,110.87773965095838
210,157.54887939526864
211,26.283458620286925
212,32.07554960861218
213,62.50029877479607
214,45.58167043061587
215,63.82058675352736
216,16.757425839153136
217,51.44376517722782
218,64.76856318777372
219,101.02101645581362
220,12.850868748306741
221,90.06315117228594
222,10.596234104017991
223,66.74387373273343
224,64.71531814491377
225,14.871458645945411
226,12.072630797648099
227,37.987611847102926
228,64.90141189522203
229,14.79331786723745
230,36.923904001565056
231,92.99514952299143
232,58.72399796086721
233,21.17020722324009
234,8.219343708207946
235,15.830132767866349
236,43.92450221870807
237,53.38190270336832
238,63.83246602457802
239,17.447216237826364
240,48.29205616947399
241,59.46555089288121
242,73.07513805373821
243,62.17237720386351
244,120.73931373807119
245,6.005759646886497
