,Std_CP
0,15.74985622202605
1,6.310819026212778
2,13.454800252387619
3,16.506453347529412
4,17.336802885754835
5,9.48427999120476
6,27.146968707657095
7,22.94150840467499
8,17.603060707979136
9,29.59840997445425
10,17.405304622855542
11,14.211888607000045
12,9.677384187159381
13,35.755026526656664
14,9.589505758361856
15,54.42369120384252
16,22.40805177416648
17,45.032087325471466
18,22.19326060601575
19,49.47665026258054
20,47.8164894849744
21,58.57290708977324
22,23.699308428159025
23,16.98214458401248
24,13.644993523352964
25,89.13752363792004
26,19.755284231332354
27,15.50394325212888
28,10.942765086764304
29,8.260156629133014
30,20.154555362094253
31,22.698781770781245
32,11.521023832445763
33,55.27841081925839
34,59.64133665251318
35,15.678087862503837
36,19.51694073387928
37,16.691069479110862
38,26.82446563894824
39,23.674260035644068
40,109.76872896981688
41,18.68926961976786
42,49.12802977817477
43,30.1221044495664
44,94.13702939348734
45,9.250482612892617
46,39.29410677203423
47,11.715669720338116
48,16.45630833551722
49,79.80653519674495
50,83.33102608173081
51,32.56667069055585
52,20.128209746179788
53,20.457713431684244
54,9.14774466702024
55,36.07628603911885
56,21.356371288086248
57,11.818611165973483
58,16.614083717670916
59,51.13108768502663
60,21.29767379529767
61,37.387424519417245
62,86.45885136134648
63,42.53450611593269
64,18.651402686945872
65,37.85674114661147
66,42.264295889919985
67,18.195740361971026
68,162.72411562174196
69,51.60708930628297
70,8.496505850306693
71,68.80123239521329
72,20.579906438553316
73,30.525604810054258
74,30.200485066396105
75,24.44258671353891
76,15.55621958388141
77,79.85701507784307
78,28.817661793726963
79,21.76140418541993
80,30.791501256108255
81,42.265214667943184
82,14.706070139330818
83,19.446201734651464
84,8.998254816551356
85,14.210365083503365
86,12.494179829693698
87,26.129143062714814
88,8.123998952139209
89,39.55350550810634
90,19.338346876582506
91,14.28958738705592
92,65.37218796387094
93,10.37311722736972
94,19.26551572509406
95,21.06560442813071
96,49.48991709368075
97,24.966724608212786
98,13.318625990743968
99,26.39995058041903
100,30.466680710907323
101,33.166270703859574
102,69.63910603122835
103,28.810326631867973
104,23.705849402068967
105,42.331180542879345
106,20.12286970234294
107,124.71333186390558
108,54.96538414420843
109,102.62602414866535
110,88.15598562360073
111,149.99356064609617
112,99.20097445757946
113,26.022022320443234
114,83.99542804684734
115,28.804350568348106
116,36.175579130670556
117,27.10999281190554
118,88.66919527364726
119,16.781509098381097
120,66.56184413067785
121,74.53830742096952
122,25.333276372686015
123,115.27774176517717
124,24.67247033635845
125,32.80700613539651
126,111.1624762915333
127,25.739722868230988
128,24.016345974139774
129,15.88930363389063
130,53.85956320858544
131,32.559870053195645
132,19.98229101036687
133,49.90686513061881
134,19.508784985798147
135,16.715216466993827
136,25.088772999336676
137,17.836345031469662
138,38.78524626261988
139,35.974771062585866
140,33.61952412806288
141,29.453832334734606
142,87.17333447736434
143,155.51851737361758
144,6.698309259714386
145,77.66413459912049
146,18.045639856904987
147,94.11444206458542
148,77.01533313867789
149,155.4455125093914
150,49.29292497742642
151,17.267249194264906
152,19.687852560945743
153,57.88602114371195
154,21.199737645656505
155,44.450425873779444
156,27.287748388630604
157,77.36047068265823
158,201.19726782367135
159,24.276095517181542
160,22.189409466525206
161,34.96643850697907
162,26.4831821577028
163,18.001181994288302
164,45.40181058902722
165,60.80669405650951
166,20.162501298599103
167,77.85538442749956
168,90.64127350968823
169,16.51300541470531
170,19.37687951553299
171,59.288745163228946
172,104.51912773275284
173,18.970030810874224
174,42.30517424258055
175,34.447149338674976
176,19.951390202552112
177,9.745407788952342
178,92.43027340745492
179,14.53249040291871
180,34.44775358819102
181,133.99293056791046
182,27.25021759499104
183,15.24668093262529
184,145.41892411946765
185,17.365584011616658
186,34.82106154335803
187,71.22941736672766
188,28.931352983983846
189,14.340306308678974
190,11.207470583077827
191,82.7509734669243
192,22.207576873405966
193,13.333032209484825
194,47.713704475963844
195,53.04579846409965
196,35.61369654941706
197,21.4535259265372
198,41.97314762977897
199,45.236805697834036
200,16.758122729570722
201,52.07932454937566
202,81.70120991092149
203,86.18850427597197
204,46.05924685423353
205,56.15340190455559
206,66.99386232970905
207,88.26120325488431
208,25.175012413105183
209,59.31673877660976
210,10.176188002385134
211,38.717173444345335
212,13.019812578073122
213,57.41042268310748
214,92.71212137793431
215,80.09943475753154
216,51.37687055750698
217,11.502381109065574
218,13.248009824489273
219,27.83590196892577
220,23.946735765990187
221,39.72311217698887
222,40.92590308666597
223,26.03864388960677
224,39.84666493890055
225,24.196462883397913
226,15.228503156183692
227,56.60595366344236
228,52.8469717141374
229,15.900789787445389
230,57.68616734052476
231,15.070171296076294
232,53.84567335669054
233,28.27244564581739
234,25.278681915497383
235,13.400174800527212
236,42.58207743523812
237,79.78577589296984
238,41.56315931352201
239,23.27352880113246
240,29.21301079998431
241,26.221910467938613
242,115.97454309265687
243,53.431876866393765
244,107.4158531373581
245,18.904860570768694
246,124.52061104796095
247,30.406851413838062
248,53.71474576914125
249,54.348236446184366
250,72.42819683989786
251,48.49465024341449
252,14.732676766490268
253,40.559532220225876
254,39.12172272777862
255,61.35158298441759
256,73.32080722467714
257,30.308659345956006
258,115.4058652126927
