,Std_CP
0,77.53347481128426
1,16.109939225334518
2,25.883135725329833
3,24.088064440399705
4,10.664992428129684
5,13.222629505301983
6,38.6538847597178
7,18.07349575604187
8,32.82295813827291
9,12.2453369027589
10,17.556371791352294
11,15.598688184708962
12,26.758176320519304
13,23.88942137100218
14,15.403308240826213
15,19.365541099510068
16,74.36775821240317
17,45.62563722217834
18,22.5687737263528
19,31.726053157926717
20,17.396972571532512
21,16.70938249018985
22,106.07419263625975
23,97.46094789009784
24,25.958299892969364
25,29.751890098582347
26,38.130133368598
27,12.690293692699498
28,68.558457744654
29,21.03260255818025
30,36.31632864016015
31,17.776587712693082
32,21.148423438958478
33,57.16796717208192
34,22.827927757777005
35,50.9605513935522
36,35.49918879443996
37,17.14510746962315
38,22.522519076387052
39,117.60025581633411
40,30.44005245902852
41,98.23196609944783
42,30.15520458621304
43,59.706292421517084
44,61.91028945676787
45,73.67317282809138
46,43.44684535876423
47,76.90705449900207
48,65.65239753114355
49,21.169204143794175
50,69.85144813245857
51,68.62079060478543
52,21.668421429921327
53,51.23177598365023
54,20.668365635148053
55,21.331412673957313
56,22.588288320073506
57,15.442130049939738
58,20.536462421724938
59,9.433729015027092
60,16.2121748514892
61,16.40627015756755
62,19.349613410041695
63,20.25474528434698
64,32.2076595444831
65,12.235968759155487
66,11.101672236054421
67,81.23459398100823
68,21.481825249909594
69,17.75632447393124
70,58.75448923992561
71,17.082383414771247
72,13.54159099651115
73,24.27313218842099
74,26.586881067510703
75,15.615257369627438
76,24.31967237950513
77,61.25136362118435
78,15.849666356562405
79,11.89020159372388
80,30.64123067733414
81,11.558198563054214
82,16.952667573367542
83,22.98613157749601
84,10.947324793993756
85,16.282770746663655
86,22.21623933798384
87,19.500062362865865
88,18.522997847955452
89,8.10959871990282
90,11.217256341318043
91,40.57422432677503
92,28.411163164810684
93,26.927790687875774
94,67.76087191353967
95,34.33264050552524
96,41.33378543252261
97,44.02007580323208
98,14.773528449803143
99,29.767991758486723
100,11.552056094046634
101,11.655193581188001
102,16.777936692688574
103,8.99417155446901
104,15.430252480828152
105,79.56488816413575
106,79.11580725820971
107,65.80460055760125
108,46.91047791115655
109,20.660831534026393
110,190.85525584109686
111,63.10380005439269
112,35.29961531702652
113,57.49686648133456
114,64.88934087626521
115,57.0787815355873
116,37.93804124549623
117,55.61213992796572
118,29.69618891985361
119,70.63426619852086
120,39.93219707682324
121,28.065020094417722
122,67.01213740328048
123,41.14554063060129
124,41.79962121040492
125,16.75859567805516
126,177.042516218618
127,92.7562176303611
128,13.585237335776947
129,17.133999382429455
130,29.84103181002928
131,176.19152051886158
132,84.29478497754633
133,73.54334299798815
134,63.56285986446957
135,156.96285924156246
136,10.482790129010924
137,24.366432153128535
138,14.809597422758522
139,112.2323747397172
140,26.01134183094277
141,25.69059447576627
142,23.984190195008562
143,12.66534264263384
144,10.664230232492775
145,23.63104539173642
146,38.7710232634884
147,31.13759110515669
148,68.55219297772564
149,32.57098260051461
150,16.996408344505927
151,13.701078068162559
152,24.037112881935816
153,40.583860422290485
154,71.41478973233325
155,32.683154628818016
156,16.199952516549594
157,13.410119650541352
158,21.005826447553655
159,17.776388834631177
160,20.564349567109574
161,23.049810846977685
162,9.097424759507602
163,24.171592466218303
164,31.846184813561056
165,31.606932600393176
166,36.43463725917677
167,26.595984145890863
168,29.87304830073967
169,11.061377509071384
170,22.693586110941403
171,62.35717370358814
172,24.315050377838972
173,45.011169130946314
174,15.04521256256062
175,66.34686494050982
176,10.31667696157109
