,Std_CP
0,43.579165305956174
1,36.54293456693682
2,15.568100414904235
3,12.843446463605167
4,33.26107031950113
5,42.63295983237927
6,35.87742348788486
7,10.32777116046135
8,31.20953112578651
9,36.00906051293744
10,69.47341058674735
11,37.26026790164779
12,61.46832799020929
13,46.48261485935249
14,38.02514891076083
15,23.867714052384212
16,103.95953839681401
17,34.84318063949743
18,15.874812182692077
19,14.567322902706733
20,20.653516315276278
21,13.807544164769814
22,13.796919161717893
23,19.6014128219214
24,12.918133027629816
25,15.731482198564212
26,15.07320637381433
27,14.682606967715955
28,140.70682000316225
29,59.993114578186756
30,19.655450006953423
31,19.768564319790663
32,34.923307014126834
33,11.11991104516676
34,19.63515506727994
35,14.594519519326424
36,40.31449191368109
37,50.90911769595276
38,13.537527339386852
39,68.7422816036966
40,24.01759667854741
41,11.716447084126328
42,11.771869990656672
43,17.601031973455772
44,69.19556432640015
45,27.285414531464355
46,11.486565042282582
47,126.83281083679374
48,45.65079836875878
49,12.356923095459354
50,21.876831720544732
51,50.424889808457905
52,45.13592746418254
53,19.211891478809378
54,11.693710153020604
55,72.34612412271527
56,17.34384108349162
57,79.48280872689944
58,10.12610545549998
59,16.733426898205153
60,17.14355499400612
61,65.54424496512299
62,39.77784503467398
63,13.238544405296773
64,17.091420849849396
65,13.485186961243034
66,25.009417929156122
67,49.36631360811398
68,53.0581425088222
69,61.081273086944755
70,85.93674843268622
71,27.9660508474114
72,9.213419385558955
73,47.27845441902952
74,21.374730056010538
75,43.319581282013544
76,13.167948655537494
77,20.5419238368911
78,20.111951345715994
79,41.64892046329143
80,59.337709002601535
81,20.16353518476109
82,18.14637454399388
83,66.49944684714629
84,20.71154772718671
85,21.25504925056792
86,60.04896765660538
87,51.27826135003728
88,36.919321135622475
89,98.34623273672709
90,127.60538925829947
91,57.646166230167275
92,102.62335475502869
93,26.89572751814233
94,93.5262886394337
95,56.14596612576118
96,98.24798556034962
97,126.57498875282504
98,47.80329803507603
99,38.867404982427466
100,123.13561691784649
101,28.31455960657495
102,8.978967019624019
103,21.59893273654655
104,54.91202983325387
105,29.373413643599786
106,33.65459265487146
107,60.414686722749515
108,30.172323114496898
109,19.28886656549605
110,9.786708385200273
111,16.31721509007055
112,38.93958996531251
