,Std_CP
0,
1,3.419634840012073
2,43.20853997287228
3,72.10068133864605
4,63.91341589355708
5,97.00116015401605
6,67.76577307166207
7,66.4612148067809
8,6.528326555791126
9,42.2231087094604
10,29.011615710846687
11,17.63398040594538
12,26.08749645451568
13,22.029673865317324
14,25.363597434708115
15,16.240055972484143
16,11.802542099056456
17,22.616968690062617
18,7.106335201775948
19,16.89864203313694
20,25.38998154372503
21,39.70701586424668
22,42.89216502477836
23,20.470601183661234
24,81.3404084584825
25,48.07360142371438
26,78.54889481236935
27,90.17238933527408
28,51.11203472287682
29,94.40112993674033
30,61.56592676061406
31,37.41345084789461
32,66.13783336422632
33,71.44180582079579
34,52.69413068122821
35,35.27647060763127
36,27.18220632004569
37,27.212762700275622
38,31.574725837104456
39,45.17195753037981
40,19.397268441419932
41,41.565323295133055
42,80.30276531755965
43,47.444529752749794
44,13.309681402934446
45,92.29240692958506
46,48.181376438007554
47,52.143597019623876
48,21.652239851501104
49,46.317523046644766
50,17.351098122614776
51,57.733323450470415
52,55.09838146495826
53,14.962366583970045
54,59.43107279254683
55,110.15274493317024
56,22.95952961190625
57,47.54737896828012
58,59.973789146721295
59,34.03929727337579
60,47.05103612036615
61,41.08704995548189
62,21.78511872470431
63,76.01108947336573
64,44.39883411293856
65,13.705403869937408
66,60.68173353497844
67,21.222838335036005
68,62.98301238020335
69,22.000612618800798
70,18.660982237398866
71,20.010358180797503
72,74.51207732427474
73,58.24878121317658
74,33.07734378599284
75,33.770757997780876
76,106.72864811757118
77,9.897658125215093
78,30.506453374310677
79,46.50117347568105
80,23.24628370046173
81,28.330423633009914
82,16.18052915727801
83,13.576941236277534
84,13.28498811030364
85,18.293636676646415
86,37.41324298628429
87,28.89298885205206
88,9.17506434558112
89,18.875532159007182
90,61.939764499306186
91,101.9015987552551
92,57.506001577151096
93,71.35765082345254
94,25.314985806852395
95,42.13557962941854
96,41.045649915135996
97,114.39670647187751
98,30.557789426325595
99,46.97842831846045
100,37.12501402917805
101,33.89185838097594
102,57.716429505105516
103,19.137037139436977
104,17.06256236568115
105,48.15503162398578
106,100.35942980863906
107,31.719357607915445
108,42.33173005510321
109,32.67885108717711
110,85.74317487582772
111,87.84068775538682
112,23.14896636730556
113,21.64072327707191
114,37.19071172297646
115,77.21324830808321
116,53.506110036632904
117,34.002209432703324
118,45.595179547951666
119,33.62781659967063
120,9.17605579756357
121,15.906609273482356
122,22.4494806994164
123,34.35191597355424
124,39.48884712952564
125,100.04124469950202
126,62.995576731601055
127,26.287422304755772
128,157.21438125506936
129,51.519480419983864
130,36.236622400967555
131,35.9840457975033
132,24.868055172594957
133,20.059245582357615
134,66.58226992762262
135,29.075110816048788
136,62.51068153621786
137,30.39886035981641
138,38.2651898083213
139,62.14987748069447
140,29.92428614753652
141,85.12023668833137
142,87.72218873035652
143,34.67210976680697
144,82.98699844194608
145,24.22568761915299
146,37.29886097239462
147,45.17163676110009
148,17.491957859073114
149,11.90577038334994
150,65.72567095379189
151,29.616722409905837
152,50.75346737272843
153,26.66558855629504
154,35.72543983329038
155,119.78784117738908
156,27.387934979178
157,21.7688813229621
158,56.07226846472453
159,105.48428507205763
160,20.59475706540485
161,63.09376086506907
162,33.219896106493216
163,59.06917544442896
164,32.07550359751944
165,35.98256167568875
166,35.449574729252376
167,53.34191455586169
168,25.32121131956484
169,18.058597863915992
170,10.998496770783323
171,36.08962200309849
172,56.52245847172885
173,23.519532755831513
174,41.34774413073173
175,42.5288968903153
176,41.145170903187186
177,32.621173759440495
178,22.524964782692518
179,40.8130821927952
180,22.872989207967148
181,79.34302947663781
182,10.34788953043035
183,27.05920999707792
184,25.495561494385225
185,10.858225891862652
186,33.5149249749784
187,47.67625613582901
188,30.62749208181322
189,28.077120567331182
190,29.81203837080562
191,55.30081957043034
192,23.55529078865151
193,37.17675316121294
194,139.41102015150216
195,25.910037615971998
196,35.84186992387032
197,21.69854708067596
198,66.6414916234406
199,33.38912645266601
200,30.932685308717762
201,22.325701264169435
202,23.455704851700595
203,44.63092873220036
204,25.242102580610407
205,54.36188265424852
206,150.95179879767483
207,17.914455925102413
208,67.52507951595734
209,89.52623049110218
210,45.75363754760062
211,16.825543114529797
212,37.191189024590244
213,56.23536846742151
214,66.65311171721318
215,102.75456194252399
216,15.0996688705415
217,26.890658962744173
218,44.265039571009034
219,11.753341041636869
220,28.041459791359728
221,67.85922717393471
222,29.933069277366737
223,32.306015646230044
224,74.56138723361086
225,17.809590467078184
226,34.26941836135932
227,34.686511878253086
228,110.7521338513911
229,52.40995499581971
230,50.69637747488108
231,34.913205838533
232,27.780734885334308
233,87.33082394584345
234,32.809092629022594
235,11.72188950650421
236,42.495864740990584
237,38.26554717811227
238,15.035506149868189
239,54.337150274119104
240,134.71844189218706
241,11.643866930567963
242,41.82460473185143
243,52.70881082645234
244,41.6887439749291
245,30.003700049348065
246,19.59545430894459
247,47.32360528038985
248,11.315963079126904
249,28.836459202030074
250,71.11757971786959
251,62.96089887474511
252,74.2183651261418
253,86.89636772273197
254,66.39525622558499
255,36.97421996470787
256,13.10327567188195
257,72.15708810233767
258,39.46501209282951
259,37.051925203561595
260,36.392742106450505
261,27.24686450980669
262,26.966834165832964
263,41.06187971953668
264,46.750488901832746
265,49.650902747588596
266,42.6624346859545
267,69.6235695827314
268,24.63442234166062
269,103.01849117420389
270,116.78831124510427
271,22.28039662951954
272,46.386166162880095
273,72.50134533756994
274,39.43609607654979
275,83.1981233628045
276,90.61009400066227
277,33.27738057556536
278,119.70006513952113
279,40.98625803162836
280,40.37079946292077
281,48.282182768929694
282,9.484785031092246
283,25.370871611590555
284,30.266499229507136
285,22.085984190758143
286,30.370535891174608
287,50.972208600484
288,58.502758287731425
289,31.01740730568397
290,73.21217468783809
291,24.452678739494896
292,61.13292946469247
293,20.44060307251853
294,64.94571697845943
295,90.49757877814125
296,20.740062790617042
297,18.91386291920071
298,178.25660097331195
299,22.447502630171375
300,217.94685896643094
301,22.39836176345515
302,72.13671441717456
303,38.32591691155941
304,39.81959667707357
305,15.208803118841807
306,46.095392462358866
307,27.760340862869374
308,37.99473647757016
309,33.99536377255055
310,23.33152184077205
311,22.301303882731467
312,11.748746019598562
313,11.43751138432949
314,14.417746626913942
315,50.35096336908681
316,54.76080931249227
317,33.847986206165444
318,22.84724984318299
319,23.031739816197977
320,107.05405507065441
321,53.9919534234756
322,43.375826972997274
323,64.84943000079933
324,41.08754353089527
325,35.92678108724438
326,84.68445351223959
327,51.27354945062313
328,19.863164278357964
329,37.48989779893764
330,9.800539511304656
331,32.74057231872369
332,93.59506217923925
333,24.545068200361005
334,18.905081761317945
335,14.198681773409955
336,50.56976184448697
337,37.681140522333315
338,44.35088160129424
339,16.774423252111422
340,97.45969114382346
341,27.13302511730612
342,53.57252207025297
343,17.504175926429333
344,64.78662819581257
345,26.004914840973182
346,20.269045971602374
347,40.43078600262581
348,47.27545402700135
349,31.89875080673698
350,77.42401080061408
351,13.625165609304974
352,36.88369654341972
353,12.69366974915766
354,37.204342764889375
355,33.14536558465241
356,27.655977252964544
357,32.99725270990724
358,51.43320397038675
359,14.557579835874076
360,49.717092522088095
361,22.585005198545094
