,Std_CP
0,12.674006264106417
1,14.68704734131103
2,9.43544741833633
3,21.629228590307253
4,11.450479992711754
5,15.413327769681828
6,14.58191112756254
7,15.055542691048943
8,7.050597447716605
9,116.69718849576842
10,18.776849463037607
11,19.92028800986912
12,33.061665677544696
13,29.0121637449069
14,37.84828412012146
15,18.67217840278468
16,16.37634316276425
17,13.06863858694275
18,70.13695367302034
19,30.00900622789478
20,37.348841489276936
21,95.24858763936317
22,26.915773059791682
23,22.52516513848742
24,16.036984565359532
25,8.58546505497578
26,77.53021395999313
27,79.63592828269367
28,26.83122498408042
29,35.36056511450844
30,91.11455618164497
31,21.627926293734124
32,26.08693701507103
33,28.605538128030418
34,12.001862836179289
35,41.88873387488604
36,22.492007127319354
37,27.690773040213703
38,73.6634264425496
39,36.273353420382044
40,15.405362312192619
41,12.882190875423394
42,115.17488697355851
43,53.17557857572163
44,31.702736602137616
45,14.23958823196349
46,56.508260774531756
47,64.75046949111434
48,56.30076029465408
49,54.511534127569526
50,30.593872330167518
51,72.9819659021239
52,26.317239624422523
53,41.06074797363767
54,23.440298220056018
55,121.85057930364322
56,24.848092906467397
57,9.675179115090888
58,11.743095201022808
59,24.948364672957265
60,9.061824687482464
61,16.090903384122708
62,14.781617371627915
63,18.264217274579863
64,7.87542263246416
65,12.27514065150312
66,19.227947849279797
67,11.121444980825936
68,52.58237981174556
69,14.281218504400924
70,5.43679410670757
71,33.75254661284167
72,11.070670986781293
73,37.94165211897396
74,31.195711464768735
75,10.230184097398572
76,43.86540478980831
77,28.670102866698905
78,22.166061574269015
79,11.18956887520262
80,12.853354821163624
81,15.127780858228387
82,33.792371190097775
83,14.343306528721705
84,22.06886021513047
85,62.381872172198385
86,34.256083586318084
87,57.867395552074875
88,19.0763031697668
89,45.32683244095525
90,23.06154958896831
91,40.76648738248725
92,18.855491418953957
93,161.9056162442445
94,19.04704149703543
95,27.954047236439877
96,26.476035966142682
97,140.7792231919884
98,30.407507090440618
99,35.662021787607586
100,55.72519445724077
101,18.047891330060576
102,154.59467312350594
103,97.55036164306105
104,24.44975146924798
105,34.00857734944721
106,47.0148733841508
107,28.12551234101246
108,26.77281325172543
109,16.708025100735227
110,16.41754845998322
111,13.41472650552537
112,8.503710391255902
113,11.22641140013896
114,7.070555397080798
115,12.286433838036835
116,57.20074998710032
117,184.40067611435944
118,14.345039516507395
119,22.749542119934333
120,52.440700735173806
121,25.73337786519831
122,96.98918275824421
123,36.464611619784236
124,26.572895958159595
125,29.746302137282374
126,71.25947740874456
127,16.82179322405098
128,144.7167366095143
129,90.34902319909918
130,61.086128711580194
131,59.57911507113265
132,46.277574226829984
133,33.51570267175366
134,29.029212651496
135,99.15237403769476
136,26.58289453046872
137,14.528936643815332
138,61.72865384381958
139,47.75458093209488
140,71.50967336337519
141,58.45937275148149
142,9.104394543296111
143,70.48964493661494
144,134.5798407194603
145,37.086169583268834
146,167.05394249892308
147,33.30849395020389
148,23.971979004130436
149,51.6689544220108
150,71.26172021753042
151,47.16799724759762
152,30.999751860049066
153,72.7558458504408
154,15.332647849934142
155,31.432697240012878
156,8.23199646293448
157,88.07649411771371
158,14.78664355376861
159,29.781253783598114
160,56.57080126315654
161,109.13714342041717
162,12.429200463207168
163,16.10941622589846
164,91.62234067139161
165,36.777414755945905
166,10.373352959043823
167,86.3982342299238
168,92.74451503765859
169,8.318717341096413
170,14.535270003480292
171,8.598331997039491
172,21.3553913421253
173,65.23533604054613
174,13.775430097377628
175,24.509696555143744
176,29.42794879574258
177,11.08061644868194
178,33.47168005022479
179,104.86450353939651
180,7.7256083355674585
181,25.289364500024806
182,130.0093597125151
183,14.778684779422145
184,86.09833412344865
185,22.743241121757624
186,17.605499511618888
187,18.496681224264446
188,36.041025376702066
189,64.38646446826142
190,14.733067461874931
191,10.697493334251892
192,32.7170964995573
193,76.41891127201433
194,124.5785530641396
195,113.42296834371405
196,24.647465609583666
197,39.93154218439966
198,12.742798647821342
199,8.24008038378163
200,12.567257480895861
201,53.964613286666726
202,31.44067634501933
203,16.47228364803774
204,12.574509118446432
205,13.879425836051766
