,Std_CP
0,15.387683292212936
1,14.38620954977662
2,22.172401417423973
3,52.19326908388032
4,24.56056653604368
5,54.92670440817341
6,23.11124332670816
7,35.7382459309662
8,23.812401974703818
9,28.688792202348925
10,35.84590603669876
11,35.88912425465522
12,25.514846445992216
13,50.38849862052941
14,19.25329547279645
15,46.396293946327475
16,27.56952250998503
17,168.42010964648293
18,30.92060937439759
19,23.216291954599733
20,71.95949490561956
21,24.64307080770516
22,15.51791697124446
23,15.282383992826562
24,53.22385109256143
25,9.322253577580149
26,30.540631275894714
27,49.45699761201253
28,29.265571653574895
29,42.74078584648128
30,44.0342672342383
31,41.1545037853475
32,6.356099432828282
33,10.701387967618851
34,23.369723245313992
35,13.106285234332345
36,28.77766938650781
37,28.645193775514624
38,39.79228325255555
39,131.1838805887209
40,23.09354515783554
41,65.08609682566623
42,189.11104985560513
43,23.586406008273002
44,20.571713215368927
45,16.65090482763467
46,29.017719441922555
47,54.03720821614373
48,24.34462006924301
49,68.54402144251091
50,15.961363380605741
51,11.087974649059307
52,41.83415823070658
53,17.70379175273598
54,49.28176276465911
55,45.78908741518862
56,24.494545487122018
57,14.154133523402955
58,11.789370098178614
59,12.956153162181465
60,15.990324455447306
61,50.150787386233525
62,29.300375629196495
63,78.1621727725455
64,31.98461578987894
65,16.360284677495137
66,10.555872146895734
67,30.575271897165912
68,23.298783945376492
69,13.498849264845838
70,25.114224106901936
