,Std_CP
0,38.18331046510749
1,9.204009620999333
2,42.387446870198644
3,14.14061488222177
4,31.747189764938476
5,19.734924040663454
6,9.254412635375973
7,33.8012789494127
8,25.594994461741905
9,10.921856825729726
10,13.15583803230231
11,51.774710908465465
12,27.931349452865046
13,17.361152478583197
14,95.38215177929662
15,33.48019341578907
16,37.470578027127836
17,14.515758553269327
18,50.70340769355594
19,35.49143464314903
20,15.358886753239982
21,33.1170319454816
22,46.392391865353375
23,18.145077634568885
24,39.36427189266105
25,78.17035012868055
26,130.74308106646887
27,30.053233837833467
28,39.98681194931812
29,16.26948304130689
30,25.727486569165084
31,36.189187790349344
32,11.40859752822299
33,32.474533120869346
34,45.08019789690639
35,67.1753666536884
36,32.06489855532369
37,131.01372762194362
38,15.722473560587977
39,11.017529891599144
40,19.578864137226013
41,21.30036725414119
42,12.693138443537045
43,11.382952659709908
44,12.589379377804118
45,16.797593273589708
46,7.415376246560168
47,62.298117496023806
48,36.181421172961656
49,41.532485700004194
50,17.589721979830472
51,15.369127627605074
52,10.643626580578008
53,18.329707060385342
54,12.276680459997444
55,50.89719136779339
56,36.6657673398997
57,14.005642029482571
58,12.28128858308784
59,35.90351066779688
60,72.63812429743264
61,17.018843252143363
62,36.79809244842913
63,30.87920862855014
64,115.22406402477277
65,38.507643557714935
66,18.25778902012458
67,12.273920433464506
68,12.247344034419708
69,30.246112808619376
70,25.563881004495624
71,34.529947734576496
72,13.034283602085997
73,19.418678056738685
74,18.12052381855023
75,16.880848740131288
76,122.79668980484378
77,52.82605978674344
78,18.564711688700328
79,42.18755941190711
80,36.18927316296215
81,32.081097633915604
82,12.899574209187104
83,31.72428586412703
