,Std_CP
0,42.57325251344951
1,36.48857103705941
2,11.73876994290305
3,15.044269648643091
4,42.86014576342059
5,8.221376916723127
6,96.41186410905871
7,43.913540221420604
8,14.604230544042702
9,22.331591971912793
10,14.258760569012543
11,26.991168657245485
12,14.304462487588392
13,34.239881895169
14,23.325512758662896
15,36.216174503680854
16,20.35697298731688
17,23.60185698024784
18,45.146952912614914
19,27.151275707317797
20,19.10383769061196
21,16.572751659304366
22,77.51732564831629
23,47.19248539595747
24,30.09681820979882
25,30.74256679435556
26,13.300327112469882
27,67.56413980073299
28,74.77471118961157
29,114.78083258510478
30,18.126217368705507
31,13.670539411403713
32,110.58724366552619
33,153.53252562678492
34,106.66626302006958
35,32.498238585987586
36,19.02407324237247
37,19.536942885724073
38,73.53931090263136
39,42.654188549935924
40,13.226236552146394
41,17.268730108147004
42,24.920743053597626
43,34.188976128420066
44,19.841078822154447
45,37.15701888560153
46,7.559067124871916
47,16.165264905768918
48,82.00281030206159
49,43.943963763178125
50,71.13682093998362
51,14.276196363481963
52,18.47170210558472
53,16.83403013026445
54,40.34609995587238
55,19.179663112895984
56,9.245789062303734
57,15.24391334072042
58,13.404745134400226
59,41.78480549158952
60,141.13504358982047
61,85.62531694516983
62,58.04951967413405
63,31.61710020923844
64,86.09539114439647
65,18.99144226295236
66,28.152077880084068
67,11.179892664958818
68,23.88031623630849
69,30.152225158811248
70,12.756541252602318
71,10.342483597616528
72,18.205404800577565
73,34.4489862688167
74,32.229003294452255
75,10.45939839466521
76,30.09142068533853
77,24.60386036029742
78,65.00965532451518
79,46.16789355654078
80,42.6575911282217
81,71.54633576165546
82,76.94503376145454
83,42.81342632497673
84,57.458920858356684
85,116.36144788812939
86,57.132087171880784
87,104.5623391549559
88,16.636382742929147
89,27.700429848899702
90,21.688003877607585
91,29.872953207430527
92,35.41748011784433
93,14.806858687182578
94,21.71299619331808
95,57.73143304632166
96,9.194133214256643
97,38.08863219438346
98,33.30520318418407
99,9.250980767534344
100,14.689311150253626
101,68.9896127447217
102,45.07909715156239
103,16.278488181928243
104,34.55694878671169
105,28.00751462413035
106,45.50908334241272
107,13.351297422241139
108,57.747080034623856
109,251.5969915022267
110,20.2629964316792
111,12.728199261938544
112,25.18457992903774
113,15.95827893811443
114,37.313151359377514
115,43.867731509006575
116,70.88246529741805
117,19.47452548477479
118,26.665262644197934
119,61.56783128763239
120,11.113328613628502
121,14.852725281101177
122,14.180838788581283
123,12.444636013851163
124,49.57134741343028
125,20.77475574322057
126,24.299401629263013
127,38.23828072699936
128,11.975858310200978
129,23.498499679330326
