,Mean_CP
115,72.70270270270271
116,37.964285714285715
117,26.307692307692307
118,26.916666666666668
119,26.058823529411764
120,20.52173913043478
121,26.80952380952381
122,28.540983606557376
123,39.981818181818184
124,36.13157894736842
125,23.475409836065573
126,27.0
127,52.42857142857143
128,26.612903225806452
129,43.0
130,35.125
131,55.69230769230769
132,48.054545454545455
133,41.34722222222222
134,33.38095238095238
135,54.027027027027025
136,22.515151515151516
137,55.724137931034484
138,15.953125
139,17.416666666666668
140,23.11111111111111
141,27.558823529411764
142,39.27536231884058
143,35.5625
144,12.405405405405405
145,66.91228070175438
146,36.71186440677966
147,15.794871794871796
148,12.76923076923077
149,39.38
150,15.134328358208956
151,35.60526315789474
152,56.66101694915254
153,34.666666666666664
154,27.666666666666668
155,28.846153846153847
156,12.59375
157,18.88679245283019
158,22.08823529411765
159,79.55172413793103
160,34.723684210526315
161,64.1896551724138
162,63.205128205128204
163,13.0
164,23.970588235294116
165,44.48979591836735
166,70.50909090909092
167,22.866666666666667
168,57.11538461538461
169,23.21212121212121
170,45.775862068965516
171,58.035714285714285
172,31.64367816091954
173,46.013888888888886
174,23.413793103448278
175,17.525
176,7.7
177,15.243243243243244
178,32.425
179,37.542857142857144
180,13.916666666666666
181,35.36538461538461
182,6.680851063829787
183,23.261904761904763
184,11.394736842105264
185,6.666666666666667
186,16.6046511627907
187,25.975
188,46.476190476190474
189,19.950819672131146
190,30.454545454545453
191,14.948717948717949
192,16.46
193,37.283018867924525
194,13.158730158730158
195,27.93220338983051
196,12.794117647058824
197,14.057142857142857
198,11.25925925925926
199,15.173913043478262
200,48.81818181818182
201,22.675
202,16.58139534883721
203,26.126984126984127
204,27.954545454545453
205,23.58974358974359
206,41.7536231884058
207,59.23076923076923
208,8.854545454545455
209,24.558823529411764
210,61.11940298507463
211,32.74285714285714
212,21.08108108108108
213,16.516129032258064
214,13.015625
215,20.90909090909091
216,11.658823529411764
217,20.40740740740741
218,19.08823529411765
219,27.057142857142857
220,41.75555555555555
221,19.97222222222222
222,41.24590163934426
223,15.96
224,4.031746031746032
225,24.566265060240966
226,17.08
227,35.256410256410255
228,64.14285714285714
229,10.935483870967742
230,27.227272727272727
231,40.644444444444446
232,16.24390243902439
233,38.022222222222226
234,26.64864864864865
235,10.678899082568808
236,18.454545454545453
237,43.648148148148145
238,51.62068965517241
239,30.462962962962962
240,35.951219512195124
241,11.150943396226415
242,65.38181818181818
243,19.04
244,34.142857142857146
245,17.91176470588235
246,13.0
247,15.372549019607844
248,7.4
249,10.972222222222221
250,26.264705882352942
251,12.256410256410257
252,48.285714285714285
253,19.966666666666665
254,26.482142857142858
255,9.151515151515152
256,24.95
257,32.294117647058826
258,13.638297872340425
259,31.8
260,51.266666666666666
261,35.23076923076923
262,26.671232876712327
263,39.645833333333336
264,69.97916666666667
265,34.935483870967744
266,16.074074074074073
267,12.538461538461538
268,12.2
269,11.054054054054054
270,20.970588235294116
271,46.285714285714285
272,13.162162162162161
273,44.351351351351354
274,53.53448275862069
275,59.644444444444446
276,8.62962962962963
277,14.484848484848484
278,39.333333333333336
279,21.636363636363637
280,20.188235294117646
281,30.403846153846153
282,58.16923076923077
283,17.802816901408452
284,37.421052631578945
285,38.40229885057471
286,29.1864406779661
287,38.28125
288,12.972972972972974
289,45.11538461538461
290,46.53488372093023
291,27.571428571428573
292,48.794117647058826
293,24.0
294,29.5625
295,12.26923076923077
296,44.93023255813954
297,23.88372093023256
298,26.01818181818182
299,28.58490566037736
300,7.5625
301,1.4
