,Mean_CP
0,31.727272727272727
1,34.083333333333336
2,33.672413793103445
3,7.463414634146342
4,8.867924528301886
5,29.358974358974358
6,15.051282051282051
7,3.814814814814815
8,16.183908045977013
9,15.125
10,58.107142857142854
11,13.521739130434783
12,19.59016393442623
13,13.235294117647058
14,23.945945945945947
15,7.6
16,8.764705882352942
17,11.475
18,31.232558139534884
19,24.25
20,20.652173913043477
21,15.346153846153847
22,8.512195121951219
23,15.857142857142858
24,19.828125
25,18.323529411764707
26,7.6438356164383565
27,19.514285714285716
28,29.80701754385965
29,21.956521739130434
30,14.25
31,12.325
32,5.560975609756097
33,8.448275862068966
34,16.151515151515152
35,25.4
36,7.5
37,19.775
38,6.266666666666667
39,6.2
40,14.542168674698795
41,7.171428571428572
42,10.933333333333334
43,10.359375
44,10.033333333333333
45,39.25806451612903
46,17.585365853658537
47,21.692307692307693
48,9.777777777777779
49,18.84
50,11.214285714285714
51,7.716981132075472
52,5.162162162162162
53,14.033333333333333
54,16.054545454545455
55,18.78205128205128
56,69.88
57,7.285714285714286
58,24.49122807017544
