,Mean_CP
0,23.085714285714285
1,15.846153846153847
2,19.07894736842105
3,10.8
4,18.956521739130434
5,42.0625
6,15.966666666666667
7,10.612903225806452
8,13.403508771929825
9,22.484848484848484
10,13.794117647058824
11,14.682539682539682
12,26.91176470588235
13,14.1875
14,8.379746835443038
15,35.5
16,19.6
17,50.611111111111114
18,16.0
19,21.594202898550726
20,15.0
21,13.622222222222222
22,10.066666666666666
23,31.743589743589745
24,23.698630136986303
25,18.655172413793103
26,20.23076923076923
27,45.4468085106383
28,24.477272727272727
29,19.048780487804876
30,13.464285714285714
31,5.534883720930233
32,31.0
33,5.7272727272727275
34,11.688888888888888
35,31.785714285714285
36,24.0
37,9.974358974358974
38,18.75
39,30.78409090909091
40,23.9
41,23.7
42,24.402985074626866
43,12.17741935483871
44,27.92
45,9.956521739130435
46,45.11538461538461
47,18.605263157894736
48,9.31958762886598
49,50.628571428571426
50,44.19672131147541
51,17.925925925925927
52,46.06122448979592
53,26.53488372093023
54,22.913793103448278
55,27.366666666666667
56,29.6046511627907
57,25.97222222222222
58,27.416666666666668
59,47.483333333333334
60,26.73913043478261
61,12.309090909090909
62,48.32432432432432
63,27.639344262295083
64,29.63768115942029
65,62.93333333333333
66,15.842105263157896
67,8.125
68,58.225806451612904
69,19.319148936170212
70,34.9344262295082
71,17.854166666666668
72,7.117647058823529
73,18.057142857142857
74,21.280701754385966
75,20.583333333333332
76,25.56756756756757
77,33.46341463414634
78,33.483870967741936
79,17.275862068965516
80,27.5
81,24.71186440677966
82,45.02985074626866
83,48.41304347826087
84,16.87272727272727
85,5.434210526315789
86,21.84090909090909
87,21.96590909090909
88,15.373737373737374
89,13.508771929824562
90,17.825
91,28.783783783783782
92,15.581395348837209
93,31.901960784313726
94,30.202898550724637
95,13.818181818181818
96,12.0
97,19.40625
98,32.72727272727273
99,18.613636363636363
100,31.466666666666665
101,34.74576271186441
102,12.736842105263158
103,21.59375
104,8.53225806451613
105,10.620689655172415
106,16.28125
107,14.205882352941176
108,39.06666666666667
109,11.473684210526315
110,9.486486486486486
111,11.131868131868131
112,15.366666666666667
113,19.555555555555557
114,19.41304347826087
115,38.65625
116,14.434782608695652
117,11.044444444444444
118,13.035714285714286
119,8.53061224489796
120,21.047619047619047
121,48.528301886792455
122,19.90909090909091
123,13.67741935483871
124,23.39344262295082
125,6.878787878787879
126,11.75
127,10.6
128,19.037037037037038
129,9.866666666666667
130,25.6
131,16.0
132,11.23404255319149
133,15.545454545454545
134,9.490196078431373
135,15.717948717948717
136,42.2
137,69.82051282051282
138,44.17307692307692
139,15.393939393939394
140,35.142857142857146
141,36.03703703703704
142,32.035714285714285
143,20.62857142857143
144,54.1875
145,23.26086956521739
146,56.03636363636364
147,56.696969696969695
148,44.839285714285715
149,30.833333333333332
150,28.902439024390244
151,49.85897435897436
152,9.25925925925926
153,42.189189189189186
154,28.51219512195122
155,16.083333333333332
156,12.0
157,18.756756756756758
158,10.5
159,10.725
160,22.733333333333334
161,9.338709677419354
162,16.095238095238095
163,11.428571428571429
164,27.294117647058822
165,27.84931506849315
166,23.5
167,7.16
168,68.61538461538461
169,17.877551020408163
170,22.526315789473685
171,17.26530612244898
172,12.075471698113208
173,15.829787234042554
174,29.975609756097562
175,9.653846153846153
176,34.42372881355932
177,20.068181818181817
178,31.571428571428573
179,48.97727272727273
180,23.36082474226804
181,27.413793103448278
182,23.285714285714285
183,16.21212121212121
184,45.949367088607595
185,65.96
186,37.9375
187,24.853658536585368
188,14.054054054054054
189,20.514285714285716
190,28.125
191,20.86842105263158
192,8.047619047619047
193,36.23529411764706
194,27.575
195,43.13636363636363
196,15.694444444444445
197,26.823529411764707
198,14.161290322580646
199,43.23913043478261
200,15.51923076923077
201,25.774193548387096
202,8.368421052631579
203,17.5
204,12.254545454545454
205,10.029411764705882
206,39.75
207,21.8
208,50.40909090909091
209,12.514285714285714
210,13.722222222222221
211,19.902439024390244
212,35.25454545454546
213,12.321428571428571
214,14.4
215,13.695652173913043
216,10.526315789473685
217,16.657894736842106
218,19.023809523809526
219,48.5
220,17.642857142857142
221,11.345454545454546
222,74.31372549019608
223,47.65
224,16.135135135135137
225,51.87096774193548
226,61.08163265306123
227,66.08108108108108
228,43.91489361702128
229,51.325
230,15.630434782608695
231,21.024390243902438
232,29.125
233,43.794117647058826
234,14.871794871794872
235,7.516129032258065
236,28.49019607843137
237,26.96551724137931
238,28.024390243902438
239,7.833333333333333
240,21.307692307692307
241,11.529411764705882
242,9.428571428571429
243,20.5625
244,17.86842105263158
245,50.320754716981135
246,16.576923076923077
247,28.176470588235293
248,11.806451612903226
249,18.59375
250,26.0
251,10.16
252,16.895833333333332
253,8.575
254,11.590909090909092
255,18.741935483870968
256,6.6
257,20.34375
258,6.068181818181818
259,11.789473684210526
260,18.019417475728154
261,24.647058823529413
262,5.769230769230769
263,22.853658536585368
264,79.35135135135135
265,18.275
266,35.28125
267,26.097560975609756
268,31.557692307692307
269,13.536585365853659
270,47.0
271,34.15555555555556
272,18.926829268292682
273,11.076923076923077
274,29.416666666666668
275,23.741935483870968
276,28.11111111111111
277,39.78947368421053
278,30.895833333333332
279,8.923076923076923
280,47.145161290322584
281,39.1578947368421
282,41.12698412698413
