,Mean_CP
0,16.945454545454545
1,30.763440860215052
2,18.65714285714286
3,38.833333333333336
4,24.02
5,31.333333333333332
6,25.236842105263158
7,38.411764705882355
8,22.710526315789473
9,11.186440677966102
10,36.708333333333336
11,7.26984126984127
12,32.36666666666667
13,13.89795918367347
14,22.2972972972973
15,19.945454545454545
16,24.21875
17,19.84
18,18.568181818181817
19,12.512820512820513
20,9.387096774193548
21,37.638888888888886
22,11.0
23,21.94871794871795
24,9.585365853658537
25,21.40983606557377
26,19.571428571428573
27,17.428571428571427
28,18.21917808219178
29,13.796610169491526
30,11.205128205128204
31,7.625
32,42.25
33,13.19047619047619
34,13.4375
35,20.22222222222222
36,15.882352941176471
37,21.235294117647058
38,16.2
39,22.310344827586206
40,30.76595744680851
41,20.166666666666668
42,20.273972602739725
43,12.5
44,8.604651162790697
45,22.877551020408163
46,32.642857142857146
47,17.023809523809526
48,8.705882352941176
49,34.92857142857143
50,34.18518518518518
51,44.90196078431372
52,27.761904761904763
53,39.63013698630137
54,75.45454545454545
55,67.42857142857143
56,22.764705882352942
57,30.636363636363637
58,10.74390243902439
59,27.075
60,38.80821917808219
61,15.568181818181818
62,52.557377049180324
63,66.06976744186046
64,11.218181818181819
65,42.806451612903224
66,26.376623376623378
67,45.666666666666664
68,44.46875
69,18.642857142857142
70,7.0227272727272725
71,36.8421052631579
72,12.680851063829786
73,13.462962962962964
74,25.91304347826087
75,43.6
76,17.829268292682926
77,18.833333333333332
78,61.88235294117647
79,25.314814814814813
80,21.023809523809526
81,56.43181818181818
82,9.785714285714286
83,23.939393939393938
84,33.46153846153846
85,63.86
86,45.189655172413794
87,37.955882352941174
88,27.05
89,43.93939393939394
90,17.205128205128204
91,30.88135593220339
92,40.50684931506849
93,56.21621621621622
94,22.467455621301774
95,29.38095238095238
96,33.666666666666664
97,53.45454545454545
98,22.022222222222222
99,18.45945945945946
100,13.882352941176471
101,19.891304347826086
102,17.884615384615383
103,39.833333333333336
104,11.244444444444444
105,38.578947368421055
106,8.853658536585366
107,12.836065573770492
108,21.558139534883722
109,15.242990654205608
110,17.035714285714285
111,21.23076923076923
112,23.339285714285715
113,46.853658536585364
114,15.719101123595506
115,8.775
116,26.72093023255814
117,33.30508474576271
118,21.923076923076923
119,40.84444444444444
120,12.285714285714286
121,21.939393939393938
122,20.589285714285715
123,24.36111111111111
124,5.595238095238095
125,8.969696969696969
126,17.551724137931036
127,25.34285714285714
128,19.61764705882353
129,18.471698113207548
130,9.923076923076923
131,13.755555555555556
132,34.04477611940298
133,19.289473684210527
134,18.966666666666665
135,33.527272727272724
136,73.81967213114754
137,14.64
138,27.525
139,26.130434782608695
140,15.4375
141,25.04
142,50.241379310344826
143,34.53846153846154
144,24.359550561797754
145,18.61904761904762
146,80.03448275862068
147,17.694915254237287
148,35.75675675675676
149,9.466666666666667
150,31.0625
151,12.961538461538462
152,30.891304347826086
153,31.153846153846153
154,22.74468085106383
155,28.333333333333332
156,64.36
157,18.576271186440678
158,25.075
159,36.6
160,14.709677419354838
161,16.64
162,22.10810810810811
163,6.0
164,31.59375
165,29.632653061224488
166,31.54794520547945
167,37.743589743589745
168,27.295454545454547
169,66.74509803921569
170,61.06976744186046
171,25.833333333333332
172,36.65625
173,26.767857142857142
174,28.617021276595743
175,21.548387096774192
176,19.923076923076923
177,12.962962962962964
178,39.74545454545454
179,14.083333333333334
180,29.735294117647058
181,44.794871794871796
182,24.90625
183,34.6
184,43.24444444444445
185,22.366666666666667
186,33.319148936170215
187,14.214285714285714
188,39.46551724137931
189,17.4468085106383
190,21.967741935483872
191,25.375
