,Mean_CP
0,
1,1.3902439024390243
2,30.578125
3,34.45070422535211
4,28.483870967741936
5,63.925925925925924
6,47.06666666666667
7,34.04545454545455
8,6.428571428571429
9,26.4
10,14.923076923076923
11,9.76923076923077
12,21.833333333333332
13,16.86
14,20.020408163265305
15,17.964285714285715
16,14.6
17,14.0
18,7.0
19,14.444444444444445
20,23.0
21,28.244897959183675
22,34.575
23,18.925
24,33.25
25,21.425
26,49.26315789473684
27,39.463157894736845
28,32.644067796610166
29,65.36
30,37.325581395348834
31,26.875
32,30.704545454545453
33,38.389830508474574
34,42.63157894736842
35,18.333333333333332
36,23.25
37,19.228571428571428
38,20.267857142857142
39,40.666666666666664
40,15.566666666666666
41,24.61111111111111
42,41.470588235294116
43,27.0752688172043
44,15.619047619047619
45,36.17460317460318
46,22.791666666666668
47,34.208333333333336
48,19.11627906976744
49,28.647058823529413
50,12.833333333333334
51,24.405405405405407
52,32.509433962264154
53,14.7
54,38.21153846153846
55,39.229166666666664
56,28.84
57,31.09090909090909
58,33.15384615384615
59,19.083333333333332
60,27.0
61,18.35211267605634
62,14.483870967741936
63,43.775862068965516
64,25.941176470588236
65,16.466666666666665
66,33.575
67,14.862068965517242
68,33.878787878787875
69,18.204545454545453
70,15.96774193548387
71,13.328125
72,50.3968253968254
73,48.95
74,31.26086956521739
75,24.4375
76,73.63636363636364
77,6.0
78,21.65714285714286
79,25.215384615384615
80,21.529411764705884
81,27.29032258064516
82,16.142857142857142
83,12.75
84,14.909090909090908
85,14.5
86,28.83783783783784
87,28.027027027027028
88,5.476744186046512
89,14.0
90,34.36065573770492
91,32.05882352941177
92,46.625
93,34.70967741935484
94,24.55263157894737
95,32.15555555555556
96,25.894736842105264
97,43.83870967741935
98,18.612903225806452
99,25.733333333333334
100,27.2
101,22.516129032258064
102,22.153846153846153
103,13.178571428571429
104,15.2
105,45.955555555555556
106,65.5
107,29.333333333333332
108,29.24137931034483
109,20.176470588235293
110,59.94871794871795
111,33.11538461538461
112,14.518518518518519
113,16.466666666666665
114,24.23076923076923
115,44.333333333333336
116,36.793103448275865
117,25.689655172413794
118,29.492537313432837
119,23.482758620689655
120,11.0
121,11.524590163934427
122,12.98
123,31.14814814814815
124,21.666666666666668
125,49.175
126,30.52173913043478
127,22.333333333333332
128,96.17948717948718
129,24.070588235294117
130,29.03030303030303
131,22.871794871794872
132,19.857142857142858
133,16.96
134,34.20634920634921
135,27.5
136,35.08
137,18.79245283018868
138,32.21052631578947
139,30.682539682539684
140,20.674418604651162
141,35.12
142,32.36206896551724
143,26.05128205128205
144,36.2972972972973
145,18.564102564102566
146,22.971014492753625
147,22.69090909090909
148,12.675
149,10.8
150,30.71186440677966
151,18.310344827586206
152,33.520833333333336
153,18.515151515151516
154,24.525
155,56.57575757575758
156,17.659574468085108
157,12.555555555555555
158,23.166666666666668
159,35.208333333333336
160,18.047619047619047
161,58.41379310344828
162,25.88235294117647
163,47.89655172413793
164,25.3
165,19.756756756756758
166,25.78787878787879
167,26.21212121212121
