,Mean_CP
0,19.942028985507246
1,20.867924528301888
2,12.227272727272727
3,11.328125
4,21.08108108108108
5,27.954545454545453
6,24.1875
7,8.52
8,21.245283018867923
9,26.4390243902439
10,36.87179487179487
11,22.075
12,38.05555555555556
13,31.615384615384617
14,26.444444444444443
15,23.627906976744185
16,42.36363636363637
17,21.794117647058822
18,13.347826086956522
19,15.275862068965518
20,17.91176470588235
21,11.2
22,13.545454545454545
23,10.846153846153847
24,11.533333333333333
25,14.578947368421053
26,12.418604651162791
27,14.368421052631579
28,75.06666666666666
29,42.911764705882355
30,13.58695652173913
31,18.217391304347824
32,25.404255319148938
33,10.962962962962964
34,19.40625
35,10.0
36,29.72972972972973
37,43.78947368421053
38,9.688888888888888
39,42.6031746031746
40,19.42105263157895
41,10.357142857142858
42,15.923076923076923
43,14.86
44,45.12
45,20.423076923076923
46,13.0
47,75.80952380952381
48,24.142857142857142
49,13.875
50,19.71875
51,22.926829268292682
52,30.142857142857142
53,14.75
54,15.2
55,56.911764705882355
56,13.058823529411764
57,43.785714285714285
58,12.736842105263158
59,14.151515151515152
60,10.482758620689655
61,39.7027027027027
62,23.954545454545453
63,9.958333333333334
64,13.875
65,11.705882352941176
66,20.28205128205128
67,29.15714285714286
68,35.68
69,33.54054054054054
70,43.516129032258064
71,19.95
72,10.625
73,38.432432432432435
74,16.944444444444443
75,22.84
76,13.7
77,23.97222222222222
78,14.55813953488372
79,26.515151515151516
80,26.4375
81,15.435897435897436
82,15.933333333333334
83,31.836363636363636
84,15.056338028169014
85,15.55
86,39.78260869565217
87,24.037735849056602
88,24.86842105263158
89,43.267857142857146
90,42.361111111111114
91,25.53191489361702
92,47.64705882352941
93,19.63888888888889
94,40.75
95,50.073170731707314
96,59.4
97,55.52777777777778
98,24.696969696969695
99,37.30612244897959
100,61.81481481481482
101,24.857142857142858
102,6.285714285714286
103,8.771929824561404
104,28.34
105,25.270833333333332
106,24.204545454545453
107,23.51685393258427
108,22.82608695652174
109,11.036585365853659
110,5.661016949152542
111,12.557692307692308
112,26.625
