,Mean_CP
0,23.7027027027027
1,8.9
2,26.0
3,12.096774193548388
4,21.666666666666668
5,13.057142857142857
6,9.03125
7,20.507462686567163
8,20.979591836734695
9,6.956521739130435
10,7.738095238095238
11,37.0
12,24.96875
13,11.775
14,41.46341463414634
15,26.470588235294116
16,24.551020408163264
17,12.217391304347826
18,18.131386861313867
19,23.47945205479452
20,12.966666666666667
21,27.634146341463413
22,24.433333333333334
23,12.620689655172415
24,20.59016393442623
25,43.5625
26,52.77922077922078
27,18.214285714285715
28,22.232142857142858
29,12.029411764705882
30,24.423728813559322
31,20.26530612244898
32,8.512195121951219
33,24.854166666666668
34,33.32727272727273
35,27.766666666666666
36,17.91891891891892
37,60.55555555555556
38,12.655737704918034
39,9.333333333333334
40,10.416666666666666
41,17.1875
42,8.482758620689655
43,6.956521739130435
44,10.67741935483871
45,12.32258064516129
46,7.365853658536586
47,39.09375
48,29.375
49,23.157894736842106
50,12.314285714285715
51,11.285714285714286
52,8.135135135135135
53,16.233333333333334
54,10.285714285714286
55,32.52439024390244
56,31.387096774193548
57,16.40909090909091
58,9.482758620689655
59,18.128205128205128
60,33.6231884057971
61,13.11111111111111
62,25.980392156862745
63,26.594594594594593
64,33.27927927927928
65,23.153846153846153
66,17.82608695652174
67,9.666666666666666
68,7.05
69,26.370967741935484
70,12.64864864864865
71,26.529411764705884
72,9.450980392156863
73,21.866666666666667
74,14.428571428571429
75,14.96551724137931
76,52.972972972972975
77,21.0
78,14.159090909090908
79,25.477272727272727
80,29.77777777777778
81,20.055555555555557
82,10.448275862068966
83,20.642857142857142
