,Mean_CP
0,10.18918918918919
1,12.0
2,39.51724137931034
3,20.18918918918919
4,23.136363636363637
5,28.34285714285714
6,19.873873873873872
7,26.806451612903224
8,15.0
9,24.58
10,13.771428571428572
11,13.931034482758621
12,23.457142857142856
13,15.883495145631068
14,17.886363636363637
15,17.306122448979593
16,35.12820512820513
17,37.78260869565217
18,27.78787878787879
19,15.50943396226415
20,8.13953488372093
21,13.967213114754099
22,21.40740740740741
23,9.705882352941176
24,11.520833333333334
25,35.4
26,13.222222222222221
27,8.5
28,38.270270270270274
29,33.19512195121951
30,15.5
31,50.125
32,23.203389830508474
33,14.823529411764707
34,36.2
35,7.875
36,39.36734693877551
37,37.114754098360656
38,17.782608695652176
39,27.913793103448278
40,57.111111111111114
41,26.716666666666665
42,20.367346938775512
43,20.875
44,9.909090909090908
45,36.75471698113208
46,15.384615384615385
47,21.93877551020408
48,20.511111111111113
49,37.92307692307692
50,27.736842105263158
51,14.523809523809524
52,41.16129032258065
53,39.25423728813559
54,10.571428571428571
55,60.25806451612903
56,22.71875
57,44.254901960784316
58,38.294117647058826
59,45.45454545454545
60,17.84
61,30.847826086956523
62,17.11627906976744
63,15.681159420289855
64,57.09090909090909
65,64.9
66,32.625
67,20.555555555555557
68,5.696428571428571
69,19.17142857142857
70,27.67924528301887
71,19.864864864864863
72,7.75
73,15.652173913043478
74,5.636363636363637
75,16.653061224489797
76,18.229508196721312
77,21.254545454545454
78,23.695652173913043
79,20.80597014925373
80,6.0588235294117645
81,63.75609756097561
82,15.75925925925926
83,47.11764705882353
84,15.771428571428572
85,19.12280701754386
86,25.24137931034483
87,32.89473684210526
88,43.166666666666664
89,9.176470588235293
90,36.74193548387097
91,10.598130841121495
92,16.88888888888889
93,28.35
94,21.76923076923077
95,24.275862068965516
96,27.58974358974359
97,24.517241379310345
98,51.370370370370374
99,28.84269662921348
100,26.642857142857142
101,26.32
102,36.40425531914894
103,56.578947368421055
104,18.78125
105,26.29268292682927
106,17.175
107,25.22222222222222
108,52.22727272727273
109,30.693548387096776
110,26.676470588235293
111,21.34285714285714
112,24.975609756097562
113,47.801980198019805
114,56.96078431372549
115,35.80769230769231
116,73.98360655737704
117,62.52
118,49.4
119,35.59574468085106
120,40.41935483870968
121,15.7
122,12.576923076923077
123,18.34285714285714
124,45.55357142857143
125,37.8421052631579
126,30.0
127,22.92452830188679
128,36.44615384615385
129,18.261904761904763
130,23.928571428571427
131,22.804878048780488
132,28.82857142857143
133,17.324324324324323
134,37.375
135,26.691176470588236
136,32.45454545454545
137,19.794117647058822
138,28.11111111111111
139,40.0
140,41.851851851851855
141,43.34146341463415
142,20.5
143,33.714285714285715
144,38.888888888888886
145,46.183673469387756
146,20.228571428571428
147,25.06
148,32.520833333333336
149,67.26470588235294
150,22.7027027027027
151,65.55737704918033
152,57.083333333333336
153,52.05128205128205
154,38.1551724137931
155,49.036144578313255
156,30.833333333333332
157,85.82142857142857
158,73.77777777777777
159,27.454545454545453
160,24.925
161,19.91304347826087
162,23.451612903225808
163,15.782608695652174
164,27.0
165,48.266666666666666
166,12.035714285714286
167,14.681818181818182
168,13.637931034482758
169,22.666666666666668
170,18.142857142857142
171,30.68421052631579
172,18.84313725490196
173,24.733333333333334
174,11.678571428571429
175,17.473684210526315
176,18.92105263157895
177,21.391304347826086
178,8.86046511627907
179,18.413793103448278
180,37.92857142857143
181,21.91891891891892
182,5.566666666666666
183,26.28205128205128
184,10.761904761904763
185,22.78688524590164
186,10.551724137931034
187,18.25
188,15.923076923076923
189,7.583333333333333
190,19.711111111111112
191,19.94736842105263
192,11.083333333333334
193,35.588235294117645
194,15.391304347826088
195,7.204081632653061
196,6.46
197,38.96296296296296
198,11.411764705882353
199,19.78048780487805
200,20.580645161290324
201,23.19148936170213
202,50.62222222222222
203,29.020408163265305
204,9.9
205,20.333333333333332
206,20.257142857142856
207,61.75
208,34.8
209,52.659574468085104
210,50.146341463414636
211,60.76712328767123
212,29.01492537313433
213,19.36842105263158
214,31.956521739130434
215,65.79729729729729
216,28.949152542372882
217,29.64516129032258
218,68.02083333333333
219,47.29090909090909
220,51.455882352941174
221,39.9622641509434
222,51.2
223,20.035714285714285
224,31.022222222222222
225,57.056603773584904
226,31.45
227,14.441176470588236
228,20.661016949152543
229,22.225
230,11.395348837209303
231,13.217391304347826
232,15.125
233,35.42857142857143
234,22.107142857142858
235,41.75
236,23.51851851851852
237,10.842105263157896
238,11.019607843137255
239,12.121212121212121
240,46.65625
241,11.763157894736842
242,28.029411764705884
243,9.46875
244,46.38157894736842
