,Mean_CP
0,12.833333333333334
1,5.033333333333333
2,9.527272727272727
3,13.045454545454545
4,12.456521739130435
5,9.481481481481481
6,19.245283018867923
7,23.79310344827586
8,17.641025641025642
9,17.86111111111111
10,12.232558139534884
11,11.722222222222221
12,4.294117647058823
13,24.54054054054054
14,8.8
15,41.869565217391305
16,16.19607843137255
17,22.444444444444443
18,15.1
19,38.79032258064516
20,31.6
21,33.36538461538461
22,18.641025641025642
23,15.545454545454545
24,8.072463768115941
25,36.578947368421055
26,16.692307692307693
27,11.470588235294118
28,7.181818181818182
29,5.258620689655173
30,12.867647058823529
31,14.7
32,9.655172413793103
33,39.270270270270274
34,26.921875
35,10.560975609756097
36,14.195121951219512
37,12.882352941176471
38,16.358974358974358
39,23.11764705882353
40,23.19736842105263
41,15.35897435897436
42,30.256756756756758
43,25.8
44,36.96969696969697
45,7.166666666666667
46,20.127659574468087
47,10.565217391304348
48,10.885714285714286
49,44.98360655737705
50,43.80952380952381
51,18.53488372093023
52,15.6
53,14.297872340425531
54,6.7176470588235295
55,30.113636363636363
56,12.5
57,9.290322580645162
58,10.9375
59,33.97260273972603
60,13.818181818181818
61,30.926829268292682
62,42.625
63,33.68421052631579
64,12.736842105263158
65,28.02173913043478
66,27.155555555555555
67,12.555555555555555
68,75.36585365853658
69,21.875
70,6.842105263157895
71,44.924528301886795
72,11.215686274509803
73,12.450980392156863
74,19.223684210526315
75,22.173076923076923
76,10.9375
77,41.642857142857146
78,15.175824175824175
79,14.606060606060606
80,17.13235294117647
81,26.385964912280702
82,13.681818181818182
83,15.333333333333334
84,6.175
85,12.46875
86,9.571428571428571
87,15.08148148148148
88,5.275
89,20.444444444444443
90,17.23076923076923
91,8.75
92,23.653061224489797
93,6.87378640776699
94,15.507692307692308
95,16.046511627906977
96,20.424242424242426
97,13.160714285714286
98,8.08955223880597
99,17.057692307692307
100,14.685714285714285
101,20.775862068965516
102,25.109756097560975
103,14.277777777777779
104,15.632352941176471
105,14.907692307692308
106,15.966666666666667
107,36.12328767123287
108,24.338983050847457
109,51.170212765957444
110,44.68181818181818
111,56.1764705882353
112,49.833333333333336
113,24.513513513513512
114,49.65714285714286
115,18.342105263157894
116,24.25531914893617
117,17.183098591549296
118,45.17857142857143
119,11.5
120,55.357142857142854
121,21.92982456140351
122,20.181818181818183
123,65.83333333333333
124,14.620689655172415
125,21.571428571428573
126,60.28260869565217
127,16.333333333333332
128,20.742857142857144
129,14.594594594594595
130,25.45098039215686
131,21.32075471698113
132,18.866666666666667
133,30.823529411764707
134,15.794117647058824
135,16.03846153846154
136,12.32
137,17.102040816326532
138,15.325301204819278
139,23.557377049180328
140,20.267857142857142
141,25.74418604651163
142,56.90243902439025
143,42.86842105263158
144,4.612244897959184
145,33.696969696969695
146,13.145454545454545
147,49.9
148,44.35
149,71.45454545454545
150,26.471698113207548
151,14.5
152,13.830769230769231
153,28.235294117647058
154,15.763157894736842
155,20.253333333333334
156,20.606060606060606
157,21.939393939393938
158,70.91666666666667
159,17.6
160,23.64516129032258
161,24.923076923076923
162,15.41304347826087
163,12.5
164,26.40625
165,43.69767441860465
166,16.492537313432837
167,43.44897959183673
168,34.911764705882355
169,14.375
170,11.404255319148936
171,37.696969696969695
172,55.883720930232556
173,12.827586206896552
174,17.482758620689655
175,26.51219512195122
176,12.173913043478262
177,8.162162162162161
178,45.755102040816325
179,11.428571428571429
180,22.90909090909091
181,54.244897959183675
182,18.3
183,14.272727272727273
184,59.72222222222222
185,13.28125
186,15.012820512820513
187,35.716981132075475
188,19.59375
189,13.852941176470589
190,6.526315789473684
191,29.794871794871796
192,12.666666666666666
193,7.771428571428571
194,29.425531914893618
195,23.98
196,21.58823529411765
197,18.452380952380953
198,34.170731707317074
199,24.125
200,16.0625
201,39.526315789473685
202,51.68518518518518
203,34.84126984126984
204,22.517857142857142
205,29.272727272727273
206,33.90909090909091
207,57.96
208,20.34375
209,37.3448275862069
210,5.733333333333333
211,31.37837837837838
212,10.435897435897436
213,22.959183673469386
214,33.046875
215,36.75471698113208
216,45.08888888888889
217,6.658227848101266
218,9.836363636363636
219,17.862068965517242
220,16.384615384615383
221,33.85
222,19.397058823529413
223,22.195121951219512
224,18.93617021276596
225,18.704545454545453
226,10.823529411764707
227,32.3448275862069
228,44.3125
229,13.794117647058824
230,37.609756097560975
231,10.944444444444445
232,35.394366197183096
233,20.741935483870968
234,13.328358208955224
235,8.386666666666667
236,23.573529411764707
237,33.285714285714285
238,23.393939393939394
239,11.666666666666666
240,14.5
241,12.45945945945946
242,58.44230769230769
243,30.08108108108108
244,67.07142857142857
245,17.26984126984127
246,62.15151515151515
247,24.0625
248,28.282608695652176
249,23.5531914893617
250,44.542857142857144
251,32.217948717948715
252,11.294117647058824
253,22.154929577464788
254,21.76
255,38.06
256,49.16129032258065
257,19.359375
258,48.254901960784316
