,Elo,OppElo
0,2767,2863.0
1,2767,2863.0
2,2767,2633.0
3,2767,2757.0
4,2767,2728.0
5,2767,2728.0
6,2767,2828.0
7,2767,2828.0
8,2767,2728.0
9,2767,2728.0
10,2767,2757.0
11,2767,2757.0
12,2767,2633.0
13,2767,2633.0
14,2767,2863.0
15,2781,2656.0
16,2781,2770.0
17,2781,2820.0
18,2781,2780.0
19,2781,2760.0
20,2781,2770.0
21,2781,2776.0
22,2781,2627.0
23,2781,2820.0
24,2781,2678.0
25,2781,2763.0
26,2781,2792.0
27,2781,2770.0
28,2781,2760.0
29,2781,2759.0
30,2781,2714.0
31,2781,2714.0
32,2781,2763.0
33,2781,2753.0
34,2781,2759.0
35,2781,2770.0
36,2781,2792.0
37,2781,2820.0
38,2781,2765.0
39,2781,2760.0
40,2781,2714.0
41,2781,2763.0
42,2781,2753.0
43,2781,2759.0
44,2781,2770.0
45,2781,2792.0
46,2781,2820.0
47,2781,2765.0
48,2781,2760.0
49,2782,2639.0
50,2782,2638.0
51,2782,2651.0
52,2782,2622.0
53,2782,2654.0
54,2782,2648.0
55,2782,2652.0
56,2782,2626.0
57,2782,2628.0
58,2782,2646.0
59,2782,2686.0
60,2782,2575.0
61,2782,2575.0
62,2782,2627.0
63,2782,2627.0
64,2782,2620.0
65,2782,2620.0
66,2782,2668.0
67,2782,2668.0
68,2782,2618.0
69,2782,2618.0
70,2782,2635.0
71,2782,2635.0
72,2782,2624.0
73,2782,2624.0
74,2782,2646.0
75,2782,2646.0
76,2782,2791.0
77,2782,2791.0
78,2782,2708.0
79,2782,2672.0
80,2782,2727.0
81,2782,2709.0
82,2782,2706.0
83,2782,2610.0
84,2782,2630.0
85,2782,2405.0
86,2782,2627.0
87,2782,2709.0
88,2782,2650.0
89,2782,2708.0
90,2782,2706.0
91,2782,2627.0
92,2782,2609.0
93,2782,2621.0
94,2782,2727.0
95,2782,2511.0
96,2782,2627.0
97,2782,2627.0
98,2782,2627.0
99,2782,2709.0
100,2782,2650.0
101,2782,2708.0
102,2782,2706.0
103,2782,2627.0
104,2782,2609.0
105,2782,2621.0
106,2782,2727.0
107,2782,2511.0
108,2772,2701.0
109,2772,2459.0
110,2772,2626.0
111,2772,2804.0
112,2772,2664.0
113,2772,2437.0
114,2772,2633.0
115,2772,2625.0
116,2772,2597.0
117,2772,2702.0
118,2772,2509.0
119,2772,2856.0
120,2772,2674.0
121,2772,2552.0
122,2772,2562.0
123,2772,2556.0
124,2772,2582.0
125,2772,2604.0
126,2772,2674.0
127,2772,2503.0
128,2772,2764.0
129,2772,2760.0
130,2772,2704.0
131,2772,2604.0
132,2772,2720.0
133,2772,2680.0
134,2772,2629.0
135,2772,2782.0
136,2772,2772.0
137,2772,2761.0
138,2772,2621.0
139,2772,2700.0
140,2772,2609.0
141,2772,2804.0
142,2772,2727.0
143,2772,2720.0
144,2772,2664.0
145,2772,2727.0
146,2772,2664.0
147,2772,2720.0
148,2772,2752.0
149,2772,2752.0
150,2772,2736.0
151,2772,2736.0
152,2772,2736.0
153,2772,2736.0
154,2785,2750.0
155,2785,2674.0
156,2785,2723.0
157,2785,2750.0
158,2785,2723.0
159,2785,2674.0
160,2785,2681.0
161,2785,2681.0
162,2785,2681.0
163,2785,2681.0
164,2785,2756.0
165,2785,2756.0
166,2785,2778.0
167,2785,2778.0
168,2785,2681.0
169,2785,2681.0
170,2785,2756.0
171,2785,2756.0
172,2785,2756.0
173,2785,2756.0
174,2785,2781.0
175,2785,2781.0
176,2785,2524.0
177,2785,2674.0
178,2785,2573.0
179,2785,2781.0
180,2785,2600.0
181,2785,2598.0
182,2785,2693.0
183,2785,2685.0
184,2785,2778.0
185,2765,2776.0
186,2765,2671.0
187,2765,2804.0
188,2765,2753.0
189,2765,2776.0
190,2765,2750.0
191,2765,2786.0
192,2765,2773.0
193,2765,2776.0
194,2765,2750.0
195,2765,2759.0
196,2765,2786.0
197,2765,2776.0
198,2765,2696.0
199,2765,2776.0
200,2765,2751.0
201,2765,2644.0
202,2765,2671.0
203,2765,2750.0
204,2765,2518.0
205,2765,2518.0
206,2765,2776.0
207,2765,2644.0
208,2765,2696.0
209,2765,2751.0
210,2765,2750.0
211,2765,2776.0
212,2765,2671.0
213,2765,2786.0
214,2765,2518.0
215,2765,2776.0
216,2765,2644.0
217,2765,2696.0
218,2765,2751.0
219,2765,2750.0
220,2765,2776.0
221,2765,2671.0
222,2765,2786.0
223,2775,2315.0
224,2775,2593.0
225,2775,2620.0
226,2775,2631.0
227,2775,2664.0
228,2775,2651.0
229,2775,2575.0
230,2775,2728.0
231,2775,2728.0
232,2775,2728.0
233,2775,2728.0
234,2775,2740.0
235,2775,2740.0
236,2775,2740.0
237,2775,2740.0
238,2775,2740.0
239,2775,2740.0
240,2775,2864.0
241,2775,2864.0
242,2775,2864.0
243,2775,2864.0
244,2775,2661.0
245,2775,2661.0
246,2775,2661.0
247,2775,2661.0
248,2775,2760.0
249,2775,2760.0
250,2775,2760.0
251,2775,2687.0
252,2775,2687.0
253,2775,2687.0
254,2775,2687.0
255,2775,2778.0
256,2775,2778.0
257,2775,2778.0
258,0,
