,Elo,OppElo
0,2872,2768
1,2872,2726
2,2872,2712
3,2872,2644
4,2872,2683
5,2872,2822
6,2872,2758
7,2872,2747
8,2872,2723
9,2872,2660
10,2872,2758
11,2872,2731
12,2872,2765
13,2863,2767
14,2863,2767
15,2863,2728
16,2863,2728
17,2863,2633
18,2863,2828
19,2863,2757
20,2863,2757
21,2863,2828
22,2863,2828
23,2863,2633
24,2863,2728
25,2863,2767
26,2862,2749
27,2862,2679
28,2862,2625
29,2862,2671
30,2862,2668
31,2862,2743
32,2862,2732
33,2862,2677
34,2862,2663
35,2862,2823
36,2862,2764
37,2862,2705
38,2862,2784
39,2847,2548
40,2847,2548
41,2847,2639
42,2847,2639
43,2847,2691
44,2847,2691
45,2847,2691
46,2847,2691
47,2847,2716
48,2847,2716
49,2847,2716
50,2847,2716
51,2847,2716
52,2847,2716
53,2847,2716
54,2847,2716
55,2847,2678
56,2847,2678
57,2847,2738
58,2847,2738
59,2847,2738
60,2847,2738
61,2847,2696
62,2847,2696
63,2855,2754
64,2855,2754
65,2855,2642
66,2855,2642
67,2855,2760
68,2855,2760
69,2855,2792
70,2855,2792
71,2855,2758
72,2855,2754
73,2855,2642
74,2855,2760
75,2855,2758
76,2855,2792
77,2855,2792
78,2855,2374
79,2855,2392
80,2855,2762
81,2855,2471
82,2855,2782
83,2855,2782
84,2855,2782
85,2855,2782
86,2855,2782
87,2855,2782
88,2855,2782
89,2855,2782
90,2855,2782
91,2855,2782
92,2855,2782
93,2856,2573
94,2856,2637
95,2856,2623
96,2856,2489
97,2856,2704
98,2856,2588
99,2856,2804
100,2856,2764
101,2856,2760
102,2856,2633
103,2856,2782
104,2856,2772
105,2856,2736
106,2856,2530
107,2856,2680
108,2856,2623
109,2856,2550
110,2856,2642
111,2856,2704
112,2856,2682
113,2856,2663
114,2856,2767
115,2856,2596
116,2856,2601
117,2856,2629
118,2856,2701
119,2856,2621
120,2856,2772
121,2856,2764
122,2856,2627
123,2856,2702
124,2856,2680
125,2856,2782
126,2856,2761
127,2865,2714
128,2865,2772
129,2865,2760
130,2865,2702
131,2865,2672
132,2865,2763
133,2865,2612
134,2865,2708
135,2865,2767
136,2865,2727
137,2865,2792
138,2865,2466
139,2864,2750
140,2864,2750
141,2864,2750
142,2864,2709
143,2864,2709
144,2864,2709
145,2864,2709
146,2864,2678
147,2864,2602
148,2864,2639
149,2864,2652
150,2864,2773
151,2864,2773
152,2864,2773
153,2864,2624
154,2864,2624
155,2864,2624
156,2864,2714
157,2864,2714
158,2864,2714
159,2864,2714
160,2864,2606
161,2864,2606
162,2864,2606
163,2864,2771
164,2864,2771
165,2864,2771
166,2864,2753
167,2864,2750
168,2864,2761
169,2864,2654
170,2864,2744
171,2864,2776
172,2864,2751
173,2864,2730
174,2864,2759
175,2864,2744
176,2864,2744
177,2864,2776
178,2864,2776
179,2864,2753
180,2864,2761
181,2864,2751
182,2864,2751
183,2864,2759
184,2864,2654
185,2864,2654
186,2864,2750
187,2864,2750
188,2864,2730
189,2864,2730
190,2864,2766
191,2864,2728
192,2864,2760
193,2864,2793
194,2864,2759
195,2864,2754
196,2864,2773
197,2864,2678
198,2864,2680
199,2864,2678
200,2864,2728
201,2864,2773
202,2864,2754
203,2864,2760
204,2864,2766
205,2864,2759
206,2864,2793
207,2864,2680
208,2864,2678
209,2864,2728
210,2864,2773
211,2864,2754
212,2864,2760
213,2864,2766
214,2864,2759
215,2864,2793
216,2864,2680
217,2864,2613
218,2864,2616
219,2864,2518
220,2864,2396
221,2864,2600
222,2864,2412
223,2864,2594
224,2864,2529
225,2864,2490
226,2864,2760
227,2864,2760
228,2864,2760
229,2864,2760
230,2864,2687
231,2864,2687
232,2864,2687
233,2864,2687
234,2864,2775
235,2864,2775
236,2864,2775
237,2864,2775
238,2864,2728
239,2864,2728
240,2864,2728
241,2864,2728
242,2864,2740
243,2864,2740
244,2864,2740
245,2864,2740
246,2864,2740
247,2864,2778
248,2864,2778
249,2864,2778
250,2864,2778
251,2864,2778
252,2864,2778
253,2864,2661
254,2864,2661
255,2864,2661
256,2864,2661
257,2864,2661
258,2864,2661
