,Elo,OppElo
0,2738,2400
1,2738,2501
2,2738,2522
3,2738,2586
4,2738,2686
5,2738,2602
6,2738,2526
7,2738,2562
8,2738,2600
9,2738,2626
10,2735,2467
11,2735,2418
12,2735,2392
13,2735,2662
14,2735,2607
15,2735,2679
16,2735,2397
17,2735,2639
18,2735,2667
19,2735,2654
20,2735,2617
21,2730,2447
22,2730,2602
23,2730,2396
24,2730,2527
25,2730,2662
26,2730,2364
27,2730,2575
28,2730,2447
29,2730,2602
30,2730,2396
31,2730,2527
32,2730,2662
33,2730,2364
34,2730,2575
35,2730,2525
36,2730,2525
37,2730,2525
38,2730,2525
39,2730,2580
40,2730,2580
41,2730,2479
42,2730,2639
43,2730,2452
44,2730,2704
45,2730,2588
46,2730,2385
47,2730,2423
48,2730,2761
49,2730,2744
50,2730,2751
51,2730,2759
52,2730,2750
53,2730,2654
54,2730,2776
55,2730,2864
56,2730,2753
57,2730,2761
58,2730,2761
59,2730,2751
60,2730,2759
61,2730,2759
62,2730,2654
63,2730,2654
64,2730,2750
65,2730,2750
66,2730,2753
67,2730,2753
68,2730,2744
69,2730,2744
70,2730,2776
71,2730,2776
72,2730,2864
73,2730,2864
74,2728,2760
75,2728,2864
76,2728,2793
77,2728,2759
78,2728,2754
79,2728,2773
80,2728,2678
81,2728,2680
82,2728,2766
83,2728,2793
84,2728,2864
85,2728,2678
86,2728,2680
87,2728,2773
88,2728,2754
89,2728,2760
90,2728,2766
91,2728,2759
92,2728,2793
93,2728,2864
94,2728,2678
95,2728,2680
96,2728,2773
97,2728,2754
98,2728,2760
99,2728,2766
100,2728,2759
