,Elo,OppElo
0,2732,2560
1,2732,2422
2,2732,2408
3,2732,2618
4,2732,2573
5,2732,2615
6,2732,2554
7,2732,2638
8,2732,2709
9,2732,2594
10,2732,1658
11,2732,2527
12,2732,2554
13,2732,2573
14,2732,2524
15,2732,2618
16,2732,2615
17,2732,2560
18,2732,2561
19,2732,2638
20,2732,2709
21,2732,2506
22,2729,2799
23,2729,2799
24,2729,2799
25,2729,2799
26,2729,2799
27,2729,2799
28,2729,2640
29,2729,2708
30,2729,2799
31,2729,2645
32,2729,2564
33,2729,2640
34,2729,2708
35,2729,2799
36,2729,2564
37,2729,2645
