,Elo,OppElo
214,2609,2474.0
215,2609,2611.0
216,2609,2603.0
217,2609,2509.0
218,2609,2483.0
219,2609,2663.0
220,2609,2466.0
221,2609,2679.0
222,2609,2704.0
223,2609,2470.0
224,2609,2395.0
225,2609,2661.0
226,2609,2561.0
227,2609,2234.0
228,2609,2657.0
229,2609,2648.0
230,2609,2522.0
231,2609,2573.0
232,2609,2672.0
233,2609,2404.0
234,2609,2382.0
235,2609,2445.0
236,2609,2487.0
237,2609,2300.0
238,2609,2568.0
239,2609,2635.0
240,2609,2533.0
241,2638,2763.0
242,2638,2782.0
243,2638,2577.0
244,2638,2602.0
245,2638,2607.0
246,2638,2569.0
247,2638,2587.0
248,2638,2699.0
249,2638,2691.0
250,2638,2700.0
251,2638,2609.0
252,2635,2183.0
253,2635,2407.0
254,2635,2488.0
255,2635,2521.0
256,2635,2587.0
257,2635,2592.0
258,2635,2445.0
259,2635,2557.0
260,2635,2501.0
261,2635,2663.0
262,2645,2359.0
263,2645,2448.0
264,2645,2530.0
265,2645,2504.0
266,2645,2579.0
267,2645,2604.0
268,2645,2466.0
269,2645,2469.0
270,2645,2437.0
271,2645,2251.0
272,2645,2382.0
273,2645,2466.0
274,2645,2353.0
275,2645,2417.0
276,2645,2344.0
277,2645,2476.0
278,2645,2434.0
279,2645,2592.0
280,2642,2676.0
281,2642,2674.0
282,2642,2684.0
283,2642,2600.0
284,2642,2590.0
285,2642,2686.0
286,2642,2615.0
287,2642,2656.0
288,2642,2601.0
289,2637,2221.0
290,2637,2386.0
291,2637,2496.0
292,2637,2434.0
293,2637,2542.0
294,2637,2465.0
295,2637,2362.0
296,2637,2419.0
297,2637,2422.0
298,2637,2519.0
299,2637,2533.0
300,2637,2652.0
301,2637,2628.0
302,2637,2609.0
303,2637,2579.0
304,2637,2574.0
305,2637,2536.0
306,2637,2626.0
307,2637,2698.0
308,2637,2693.0
309,2637,2675.0
310,2637,2690.0
311,2637,2693.0
312,2637,2656.0
313,2637,2714.0
314,2642,2628.0
315,2642,2670.0
316,2656,2572.0
317,2656,2454.0
318,2656,2536.0
319,2656,2581.0
320,2656,2616.0
321,2656,2539.0
322,2656,2671.0
323,2656,2690.0
324,2656,2624.0
325,2678,2661.0
326,2678,2541.0
327,2678,2613.0
328,2678,2675.0
329,2678,2635.0
330,2678,2598.0
331,2678,2564.0
332,2678,2577.0
333,2678,2535.0
334,2678,2648.0
335,2678,2650.0
336,2678,2487.0
337,2678,2640.0
338,2678,2654.0
339,2678,2638.0
340,2678,2602.0
341,2678,2656.0
342,2678,2610.0
343,2642,2655.0
344,2642,2781.0
345,2642,2663.0
346,2642,2672.0
347,2642,2611.0
348,2687,2570.0
349,2687,2578.0
350,2687,2701.0
351,2687,2644.0
352,2687,2641.0
353,2688,2759.0
354,2688,2757.0
355,2688,2861.0
356,2688,2778.0
357,2688,2745.0
358,2688,2771.0
359,2688,2757.0
360,2688,2758.0
361,2688,2792.0
