,Elo,OppElo
0,2774,2763
1,2774,2777
2,2774,2698
3,2774,2842
4,2774,2762
5,2774,2805
6,2774,2767
7,2784,2698
8,2784,2723
9,2784,2711
10,2784,2611
11,2784,2720
12,2784,2594
13,2784,2752
14,2784,2674
15,2784,2702
16,2784,2686
17,2784,2619
18,2774,2763
19,2774,2777
20,2774,2698
21,2774,2842
22,2774,2762
23,2774,2767
24,2774,2805
25,2792,2754
26,2792,2642
27,2792,2855
28,2792,2758
29,2792,2760
30,2792,2758
31,2792,2754
32,2792,2642
33,2792,2760
34,2792,2855
35,2782,2855
36,2782,2855
37,2782,2855
38,2782,2855
39,2782,2855
40,2782,2855
41,2782,2855
42,2782,2855
43,2782,2855
44,2782,2855
45,2782,2855
46,2773,2671
47,2773,2804
48,2773,2753
49,2773,2776
50,2773,2750
51,2773,2786
52,2773,2759
53,2773,2765
54,2773,2776
55,2766,2806
56,2766,2783
57,2766,2753
58,2766,2793
59,2766,2760
60,2766,2750
61,2766,2764
62,2766,2806
63,2766,2783
64,2766,2753
65,2766,2793
66,2766,2760
67,2766,2764
68,2766,2750
69,2792,2861
70,2792,2778
71,2792,2745
72,2792,2771
73,2792,2757
74,2792,2758
75,2792,2757
76,2792,2759
77,2792,2688
