,Elo,OppElo
0,2758,2747.0
1,2758,2723.0
2,2758,2660.0
3,2758,2683.0
4,2758,2731.0
5,2758,2765.0
6,2758,2768.0
7,2758,2726.0
8,2758,2712.0
9,2758,2644.0
10,2758,2872.0
11,2758,2822.0
12,2758,2758.0
13,2755,2717.0
14,2755,2713.0
15,2755,2683.0
16,2755,2697.0
17,2755,2670.0
18,2755,2659.0
19,2755,2726.0
20,2755,2731.0
21,2755,2721.0
22,2753,2682.0
23,2753,2732.0
24,2757,2728.0
25,2757,2828.0
26,2757,2767.0
27,2757,2633.0
28,2757,2633.0
29,2757,2863.0
30,2757,2863.0
31,2757,2633.0
32,2757,2767.0
33,2757,2767.0
34,2757,2828.0
35,2757,2828.0
36,2757,2728.0
37,2743,2677.0
38,2743,2663.0
39,2743,2823.0
40,2743,2764.0
41,2743,2705.0
42,2743,2862.0
43,2743,2749.0
44,2743,2679.0
45,2743,2625.0
46,2743,2671.0
47,2743,2668.0
48,2743,2784.0
49,2743,2732.0
50,2729,2697.0
51,2729,2691.0
52,2729,2665.0
53,2729,2577.0
54,2729,2701.0
55,2729,2670.0
56,2729,2687.0
57,2738,2653.0
58,2738,2776.0
59,2738,2688.0
60,2738,2749.0
61,2738,2792.0
62,2738,2782.0
63,2738,2753.0
64,2738,2778.0
65,2738,2683.0
66,2738,2778.0
67,2738,2753.0
68,2738,2812.0
69,2738,2683.0
70,2738,2782.0
71,2738,2776.0
72,2738,2749.0
73,2738,2792.0
74,2738,2688.0
75,2738,2778.0
76,2738,2753.0
77,2738,2812.0
78,2738,2683.0
79,2738,2782.0
80,2738,2776.0
81,2738,2749.0
82,2738,2792.0
83,2738,2688.0
84,2738,2527.0
85,2738,2527.0
86,2738,2647.0
87,2738,2647.0
88,2738,2614.0
89,2738,2614.0
90,2738,2778.0
91,2738,2778.0
92,2738,2778.0
93,2738,2778.0
94,2738,2726.0
95,2738,2726.0
96,2738,2847.0
97,2738,2847.0
98,2738,2847.0
99,2738,2847.0
100,2738,2757.0
101,2738,2757.0
102,2756,2528.0
103,2756,2649.0
104,2756,2651.0
105,2756,2773.0
106,2756,2699.0
107,2756,2651.0
108,2756,2673.0
109,2756,2582.0
110,2756,2700.0
111,2756,2700.0
112,2756,2700.0
113,2756,2700.0
114,2756,2700.0
115,2756,2700.0
116,2760,2047.0
117,2760,2047.0
118,2760,2132.0
119,2760,2132.0
120,2760,2286.0
121,2760,2286.0
122,2760,2468.0
123,2760,2468.0
124,2760,2503.0
125,2760,2503.0
126,2760,2501.0
127,2760,2501.0
