,Elo,OppElo
0,2768,2872.0
1,2768,2822.0
2,2768,2758.0
3,2768,2747.0
4,2768,2723.0
5,2768,2660.0
6,2768,2758.0
7,2768,2731.0
8,2768,2765.0
9,2768,2683.0
10,2768,2726.0
11,2768,2712.0
12,2768,2644.0
13,2764,2625.0
14,2764,2671.0
15,2764,2668.0
16,2764,2743.0
17,2764,2732.0
18,2764,2677.0
19,2764,2663.0
20,2764,2823.0
21,2764,2784.0
22,2764,2705.0
23,2764,2862.0
24,2764,2749.0
25,2764,2671.0
26,2764,2671.0
27,2764,2671.0
28,2764,2679.0
29,2763,2774.0
30,2763,2762.0
31,2763,2767.0
32,2763,2805.0
33,2763,2842.0
34,2763,2777.0
35,2763,2698.0
36,2780,2627.0
37,2780,2765.0
38,2780,2656.0
39,2780,2781.0
40,2780,2820.0
41,2780,2770.0
42,2780,2760.0
43,2780,2776.0
44,2776,2778.0
45,2776,2738.0
46,2776,2653.0
47,2776,2683.0
48,2776,2688.0
49,2776,2749.0
50,2776,2792.0
51,2776,2782.0
52,2776,2753.0
53,2776,2753.0
54,2776,2749.0
55,2776,2792.0
56,2776,2688.0
57,2776,2778.0
58,2776,2738.0
59,2776,2812.0
60,2776,2683.0
61,2776,2782.0
62,2776,2753.0
63,2776,2749.0
64,2776,2792.0
65,2776,2688.0
66,2776,2778.0
67,2776,2738.0
68,2776,2812.0
69,2776,2683.0
70,2776,2782.0
71,2776,2553.0
72,2776,2553.0
73,2776,2634.0
74,2776,2634.0
75,2776,2634.0
76,2776,2634.0
77,2777,2680.0
78,2777,2693.0
79,2777,2683.0
80,2777,2727.0
81,2777,2648.0
82,2777,2728.0
83,2777,2708.0
84,2777,2660.0
85,2777,2685.0
86,2774,2532.0
87,2774,2582.0
88,2774,2296.0
89,2774,2665.0
90,2774,2633.0
91,2774,2612.0
92,2774,2684.0
93,2774,2765.0
94,2774,2615.0
95,2774,2673.0
96,2772,2625.0
97,2772,2615.0
98,2772,2639.0
99,2772,2637.0
100,2772,2663.0
101,2772,2693.0
102,2772,2702.0
103,2772,2677.0
104,2772,2664.0
105,2772,2674.0
106,2772,2632.0
107,2772,2702.0
108,2772,2597.0
109,2772,2669.0
110,2772,2641.0
111,2772,2479.0
112,2772,2674.0
113,2772,2681.0
114,2772,2550.0
115,2772,2604.0
116,2772,2616.0
117,2772,2664.0
118,2772,2572.0
119,2772,2596.0
120,2772,2575.0
121,2772,2704.0
122,2772,2761.0
123,2772,2856.0
124,2772,2772.0
125,2772,2621.0
126,2772,2782.0
127,2772,2764.0
128,2772,2767.0
129,2772,2720.0
130,1592,1798.0
131,1592,2089.0
132,1592,1895.0
133,2772,2612.0
134,2772,2865.0
135,2772,2767.0
136,2772,2727.0
137,2772,2792.0
138,2772,2714.0
139,2772,2708.0
140,2772,2760.0
141,2772,2702.0
142,2772,2672.0
143,2772,2623.0
144,2772,2726.0
145,2772,2719.0
146,2772,2623.0
147,2772,2719.0
148,2772,2726.0
149,2771,2724.0
150,2771,2724.0
151,2771,2724.0
152,2771,2724.0
153,2771,2713.0
154,2771,2623.0
155,2771,2726.0
156,2771,2713.0
157,2771,2726.0
158,2771,2623.0
159,2773,2606.0
160,2773,2606.0
161,2773,2606.0
162,2773,2606.0
163,2773,2750.0
164,2773,2750.0
165,2773,2750.0
166,2773,2750.0
167,2773,2750.0
168,2773,2750.0
169,2773,2864.0
170,2773,2864.0
171,2773,2864.0
172,2773,2714.0
173,2773,2714.0
174,2773,2714.0
175,2773,2714.0
176,2773,2714.0
177,2773,2714.0
178,2773,2771.0
179,2773,2771.0
180,2773,2771.0
181,2773,2771.0
182,2773,2771.0
183,2773,2771.0
184,2773,2709.0
185,2773,2709.0
186,2773,2709.0
187,2773,2624.0
188,2773,2624.0
189,2773,2624.0
190,2761,2730.0
191,2761,2753.0
192,2761,2864.0
193,2761,2744.0
194,2761,2751.0
195,2761,2759.0
196,2761,2750.0
197,2761,2654.0
198,2761,2730.0
199,2761,2730.0
200,2761,2744.0
201,2761,2744.0
202,2761,2776.0
203,2761,2776.0
204,2761,2864.0
205,2761,2753.0
206,2761,2751.0
207,2761,2751.0
208,2761,2759.0
209,2761,2654.0
210,2761,2750.0
211,2761,2750.0
212,2760,2655.0
213,2760,2551.0
214,2760,2606.0
215,2760,2585.0
216,2760,2672.0
217,2760,2586.0
218,2760,2701.0
219,2760,2620.0
220,2760,2688.0
221,2760,2864.0
222,2760,2864.0
223,2760,2864.0
224,2760,2864.0
225,2760,2661.0
226,2760,2661.0
227,2760,2661.0
228,2760,2661.0
229,2760,2778.0
230,2760,2778.0
231,2760,2778.0
232,2760,2778.0
233,2760,2778.0
234,2760,2778.0
235,2760,2778.0
236,2760,2687.0
237,2760,2687.0
238,2760,2687.0
239,2760,2687.0
240,2760,2775.0
241,2760,2775.0
242,2760,2775.0
243,2760,2728.0
244,2760,2728.0
245,2760,2728.0
246,2760,2740.0
247,2760,2740.0
248,0,
