,Event,Site,Date,Round,White,Black,Result,BlackElo,ECO,WhiteElo
188,FIDE Candidates 2022,Madrid ESP,2022.07.04,14.2,"Caruana,F","Firouzja,Alireza",0-1,2793,C65,2783
189,SuperUnited Rapid 2022,Zagreb CRO,2022.07.20,1.2,"Firouzja,Alireza","Saric,Iv",1-0,2680,B50,2793
190,SuperUnited Rapid 2022,Zagreb CRO,2022.07.20,2.4,"Nepomniachtchi,I","Firouzja,Alireza",1/2-1/2,2793,C50,2766
191,SuperUnited Rapid 2022,Zagreb CRO,2022.07.20,3.2,"Firouzja,Alireza","Topalov,V",1-0,2728,C42,2793
192,SuperUnited Rapid 2022,Zagreb CRO,2022.07.21,4.5,"Carlsen,M","Firouzja,Alireza",1/2-1/2,2793,E06,2864
193,SuperUnited Rapid 2022,Zagreb CRO,2022.07.21,5.1,"Firouzja,Alireza","Vachier Lagrave,M",1/2-1/2,2760,B50,2793
194,SuperUnited Rapid 2022,Zagreb CRO,2022.07.21,6.5,"Firouzja,Alireza","Mamedyarov,S",1-0,2759,A20,2793
195,SuperUnited Rapid 2022,Zagreb CRO,2022.07.22,7.2,"Dominguez Perez,L","Firouzja,Alireza",1/2-1/2,2793,C50,2754
196,SuperUnited Rapid 2022,Zagreb CRO,2022.07.22,8.4,"Firouzja,Alireza","So,W",1/2-1/2,2773,C67,2793
197,SuperUnited Rapid 2022,Zagreb CRO,2022.07.22,9.3,"Van Foreest,Jorden","Firouzja,Alireza",1-0,2793,C67,2678
198,SuperUnited Blitz 2022,Zagreb CRO,2022.07.23,1.4,"Firouzja,Alireza","Topalov,V",1/2-1/2,2728,C90,2793
199,SuperUnited Blitz 2022,Zagreb CRO,2022.07.23,2.3,"So,W","Firouzja,Alireza",1/2-1/2,2793,C67,2773
200,SuperUnited Blitz 2022,Zagreb CRO,2022.07.23,3.3,"Firouzja,Alireza","Dominguez Perez,L",0-1,2754,D00,2793
201,SuperUnited Blitz 2022,Zagreb CRO,2022.07.23,4.4,"Vachier Lagrave,M","Firouzja,Alireza",1/2-1/2,2793,B13,2760
202,SuperUnited Blitz 2022,Zagreb CRO,2022.07.23,5.2,"Firouzja,Alireza","Nepomniachtchi,I",1/2-1/2,2766,A45,2793
203,SuperUnited Blitz 2022,Zagreb CRO,2022.07.23,6.5,"Mamedyarov,S","Firouzja,Alireza",1/2-1/2,2793,D37,2759
204,SuperUnited Blitz 2022,Zagreb CRO,2022.07.23,7.1,"Firouzja,Alireza","Saric,Iv",0-1,2680,B50,2793
205,SuperUnited Blitz 2022,Zagreb CRO,2022.07.23,8.5,"Firouzja,Alireza","Carlsen,M",0-1,2864,D43,2793
206,SuperUnited Blitz 2022,Zagreb CRO,2022.07.23,9.2,"Van Foreest,Jorden","Firouzja,Alireza",0-1,2793,B07,2678
207,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,10.4,"Topalov,V","Firouzja,Alireza",1/2-1/2,2793,A20,2728
208,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,11.3,"Firouzja,Alireza","So,W",1-0,2773,E46,2793
209,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,12.3,"Dominguez Perez,L","Firouzja,Alireza",0-1,2793,C78,2754
210,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,13.1,"Firouzja,Alireza","Vachier Lagrave,M",0-1,2760,A37,2793
211,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,14.2,"Nepomniachtchi,I","Firouzja,Alireza",0-1,2793,C50,2766
212,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,15.3,"Firouzja,Alireza","Mamedyarov,S",1-0,2759,C42,2793
213,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,16.4,"Saric,Iv","Firouzja,Alireza",0-1,2793,C78,2680
214,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,17.4,"Carlsen,M","Firouzja,Alireza",0-1,2793,D37,2864
215,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,18.4,"Firouzja,Alireza","Van Foreest,Jorden",1-0,2678,D12,2793
216,FTX Crypto Cup 2022,Miami USA,2022.08.15,1.4,"Firouzja,Alireza","Praggnanandhaa,R",1/2-1/2,2661,B31,2778
217,FTX Crypto Cup 2022,Miami USA,2022.08.15,1.2,"Firouzja,Alireza","Praggnanandhaa,R",1-0,2661,B31,2778
218,FTX Crypto Cup 2022,Miami USA,2022.08.15,1.1,"Praggnanandhaa,R","Firouzja,Alireza",1-0,2778,C67,2661
219,FTX Crypto Cup 2022,Miami USA,2022.08.15,1.3,"Praggnanandhaa,R","Firouzja,Alireza",1-0,2778,C41,2661
220,FTX Crypto Cup 2022,Miami USA,2022.08.16,2.2,"Le,Quang Liem","Firouzja,Alireza",0-1,2778,D41,2728
221,FTX Crypto Cup 2022,Miami USA,2022.08.16,2.3,"Firouzja,Alireza","Le,Quang Liem",1-0,2728,C78,2778
222,FTX Crypto Cup 2022,Miami USA,2022.08.16,2.1,"Firouzja,Alireza","Le,Quang Liem",1/2-1/2,2728,C92,2778
223,FTX Crypto Cup 2022,Miami USA,2022.08.17,3.4,"Firouzja,Alireza","Giri,A",1/2-1/2,2760,E46,2778
224,FTX Crypto Cup 2022,Miami USA,2022.08.17,3.7,"Firouzja,Alireza","Giri,A",1-0,2760,C84,2778
225,FTX Crypto Cup 2022,Miami USA,2022.08.17,3.3,"Giri,A","Firouzja,Alireza",1/2-1/2,2778,E04,2760
226,FTX Crypto Cup 2022,Miami USA,2022.08.17,3.5,"Giri,A","Firouzja,Alireza",1/2-1/2,2778,E04,2760
227,FTX Crypto Cup 2022,Miami USA,2022.08.17,3.6,"Firouzja,Alireza","Giri,A",1/2-1/2,2760,C84,2778
228,FTX Crypto Cup 2022,Miami USA,2022.08.17,3.2,"Firouzja,Alireza","Giri,A",1/2-1/2,2760,E46,2778
229,FTX Crypto Cup 2022,Miami USA,2022.08.17,3.1,"Giri,A","Firouzja,Alireza",1/2-1/2,2778,E04,2760
230,FTX Crypto Cup 2022,Miami USA,2022.08.18,4.3,"Firouzja,Alireza","Duda,J",1-0,2740,E53,2778
231,FTX Crypto Cup 2022,Miami USA,2022.08.18,4.2,"Duda,J","Firouzja,Alireza",1-0,2778,D41,2740
232,FTX Crypto Cup 2022,Miami USA,2022.08.18,4.4,"Duda,J","Firouzja,Alireza",1/2-1/2,2778,A18,2740
233,FTX Crypto Cup 2022,Miami USA,2022.08.18,4.1,"Firouzja,Alireza","Duda,J",1-0,2740,C65,2778
234,FTX Crypto Cup 2022,Miami USA,2022.08.19,5.1,"Niemann,Hans Moke","Firouzja,Alireza",1/2-1/2,2778,E04,2687
235,FTX Crypto Cup 2022,Miami USA,2022.08.19,5.2,"Firouzja,Alireza","Niemann,Hans Moke",1-0,2687,C65,2778
236,FTX Crypto Cup 2022,Miami USA,2022.08.20,6.2,"Carlsen,M","Firouzja,Alireza",1-0,2778,A15,2864
237,FTX Crypto Cup 2022,Miami USA,2022.08.20,6.3,"Firouzja,Alireza","Carlsen,M",1/2-1/2,2864,B30,2778
238,FTX Crypto Cup 2022,Miami USA,2022.08.20,6.5,"Carlsen,M","Firouzja,Alireza",1-0,2778,A20,2864
239,FTX Crypto Cup 2022,Miami USA,2022.08.20,6.4,"Carlsen,M","Firouzja,Alireza",1/2-1/2,2778,E04,2864
240,FTX Crypto Cup 2022,Miami USA,2022.08.20,6.1,"Firouzja,Alireza","Carlsen,M",1-0,2864,B10,2778
241,FTX Crypto Cup 2022,Miami USA,2022.08.20,6.6,"Firouzja,Alireza","Carlsen,M",1/2-1/2,2864,B30,2778
242,FTX Crypto Cup 2022,Miami USA,2022.08.21,7.3,"Aronian,L","Firouzja,Alireza",1/2-1/2,2778,A28,2775
243,FTX Crypto Cup 2022,Miami USA,2022.08.21,7.4,"Firouzja,Alireza","Aronian,L",1-0,2775,C65,2778
244,FTX Crypto Cup 2022,Miami USA,2022.08.21,7.2,"Firouzja,Alireza","Aronian,L",1/2-1/2,2775,C84,2778
245,?,?,????.??.??,?,?,?,1/2-1/2,,,
