,Event,Site,Date,Round,White,Black,Result,BlackElo,ECO,WhiteElo
46,Superbet Classic 2021,Bucharest ROU,2021.06.07,3.2,"Deac,Bogdan-Daniel","Mamedyarov,S",1/2-1/2,2770,E04,2627
47,Superbet Classic 2021,Bucharest ROU,2021.06.08,4.4,"Mamedyarov,S","Radjabov,T",1/2-1/2,2765,E60,2770
48,Superbet Classic 2021,Bucharest ROU,2021.06.09,5.3,"Lupulescu,C","Mamedyarov,S",0-1,2770,A06,2656
49,Superbet Classic 2021,Bucharest ROU,2021.06.11,6.1,"Mamedyarov,S","Aronian,L",1-0,2781,D38,2770
50,Superbet Classic 2021,Bucharest ROU,2021.06.12,7.1,"Caruana,F","Mamedyarov,S",0-1,2770,C65,2820
51,Superbet Classic 2021,Bucharest ROU,2021.06.14,9.1,"Vachier Lagrave,M","Mamedyarov,S",1/2-1/2,2770,C47,2760
52,GCT Rapid Croatia 2021,Zagreb CRO,2021.07.07,1.2,"Mamedyarov,S","Vachier Lagrave,M",1-0,2749,A48,2782
53,GCT Rapid Croatia 2021,Zagreb CRO,2021.07.07,2.5,"Nepomniachtchi,I","Mamedyarov,S",1-0,2782,E72,2792
54,GCT Rapid Croatia 2021,Zagreb CRO,2021.07.07,3.1,"Mamedyarov,S","Korobov,A",1/2-1/2,2683,E32,2782
55,GCT Rapid Croatia 2021,Zagreb CRO,2021.07.08,4.5,"Mamedyarov,S","Anand,V",1/2-1/2,2753,D38,2782
56,GCT Rapid Croatia 2021,Zagreb CRO,2021.07.08,5.2,"Grischuk,A","Mamedyarov,S",1/2-1/2,2782,D79,2778
57,GCT Rapid Croatia 2021,Zagreb CRO,2021.07.08,6.4,"Mamedyarov,S","Duda,J",0-1,2738,D36,2782
58,GCT Rapid Croatia 2021,Zagreb CRO,2021.07.09,7.3,"Saric,Iv","Mamedyarov,S",1/2-1/2,2782,C80,2653
59,GCT Rapid Croatia 2021,Zagreb CRO,2021.07.09,8.3,"Mamedyarov,S","Giri,A",1/2-1/2,2776,D85,2782
60,GCT Rapid Croatia 2021,Zagreb CRO,2021.07.09,9.4,"Van Foreest,Jorden","Mamedyarov,S",0-1,2782,C82,2688
61,GCT Blitz Croatia 2021,Zagreb CRO,2021.07.10,1.2,"Vachier Lagrave,M","Mamedyarov,S",1-0,2782,E70,2749
62,GCT Blitz Croatia 2021,Zagreb CRO,2021.07.10,2.4,"Mamedyarov,S","Nepomniachtchi,I",1-0,2792,D38,2782
63,GCT Blitz Croatia 2021,Zagreb CRO,2021.07.10,3.3,"Van Foreest,Jorden","Mamedyarov,S",0-1,2782,C41,2688
64,GCT Blitz Croatia 2021,Zagreb CRO,2021.07.10,4.3,"Mamedyarov,S","Grischuk,A",0-1,2778,D37,2782
65,GCT Blitz Croatia 2021,Zagreb CRO,2021.07.10,5.4,"Duda,J","Mamedyarov,S",1-0,2782,D22,2738
66,GCT Blitz Croatia 2021,Zagreb CRO,2021.07.10,6.2,"Mamedyarov,S","Kasparov,G",1-0,2812,D20,2782
67,GCT Blitz Croatia 2021,Zagreb CRO,2021.07.10,7.5,"Korobov,A","Mamedyarov,S",1-0,2782,D20,2683
68,GCT Blitz Croatia 2021,Zagreb CRO,2021.07.10,8.1,"Anand,V","Mamedyarov,S",1/2-1/2,2782,C50,2753
69,GCT Blitz Croatia 2021,Zagreb CRO,2021.07.10,9.5,"Mamedyarov,S","Giri,A",1/2-1/2,2776,D85,2782
70,GCT Blitz Croatia 2021,Zagreb CRO,2021.07.11,10.2,"Mamedyarov,S","Vachier Lagrave,M",1/2-1/2,2749,D85,2782
71,GCT Blitz Croatia 2021,Zagreb CRO,2021.07.11,11.4,"Nepomniachtchi,I","Mamedyarov,S",0-1,2782,A15,2792
72,GCT Blitz Croatia 2021,Zagreb CRO,2021.07.11,12.3,"Mamedyarov,S","Van Foreest,Jorden",1-0,2688,D30,2782
73,GCT Blitz Croatia 2021,Zagreb CRO,2021.07.11,13.3,"Grischuk,A","Mamedyarov,S",0-1,2782,A13,2778
74,GCT Blitz Croatia 2021,Zagreb CRO,2021.07.11,14.4,"Mamedyarov,S","Duda,J",1-0,2738,D45,2782
75,GCT Blitz Croatia 2021,Zagreb CRO,2021.07.11,15.2,"Kasparov,G","Mamedyarov,S",0-1,2782,D61,2812
76,GCT Blitz Croatia 2021,Zagreb CRO,2021.07.11,16.5,"Mamedyarov,S","Korobov,A",0-1,2683,D45,2782
77,GCT Blitz Croatia 2021,Zagreb CRO,2021.07.11,17.1,"Mamedyarov,S","Anand,V",1/2-1/2,2753,D37,2782
78,GCT Blitz Croatia 2021,Zagreb CRO,2021.07.11,18.5,"Giri,A","Mamedyarov,S",1-0,2782,E10,2776
