,Event,Site,Date,Round,White,Black,Result,BlackElo,ECO,WhiteElo
205,Titled Tuesday 21st Sept,chess.com INT,2021.09.21,4,"Harikrishna,P","Turzo,A",1-0,2312,D47,2725
206,Titled Tuesday 21st Sept,chess.com INT,2021.09.21,5,"Goncharov,Vladimir","Harikrishna,P",0-1,2725,C07,2077
207,Titled Tuesday 21st Sept,chess.com INT,2021.09.21,6,"Harikrishna,P","Guliev,L",1-0,2273,A48,2725
208,36th ECC Open 2021,Struga MKD,2021.09.21,4.2,"Mikhalevski,V","Harikrishna,P",1/2-1/2,2725,E06,2573
209,36th ECC Open 2021,Struga MKD,2021.09.22,5.1,"Harikrishna,P","Svidler,P",1-0,2701,C84,2725
210,36th ECC Open 2021,Struga MKD,2021.09.23,6.2,"Mamedyarov,S","Harikrishna,P",1/2-1/2,2725,D38,2762
211,36th ECC Open 2021,Struga MKD,2021.09.24,7.2,"Harikrishna,P","Korobov,A",1/2-1/2,2685,B53,2725
212,TCh-POL Ekstraliga 2021,Legnica POL,2021.10.02,1.2,"Harikrishna,P","Lupulescu,C",1-0,2645,E04,2719
213,TCh-POL Ekstraliga 2021,Legnica POL,2021.10.03,2.5,"Navara,D","Harikrishna,P",1/2-1/2,2719,C50,2691
214,TCh-POL Ekstraliga 2021,Legnica POL,2021.10.04,3.1,"Harikrishna,P","Nguyen,Thai Dai Van",1/2-1/2,2577,E06,2719
215,TCh-POL Ekstraliga 2021,Legnica POL,2021.10.06,5.2,"Piorun,K","Harikrishna,P",1/2-1/2,2719,D45,2655
216,TCh-POL Ekstraliga 2021,Legnica POL,2021.10.07,6.4,"Harikrishna,P","Druska,J",1-0,2506,E04,2719
217,TCh-POL Ekstraliga 2021,Legnica POL,2021.10.08,7.3,"Donchenko,Alexa","Harikrishna,P",1/2-1/2,2719,D02,2648
218,TCh-POL Ekstraliga 2021,Legnica POL,2021.10.09,8.3,"Harikrishna,P","Lagarde,Max",1/2-1/2,2640,E62,2719
219,TCh-POL Ekstraliga 2021,Legnica POL,2021.10.10,9.4,"Wojtaszek,R","Harikrishna,P",1/2-1/2,2719,E06,2691
220,sachy.cz Extraliga 2021-22,Czech Republic CZE,2021.10.16,1.6,"Harikrishna,P","Gonda,L",1/2-1/2,2495,C96,2719
221,sachy.cz Extraliga 2021-22,Czech Republic CZE,2021.10.17,2.6,"Laznicka,V","Harikrishna,P",0-1,2719,B11,2647
222,FIDE Grand Swiss 2021,Riga LAT,2021.10.27,1.7,"Harikrishna,P","Kovalev,Vl",1/2-1/2,2634,C97,2719
223,FIDE Grand Swiss 2021,Riga LAT,2021.10.28,2.15,"Dreev,A","Harikrishna,P",1-0,2719,D92,2635
224,FIDE Grand Swiss 2021,Riga LAT,2021.10.29,3.38,"Harikrishna,P","Morovic Fernandez,I",1-0,2510,B40,2719
225,FIDE Grand Swiss 2021,Riga LAT,2021.10.30,4.24,"Movsesian,S","Harikrishna,P",0-1,2719,C82,2627
226,FIDE Grand Swiss 2021,Riga LAT,2021.10.31,5.11,"Harikrishna,P","Swiercz,D",1/2-1/2,2647,B90,2719
227,FIDE Grand Swiss 2021,Riga LAT,2021.11.01,6.12,"Bluebaum,M","Harikrishna,P",1/2-1/2,2719,D11,2640
228,FIDE Grand Swiss 2021,Riga LAT,2021.11.03,7.13,"Harikrishna,P","Chigaev,M",1-0,2639,D85,2719
229,FIDE Grand Swiss 2021,Riga LAT,2021.11.04,8.6,"Najer,E","Harikrishna,P",1/2-1/2,2719,D45,2654
230,FIDE Grand Swiss 2021,Riga LAT,2021.11.05,9.6,"Harikrishna,P","Sevian,Samuel",1/2-1/2,2654,D38,2719
231,FIDE Grand Swiss 2021,Riga LAT,2021.11.06,10.8,"Sjugirov,S","Harikrishna,P",1/2-1/2,2719,C84,2663
232,FIDE Grand Swiss 2021,Riga LAT,2021.11.07,11.10,"Harikrishna,P","Kuzubov,Y",1/2-1/2,2624,D37,2719
233,sachy.cz Extraliga 2021-22,Czech Republic CZE,2021.12.18,5.4,"Harikrishna,P","Michalik,P",1/2-1/2,2566,D35,2719
234,sachy.cz Extraliga 2021-22,Czech Republic CZE,2021.12.19,6.4,"Sahidi,Samir","Harikrishna,P",0-1,2719,E35,2436
235,World Rapid 2021,Warsaw POL,2021.12.26,1.18,"Lima,Da","Harikrishna,P",1-0,2717,C01,2507
236,World Rapid 2021,Warsaw POL,2021.12.26,2.59,"Harikrishna,P","Babazada,Khazar",1/2-1/2,2429,E91,2717
237,World Rapid 2021,Warsaw POL,2021.12.26,3.62,"Puranik,A","Harikrishna,P",1/2-1/2,2717,C91,2604
238,World Rapid 2021,Warsaw POL,2021.12.26,4.59,"Harikrishna,P","Janik,Igor",1-0,2525,E11,2717
239,World Rapid 2021,Warsaw POL,2021.12.26,5.38,"Petrosyan,M","Harikrishna,P",1-0,2717,D37,2620
240,World Rapid 2021,Warsaw POL,2021.12.27,6.56,"Harikrishna,P","Sanal,V",0-1,2601,E41,2717
241,World Rapid 2021,Warsaw POL,2021.12.27,7.67,"Cuenca Jimenez,J","Harikrishna,P",1/2-1/2,2717,D52,2552
242,World Rapid 2021,Warsaw POL,2021.12.27,8.69,"Harikrishna,P","Peng,Li Min",1-0,2498,C41,2717
243,World Rapid 2021,Warsaw POL,2021.12.27,9.56,"Michalik,P","Harikrishna,P",1/2-1/2,2717,C15,2568
244,World Rapid 2021,Warsaw POL,2021.12.28,10.52,"Sankalp,Gupta","Harikrishna,P",1-0,2717,D02,2504
245,World Rapid 2021,Warsaw POL,2021.12.28,11.64,"Harikrishna,P","Jakubowski,K",1-0,2471,B51,2717
246,World Rapid 2021,Warsaw POL,2021.12.28,12.52,"Pichot,A","Harikrishna,P",1/2-1/2,2717,C90,2625
247,World Rapid 2021,Warsaw POL,2021.12.28,13.52,"Harikrishna,P","Yuffa,D",1-0,2567,B11,2717
248,World Blitz 2021,Warsaw POL,2021.12.29,1.57,"Faizrakhmanov,Ramil","Harikrishna,P",1-0,2717,D38,2480
249,World Blitz 2021,Warsaw POL,2021.12.29,2.71,"Harikrishna,P","Petrovskyi,Vadym",1-0,2239,B50,2717
250,World Blitz 2021,Warsaw POL,2021.12.29,3.52,"Dziuba,M","Harikrishna,P",1/2-1/2,2717,E10,2568
251,World Blitz 2021,Warsaw POL,2021.12.29,4.43,"Harikrishna,P","Yuffa,D",1-0,2567,B04,2717
252,World Blitz 2021,Warsaw POL,2021.12.29,5.32,"Van Foreest,Lucas","Harikrishna,P",0-1,2717,C09,2530
253,World Blitz 2021,Warsaw POL,2021.12.29,6.8,"Harikrishna,P","Nakamura,Hi",1/2-1/2,2736,C76,2717
254,World Blitz 2021,Warsaw POL,2021.12.29,7.16,"Nihal,Sarin","Harikrishna,P",1/2-1/2,2717,C09,2662
255,World Blitz 2021,Warsaw POL,2021.12.29,8.24,"Harikrishna,P","Sanal,V",0-1,2601,C88,2717
256,World Blitz 2021,Warsaw POL,2021.12.29,9.36,"Blohberger,Felix","Harikrishna,P",1/2-1/2,2717,D02,2503
257,World Blitz 2021,Warsaw POL,2021.12.29,10.36,"Harikrishna,P","Jumabayev,R",1/2-1/2,2631,C07,2717
258,World Blitz 2021,Warsaw POL,2021.12.29,11.35,"Donchenko,Alexa","Harikrishna,P",1/2-1/2,2717,E45,2636
259,World Blitz 2021,Warsaw POL,2021.12.29,12.33,"Harikrishna,P","Czarnota,P",1-0,2502,B50,2717
260,World Blitz 2021,Warsaw POL,2021.12.30,13.29,"Asadli,Vugar","Harikrishna,P",1/2-1/2,2717,C00,2579
261,World Blitz 2021,Warsaw POL,2021.12.30,14.22,"Harikrishna,P","Mamedov,Rau",1/2-1/2,2656,B34,2717
262,World Blitz 2021,Warsaw POL,2021.12.30,15.26,"Murzin,Volodar","Harikrishna,P",1-0,2717,C00,2519
263,World Blitz 2021,Warsaw POL,2021.12.30,16.39,"Harikrishna,P","Tazbir,M",1-0,2508,B01,2717
264,World Blitz 2021,Warsaw POL,2021.12.30,17.24,"Jobava,Ba","Harikrishna,P",1-0,2717,C11,2588
265,World Blitz 2021,Warsaw POL,2021.12.30,18.37,"Harikrishna,P","Suleymanli,Aydin",1/2-1/2,2537,B11,2717
266,World Blitz 2021,Warsaw POL,2021.12.30,19.37,"Moroni,L","Harikrishna,P",1/2-1/2,2717,D38,2575
267,World Blitz 2021,Warsaw POL,2021.12.30,20.37,"Harikrishna,P","Zvjaginsev,V",1/2-1/2,2599,B30,2717
268,World Blitz 2021,Warsaw POL,2021.12.30,21.33,"Sargissian,G","Harikrishna,P",1-0,2717,E10,2681
269,sachy.cz Extraliga 2021-22,Czech Republic CZE,2022.01.29,7.4,"Saric,Iv","Harikrishna,P",1/2-1/2,2719,B12,2644
270,sachy.cz Extraliga 2021-22,Czech Republic CZE,2022.01.30,8.3,"Harikrishna,P","Dragnev,Valentin",1-0,2543,C42,2719
271,FIDE Grand Prix 1 Pool D,Berlin GER,2022.02.04,1.2,"Shirov,A","Harikrishna,P",1/2-1/2,2717,B12,2704
272,FIDE Grand Prix 1 Pool D,Berlin GER,2022.02.05,2.2,"Harikrishna,P","So,W",1/2-1/2,2772,C67,2717
273,FIDE Grand Prix 1 Pool D,Berlin GER,2022.02.06,3.1,"Dominguez Perez,L","Harikrishna,P",1/2-1/2,2717,B12,2752
274,FIDE Grand Prix 1 Pool D,Berlin GER,2022.02.07,4.2,"Harikrishna,P","Shirov,A",1/2-1/2,2704,C88,2717
275,FIDE Grand Prix 1 Pool D,Berlin GER,2022.02.09,5.1,"Harikrishna,P","Dominguez Perez,L",0-1,2752,B22,2717
276,FIDE Grand Prix 1 Pool D,Berlin GER,2022.02.10,6.2,"So,W","Harikrishna,P",1/2-1/2,2717,E10,2772
277,FIDE Grand Prix 2 Pool B,Belgrade SRB,2022.03.01,1.1,"Harikrishna,P","Vitiugov,N",0-1,2726,B40,2719
278,FIDE Grand Prix 2 Pool B,Belgrade SRB,2022.03.02,2.2,"Tabatabaei,M","Harikrishna,P",1/2-1/2,2719,B15,2623
279,FIDE Grand Prix 2 Pool B,Belgrade SRB,2022.03.03,3.2,"Harikrishna,P","Giri,A",1/2-1/2,2772,C80,2719
280,FIDE Grand Prix 2 Pool B,Belgrade SRB,2022.03.04,4.1,"Vitiugov,N","Harikrishna,P",1/2-1/2,2719,C88,2726
281,FIDE Grand Prix 2 Pool B,Belgrade SRB,2022.03.06,5.2,"Giri,A","Harikrishna,P",1/2-1/2,2719,D38,2772
282,FIDE Grand Prix 2 Pool B,Belgrade SRB,2022.03.07,6.2,"Harikrishna,P","Tabatabaei,M",0-1,2623,C80,2719
283,Titled Tue 15th Mar Early,chess.com INT,2022.03.15,1,"Harikrishna,P","Chernomordik,P",0-1,2166,A40,2716
284,Titled Tue 15th Mar Early,chess.com INT,2022.03.15,2,"Rengifo Blancas,Renzo Jhonathan","Harikrishna,P",0-1,2716,D79,2131
285,Titled Tue 15th Mar Early,chess.com INT,2022.03.15,3,"Harikrishna,P","Khabinets,Ivan",1-0,1980,B50,2716
286,Titled Tue 15th Mar Early,chess.com INT,2022.03.15,4,"Hamitevici,V","Harikrishna,P",0-1,2716,A07,2482
287,Titled Tue 15th Mar Early,chess.com INT,2022.03.15,5,"Harikrishna,P","Nenezic,M",1/2-1/2,2525,A48,2716
288,Titled Tue 15th Mar Early,chess.com INT,2022.03.15,6,"Kowalczyk,P","Harikrishna,P",1-0,2716,B21,2332
289,Titled Tue 15th Mar Early,chess.com INT,2022.03.15,7,"Gurevich,D","Harikrishna,P",0-1,2716,D23,2363
290,Titled Tue 15th Mar Early,chess.com INT,2022.03.15,8,"Harikrishna,P","Fernandez Guillen,E",1-0,2390,A15,2716
291,Titled Tue 15th Mar Early,chess.com INT,2022.03.15,9,"Mekhitarian,K","Harikrishna,P",0-1,2716,C50,2569
292,Titled Tue 15th Mar Early,chess.com INT,2022.03.15,10,"Harikrishna,P","Hess,Ro",0-1,2591,B06,2716
293,Titled Tue 15th Mar Early,chess.com INT,2022.03.15,11,"Postny,E","Harikrishna,P",1-0,2716,A15,2568
294,Charity Cup Prelim,chess24.com INT,2022.03.19,1.2,Ding Liren,"Harikrishna,P",1-0,2716,A08,2799
295,Charity Cup Prelim,chess24.com INT,2022.03.19,2.7,"Harikrishna,P","Carlsen,M",0-1,2864,C11,2716
296,Charity Cup Prelim,chess24.com INT,2022.03.19,3.3,"Navara,D","Harikrishna,P",1/2-1/2,2716,B40,2700
297,Charity Cup Prelim,chess24.com INT,2022.03.19,4.6,"Harikrishna,P","Rapport,R",1/2-1/2,2762,C99,2716
298,Charity Cup Prelim,chess24.com INT,2022.03.20,5.4,"Lei,Tingjie","Harikrishna,P",0-1,2716,C58,2535
299,Charity Cup Prelim,chess24.com INT,2022.03.20,6.5,"Harikrishna,P","Praggnanandhaa,R",1/2-1/2,2619,B22,2716
300,Charity Cup Prelim,chess24.com INT,2022.03.20,7.5,"Van Foreest,Jorden","Harikrishna,P",1/2-1/2,2716,C27,2714
301,Charity Cup Prelim,chess24.com INT,2022.03.20,8.4,"Harikrishna,P","Anton Guijarro,D",1/2-1/2,2694,D02,2716
302,Charity Cup Prelim,chess24.com INT,2022.03.21,9.6,"Jones,G","Harikrishna,P",1/2-1/2,2716,B13,2672
303,Charity Cup Prelim,chess24.com INT,2022.03.21,10.3,"Harikrishna,P","Le, Quang Liem",1/2-1/2,2709,A18,2716
304,Charity Cup Prelim,chess24.com INT,2022.03.21,11.7,"Ju,Wenjun","Harikrishna,P",1/2-1/2,2716,D30,2560
305,Charity Cup Prelim,chess24.com INT,2022.03.21,12.2,"Harikrishna,P","Vidit,S",1/2-1/2,2723,D02,2716
306,Charity Cup Prelim,chess24.com INT,2022.03.22,13.8,"Duda,J","Harikrishna,P",0-1,2716,E12,2750
307,Charity Cup Prelim,chess24.com INT,2022.03.22,14.1,"Niemann,Hans Moke","Harikrishna,P",1-0,2716,A21,2642
308,Charity Cup Prelim,chess24.com INT,2022.03.22,15.8,"Harikrishna,P","Hansen,Eric",1/2-1/2,2606,A22,2716
309,Chess.com Rapid Wk7 Swiss,chess.com INT,2022.03.26,1,"Tabatabaei,M","Harikrishna,P",1-0,2716,D02,2623
310,Chess.com Rapid Wk7 Swiss,chess.com INT,2022.03.26,2,"Harikrishna,P","Kovalev,Vl",0-1,2623,A46,2716
311,Chess.com Rapid Wk7 Swiss,chess.com INT,2022.03.26,3,"Dreev,A","Harikrishna,P",1/2-1/2,2716,E35,2623
312,Chess.com Rapid Wk7 Swiss,chess.com INT,2022.03.26,4,"Harikrishna,P","Grischuk,A",0-1,2758,D47,2716
313,Chess.com Rapid Wk7 Swiss,chess.com INT,2022.03.26,6,"Kosteniuk,A","Harikrishna,P",1/2-1/2,2716,B11,2516
314,Chess.com Rapid Wk7 Swiss,chess.com INT,2022.03.26,7,"Harikrishna,P","Salem,AR",0-1,2690,C07,2716
315,Chess.com Rapid Wk7 Swiss,chess.com INT,2022.03.26,8,"Jumabayev,R","Harikrishna,P",0-1,2716,D00,2628
316,Chess.com Rapid Wk7 Swiss,chess.com INT,2022.03.26,9,"Harikrishna,P","Hess,Ro",0-1,2591,B07,2716
317,Bundesliga 2021-22,Munich GER,2022.04.09,3.7,"Harikrishna,P","Maghsoodloo,Parham",0-1,2701,B53,2716
318,Bundesliga 2021-22,Munich GER,2022.04.10,4.7,"Santos Latasa,J","Harikrishna,P",1/2-1/2,2716,C50,2648
319,Titled Tue 26th Apr Early,chess.com INT,2022.04.26,1,"Sarkar,J","Harikrishna,P",0-1,2705,C28,2314
320,Titled Tue 26th Apr Early,chess.com INT,2022.04.26,2,"Harikrishna,P","Popadic,Dr",1-0,2131,B22,2705
321,Titled Tue 26th Apr Early,chess.com INT,2022.04.26,3,"Harikrishna,P","Maghsoodloo,Parham",1/2-1/2,2699,C78,2705
322,Titled Tue 26th Apr Early,chess.com INT,2022.04.26,4,"Alekseenko,K","Harikrishna,P",1-0,2705,C85,2698
323,Titled Tue 26th Apr Early,chess.com INT,2022.04.26,5,"Harikrishna,P","Martic,I SRB",1-0,2314,E92,2705
324,Titled Tue 26th Apr Early,chess.com INT,2022.04.26,6,"Chojnacki,S","Harikrishna,P",0-1,2705,D02,2198
325,Titled Tue 26th Apr Early,chess.com INT,2022.04.26,7,"Pranav,V","Harikrishna,P",1-0,2705,A07,2481
326,Bundesliga 2021-22,Solingen GER,2022.04.30,5.3,"Khenkin,I","Harikrishna,P",0-1,2716,E10,2509
327,Bundesliga 2021-22,Solingen GER,2022.05.01,6.4,"Harikrishna,P","Nihal,Sarin",1/2-1/2,2652,C78,2716
328,Chessable Masters Prelim,chess24.com INT,2022.05.19,1.4,"Harikrishna,P","Vidit,S",1/2-1/2,2723,D41,2705
329,Chessable Masters Prelim,chess24.com INT,2022.05.19,2.6,Wei Yi,"Harikrishna,P",1-0,2705,D38,2727
330,Chessable Masters Prelim,chess24.com INT,2022.05.19,3.3,"Harikrishna,P","Giri,A",1/2-1/2,2761,A48,2705
331,Chessable Masters Prelim,chess24.com INT,2022.05.19,4.7,"Tari,A","Harikrishna,P",0-1,2705,C45,2654
332,Chessable Masters Prelim,chess24.com INT,2022.05.20,5.2,"Harikrishna,P","Grandelius,N",1/2-1/2,2635,A48,2705
333,Chessable Masters Prelim,chess24.com INT,2022.05.20,6.8,"Praggnanandhaa,R","Harikrishna,P",1/2-1/2,2705,C77,2642
334,Chessable Masters Prelim,chess24.com INT,2022.05.20,7.1,"Harikrishna,P","Carlsen,M",1/2-1/2,2864,B10,2705
335,Chessable Masters Prelim,chess24.com INT,2022.05.20,8.8,"Harikrishna,P","Jones,G",1-0,2669,C78,2705
336,Chessable Masters Prelim,chess24.com INT,2022.05.21,9.2,"Anton Guijarro,D","Harikrishna,P",1/2-1/2,2705,C77,2691
337,Chessable Masters Prelim,chess24.com INT,2022.05.21,10.7,"Harikrishna,P",Ding Liren,0-1,2806,B22,2705
338,Chessable Masters Prelim,chess24.com INT,2022.05.21,11.3,"Hansen,Eric","Harikrishna,P",0-1,2705,C77,2606
339,Chessable Masters Prelim,chess24.com INT,2022.05.21,12.6,"Harikrishna,P","Mamedyarov,S",0-1,2759,A05,2705
340,Chessable Masters Prelim,chess24.com INT,2022.05.22,13.4,"Van Foreest,Jorden","Harikrishna,P",1-0,2705,C90,2715
341,Chessable Masters Prelim,chess24.com INT,2022.05.22,14.5,"Harikrishna,P","Mishra,Abhimanyu",1-0,2535,B90,2705
342,Chessable Masters Prelim,chess24.com INT,2022.05.22,15.5,"Shankland,S","Harikrishna,P",1-0,2705,D38,2718
343,4th Prague Masters 2022,Prague CZE,2022.06.08,1.5,"Harikrishna,P","Vidit,S",1-0,2723,E48,2701
344,4th Prague Masters 2022,Prague CZE,2022.06.09,2.3,"Vallejo Pons,F","Harikrishna,P",1/2-1/2,2701,C50,2703
345,4th Prague Masters 2022,Prague CZE,2022.06.10,3.2,"Harikrishna,P","Shankland,S",1/2-1/2,2718,D85,2701
346,4th Prague Masters 2022,Prague CZE,2022.06.11,4.3,"Maghsoodloo,Parham","Harikrishna,P",0-1,2701,D12,2716
347,4th Prague Masters 2022,Prague CZE,2022.06.13,5.1,"Harikrishna,P","Navara,D",1/2-1/2,2681,D85,2701
348,4th Prague Masters 2022,Prague CZE,2022.06.14,6.3,"Nguyen,Thai Dai Van","Harikrishna,P",1/2-1/2,2701,C92,2610
349,4th Prague Masters 2022,Prague CZE,2022.06.15,7.1,"Harikrishna,P","Le,Quang Liem",1/2-1/2,2709,E48,2701
350,4th Prague Masters 2022,Prague CZE,2022.06.16,8.3,"Salem,AR","Harikrishna,P",0-1,2701,D11,2679
351,4th Prague Masters 2022,Prague CZE,2022.06.17,9.1,"Harikrishna,P","Anton Guijarro,D",1-0,2692,A29,2701
352,44th Olympiad 2022,Chennai IND,2022.07.30,2.1,"Schitco,Ivan","Harikrishna,P",0-1,2720,A20,2490
353,44th Olympiad 2022,Chennai IND,2022.07.31,3.1,"Harikrishna,P","Mastrovasilis,D",1-0,2599,E07,2720
354,44th Olympiad 2022,Chennai IND,2022.08.01,4.1,"Moussard,J","Harikrishna,P",1/2-1/2,2720,C88,2672
355,44th Olympiad 2022,Chennai IND,2022.08.02,5.1,"Harikrishna,P","Deac,Bogdan-Daniel",1/2-1/2,2692,D37,2720
356,44th Olympiad 2022,Chennai IND,2022.08.03,6.2,"Abdusattorov,Nodirbek","Harikrishna,P",0-1,2720,C50,2688
357,44th Olympiad 2022,Chennai IND,2022.08.05,7.1,"Harikrishna,P","Ganguly,S",1/2-1/2,2608,D41,2720
358,44th Olympiad 2022,Chennai IND,2022.08.06,8.1,"Sargissian,G","Harikrishna,P",1-0,2720,D12,2698
359,44th Olympiad 2022,Chennai IND,2022.08.07,9.5,"Harikrishna,P","Supi,L",1/2-1/2,2603,D31,2720
360,44th Olympiad 2022,Chennai IND,2022.08.08,10.4,"Maghsoodloo,Parham","Harikrishna,P",1-0,2720,D10,2701
361,44th Olympiad 2022,Chennai IND,2022.08.09,11.4,"Harikrishna,P","Caruana,F",1/2-1/2,2783,E32,2720
