,Event,Site,Date,Round,White,Black,Result,BlackElo,ECO,WhiteElo
110,Polish Supercup 2021,Bydgoszcz POL,2021.11.27,1,"Wojtaszek,R","Duda,J",1/2-1/2,2756,E07,2700
111,Polish Supercup 2021,Bydgoszcz POL,2021.11.27,2,"Duda,J","Wojtaszek,R",0-1,2700,A07,2756
112,Polish Supercup 2021,Bydgoszcz POL,2021.11.27,3,"Wojtaszek,R","Duda,J",0-1,2756,E06,2700
113,Polish Supercup 2021,Bydgoszcz POL,2021.11.27,4,"Duda,J","Wojtaszek,R",1-0,2700,A29,2756
114,Polish Supercup 2021,Bydgoszcz POL,2021.11.27,5,"Wojtaszek,R","Duda,J",0-1,2756,E06,2700
115,Polish Supercup 2021,Bydgoszcz POL,2021.11.27,6,"Duda,J","Wojtaszek,R",1/2-1/2,2700,B90,2756
116,European Blitz 2021,Katowice POL,2021.12.17,1.1,"Duda,J","Adamczyk,Zuzanna",1-0,2047,B10,2760
117,European Blitz 2021,Katowice POL,2021.12.17,2.1,"Adamczyk,Zuzanna","Duda,J",0-1,2760,A62,2047
118,European Blitz 2021,Katowice POL,2021.12.17,3.1,"Hasterok,Mateusz","Duda,J",0-1,2760,E20,2132
119,European Blitz 2021,Katowice POL,2021.12.17,4.1,"Duda,J","Hasterok,Mateusz",1-0,2132,D37,2760
120,European Blitz 2021,Katowice POL,2021.12.17,5.1,"Duda,J","Walter,Szymon",1-0,2286,B40,2760
121,European Blitz 2021,Katowice POL,2021.12.17,6.1,"Walter,Szymon","Duda,J",0-1,2760,B23,2286
122,European Blitz 2021,Katowice POL,2021.12.17,7.1,"Keinanen,Toivo","Duda,J",0-1,2760,A46,2468
123,European Blitz 2021,Katowice POL,2021.12.17,8.1,"Duda,J","Keinanen,Toivo",1-0,2468,D31,2760
124,European Blitz 2021,Katowice POL,2021.12.17,9.1,"Duda,J","Blohberger,Felix",1-0,2503,B90,2760
125,European Blitz 2021,Katowice POL,2021.12.17,10.1,"Blohberger,Felix","Duda,J",1/2-1/2,2760,A46,2503
126,European Blitz 2021,Katowice POL,2021.12.17,11.1,"Duda,J","Vetoshko,V",1-0,2501,D31,2760
127,European Blitz 2021,Katowice POL,2021.12.17,12.1,"Vetoshko,V","Duda,J",0-1,2760,B92,2501
128,European Blitz 2021,Katowice POL,2021.12.17,13.1,"Demchenko,A","Duda,J",0-1,2760,B29,2654
129,European Blitz 2021,Katowice POL,2021.12.17,14.1,"Duda,J","Demchenko,A",1-0,2654,C75,2760
130,European Blitz 2021,Katowice POL,2021.12.17,15.1,"Sadzikowski,D","Duda,J",1/2-1/2,2760,D43,2525
131,European Blitz 2021,Katowice POL,2021.12.17,16.1,"Duda,J","Sadzikowski,D",1-0,2525,D30,2760
132,European Blitz 2021,Katowice POL,2021.12.17,17.1,"Duda,J","Durarbayli,V",1-0,2615,C88,2760
133,European Blitz 2021,Katowice POL,2021.12.17,18.1,"Durarbayli,V","Duda,J",1/2-1/2,2760,B20,2615
134,European Blitz 2021,Katowice POL,2021.12.17,19.1,"Duda,J","Klekowski,M",0-1,2479,A46,2760
135,European Blitz 2021,Katowice POL,2021.12.17,20.1,"Klekowski,M","Duda,J",1/2-1/2,2760,A17,2479
136,European Blitz 2021,Katowice POL,2021.12.17,21.1,"Schneider,Il","Duda,J",0-1,2760,A45,2479
137,European Blitz 2021,Katowice POL,2021.12.17,22.1,"Duda,J","Schneider,Il",0-1,2479,B00,2760
138,World Rapid 2021,Warsaw POL,2021.12.26,1.3,"Duda,J","Gabuzyan,H",1-0,2589,A60,2760
139,World Rapid 2021,Warsaw POL,2021.12.26,2.3,"Vakhidov,J","Duda,J",0-1,2760,A27,2552
140,World Rapid 2021,Warsaw POL,2021.12.26,3.1,"Duda,J","Volokitin,And",1-0,2677,D38,2760
141,World Rapid 2021,Warsaw POL,2021.12.26,4.2,"Alekseenko,K","Duda,J",0-1,2760,C77,2702
142,World Rapid 2021,Warsaw POL,2021.12.26,5.2,"Duda,J","Jobava,Ba",1/2-1/2,2588,D25,2760
143,World Rapid 2021,Warsaw POL,2021.12.27,6.2,"Nepomniachtchi,I","Duda,J",1-0,2760,C88,2782
144,World Rapid 2021,Warsaw POL,2021.12.27,7.6,"Duda,J","Hovhannisyan,R",1-0,2643,D11,2760
145,World Rapid 2021,Warsaw POL,2021.12.27,8.2,"Duda,J","Movsesian,S",1-0,2608,D12,2760
146,World Rapid 2021,Warsaw POL,2021.12.27,9.1,"Carlsen,M","Duda,J",1-0,2760,B29,2856
147,World Rapid 2021,Warsaw POL,2021.12.28,10.4,"Duda,J","Cheparinov,I",1/2-1/2,2664,D37,2760
148,World Rapid 2021,Warsaw POL,2021.12.28,11.3,"Caruana,F","Duda,J",1/2-1/2,2760,E32,2792
149,World Rapid 2021,Warsaw POL,2021.12.28,12.5,"Duda,J","Salem,AR",1-0,2690,D35,2760
150,World Rapid 2021,Warsaw POL,2021.12.28,13.3,"Abdusattorov,Nodirbek","Duda,J",1/2-1/2,2760,A18,2633
151,World Blitz 2021,Warsaw POL,2021.12.29,1.6,"Duda,J","Chigaev,M",1-0,2632,E94,2760
152,World Blitz 2021,Warsaw POL,2021.12.29,2.2,"Demidov,M","Duda,J",1-0,2760,A05,2556
153,World Blitz 2021,Warsaw POL,2021.12.29,3.31,"Duda,J","Krasenkow,M",1-0,2576,A21,2760
154,World Blitz 2021,Warsaw POL,2021.12.29,4.17,"Petrosian,TL","Duda,J",1/2-1/2,2760,A05,2573
155,World Blitz 2021,Warsaw POL,2021.12.29,5.17,"Duda,J","Tang,Andrew",1-0,2519,C60,2760
156,World Blitz 2021,Warsaw POL,2021.12.29,6.9,"Ter Sahakyan,S","Duda,J",0-1,2760,C88,2637
157,World Blitz 2021,Warsaw POL,2021.12.29,7.6,"Vidit,S","Duda,J",0-1,2760,E60,2727
158,World Blitz 2021,Warsaw POL,2021.12.29,8.4,"Duda,J","Ivic,Velimir",1-0,2606,B31,2760
159,World Blitz 2021,Warsaw POL,2021.12.29,9.3,"Duda,J","Aronian,L",0-1,2772,A18,2760
160,World Blitz 2021,Warsaw POL,2021.12.29,10.5,"Amin,B","Duda,J",1/2-1/2,2760,A05,2680
161,World Blitz 2021,Warsaw POL,2021.12.29,11.6,"Duda,J","Socko,B",1-0,2642,A13,2760
162,World Blitz 2021,Warsaw POL,2021.12.29,12.5,"Maghsoodloo,Parham","Duda,J",1-0,2760,E43,2701
163,World Blitz TB 2021,Warsaw POL,2021.12.30,1,"Vachier Lagrave,M","Duda,J",1/2-1/2,2760,C84,2761
164,World Blitz TB 2021,Warsaw POL,2021.12.30,2,"Duda,J","Vachier Lagrave,M",1/2-1/2,2761,D27,2760
165,World Blitz TB 2021,Warsaw POL,2021.12.30,3,"Vachier Lagrave,M","Duda,J",1-0,2760,C84,2761
166,World Blitz 2021,Warsaw POL,2021.12.30,13.8,"Duda,J","Martirosyan,Haik M.",0-1,2621,A29,2760
167,World Blitz 2021,Warsaw POL,2021.12.30,14.13,"Durarbayli,V","Duda,J",0-1,2760,C28,2615
168,World Blitz 2021,Warsaw POL,2021.12.30,15.10,"Duda,J","Karjakin,Sergey",1-0,2743,A13,2760
169,World Blitz 2021,Warsaw POL,2021.12.30,16.6,"Fedoseev,Vl3","Duda,J",0-1,2760,D80,2704
170,World Blitz 2021,Warsaw POL,2021.12.30,17.5,"Duda,J","Kravtsiv,M",1-0,2604,A09,2760
171,World Blitz 2021,Warsaw POL,2021.12.30,18.3,"Duda,J","Dubov,Daniil",0-1,2720,B50,2760
172,World Blitz 2021,Warsaw POL,2021.12.30,19.6,"Oparin,G","Duda,J",0-1,2760,A05,2681
173,World Blitz 2021,Warsaw POL,2021.12.30,20.4,"Alekseenko,K","Duda,J",0-1,2760,C85,2702
174,World Blitz 2021,Warsaw POL,2021.12.30,21.2,"Duda,J","Artemiev,V",1-0,2700,D37,2760
175,84th Tata Steel Masters,Wijk aan Zee NED,2022.01.15,1.5,"Duda,J","Rapport,R",1-0,2763,D02,2760
176,84th Tata Steel Masters,Wijk aan Zee NED,2022.01.16,2.3,"Praggnanandhaa,R","Duda,J",1/2-1/2,2760,D41,2612
177,84th Tata Steel Masters,Wijk aan Zee NED,2022.01.17,3.1,"Duda,J","Carlsen,M",1/2-1/2,2865,C88,2760
178,84th Tata Steel Masters,Wijk aan Zee NED,2022.01.18,4.3,"Mamedyarov,S","Duda,J",1-0,2760,D41,2767
179,84th Tata Steel Masters,Wijk aan Zee NED,2022.01.20,5.6,"Duda,J","Karjakin,Sergey",1/2-1/2,2743,D20,2760
180,84th Tata Steel Masters,Wijk aan Zee NED,2022.01.21,6.2,"Vidit,S","Duda,J",1/2-1/2,2760,D41,2727
181,84th Tata Steel Masters,Wijk aan Zee NED,2022.01.22,7.5,"Duda,J","Caruana,F",0-1,2792,D02,2760
182,84th Tata Steel Masters,Wijk aan Zee NED,2022.01.23,8.7,"Dubov,Daniil","Duda,J",1/2-1/2,2760,E04,2720
183,84th Tata Steel Masters,Wijk aan Zee NED,2022.01.25,9.4,"Duda,J","Esipenko,Andrey",1/2-1/2,2714,E00,2760
184,84th Tata Steel Masters,Wijk aan Zee NED,2022.01.26,10.2,"Giri,A","Duda,J",1/2-1/2,2760,A18,2772
185,84th Tata Steel Masters,Wijk aan Zee NED,2022.01.28,11.6,"Duda,J","Shankland,S",1/2-1/2,2708,D02,2760
186,84th Tata Steel Masters,Wijk aan Zee NED,2022.01.29,12.6,"Duda,J","Van Foreest,Jorden",1/2-1/2,2702,D43,2760
187,84th Tata Steel Masters,Wijk aan Zee NED,2022.01.30,13.6,"Grandelius,N","Duda,J",1/2-1/2,2760,B66,2672
188,Oslo Esports Cup 2022,Oslo NOR,2022.04.22,1.1,"Duda,J","Carlsen,M",0-1,2864,B42,2750
189,Oslo Esports Cup 2022,Oslo NOR,2022.04.22,1.2,"Carlsen,M","Duda,J",1/2-1/2,2750,A00,2864
190,Oslo Esports Cup 2022,Oslo NOR,2022.04.22,1.3,"Duda,J","Carlsen,M",0-1,2864,B11,2750
191,Oslo Esports Cup 2022,Oslo NOR,2022.04.23,2.3,"Duda,J","Giri,A",1/2-1/2,2773,D85,2750
192,Oslo Esports Cup 2022,Oslo NOR,2022.04.23,2.5,"Duda,J","Giri,A",1-0,2773,A48,2750
193,Oslo Esports Cup 2022,Oslo NOR,2022.04.23,2.6,"Giri,A","Duda,J",0-1,2750,A13,2773
194,Oslo Esports Cup 2022,Oslo NOR,2022.04.23,2.1,"Duda,J","Giri,A",1/2-1/2,2773,A48,2750
