,Event,Site,Date,Round,White,Black,Result,BlackElo,ECO,WhiteElo
1527,Titled Tuesday 21st July,chess.com INT,2020.07.21,4,"Tomashevsky,E","Ghimpu,Samuel-Timotei",1-0,2302,E47,2706
1528,Titled Tuesday 21st July,chess.com INT,2020.07.21,5,"Tomashevsky,E","Mammadov,Z",1-0,2417,A07,2706
1529,Titled Tuesday 21st July,chess.com INT,2020.07.21,6,"Priasmoro,Novendra","Tomashevsky,E",0-1,2706,C69,2502
1530,Titled Tuesday 21st July,chess.com INT,2020.07.21,7,"Tomashevsky,E","Pichot,A",0-1,2630,A06,2706
1531,Titled Tuesday 21st July,chess.com INT,2020.07.21,8,"Krzyzanowski,M","Tomashevsky,E",0-1,2706,C88,2521
1532,Titled Tuesday 21st July,chess.com INT,2020.07.21,10,"Rodrigue-Lemieux,Shawn","Tomashevsky,E",0-1,2706,A20,2276
1533,SCO National Chess Online,chess.com INT,2020.09.26,1.3,"Jumabayev,R","Tomashevsky,E",0-1,2706,B13,2654
1534,SCO National Chess Online,chess.com INT,2020.09.26,2.3,"Tomashevsky,E",Lu Shanglei,1-0,2615,A05,2706
1535,SCO National Chess Online,chess.com INT,2020.09.26,3.4,"Abdusattorov,Nodirbek","Tomashevsky,E",1/2-1/2,2706,B13,2627
1536,SCO National Chess Online,chess.com INT,2020.09.26,4.2,"Tomashevsky,E","Amonatov,F",1/2-1/2,2622,E67,2706
1537,SCO National Chess Online,chess.com INT,2020.09.26,5.5,"Aravindh,Chithambaram VR.","Tomashevsky,E",1/2-1/2,2706,B13,2641
1538,SCO National Chess Online,chess.com INT,2020.09.27,6.1,"Aleksandrov,A","Tomashevsky,E",1/2-1/2,2706,E43,2608
1539,SCO National Chess Online,chess.com INT,2020.09.27,8.2,Ma Qun,"Tomashevsky,E",1/2-1/2,2706,C49,2630
1540,SCO National Chess Online,chess.com INT,2020.09.27,9.4,"Tomashevsky,E","Esenbek Uulu,I",1-0,2190,A30,2706
1541,Yuri Razuvaev Mem Final,chess.com INT,2020.11.06,1,"Tomashevsky,E","Kramnik,V",0-1,2753,C10,2706
1542,Yuri Razuvaev Mem 2020,chess.com INT,2020.11.06,1.4,"Tomashevsky,E","Kobalia,M",1-0,2614,A06,2706
1543,Yuri Razuvaev Mem Final,chess.com INT,2020.11.06,2,"Kramnik,V","Tomashevsky,E",1/2-1/2,2706,A05,2753
1544,Yuri Razuvaev Mem 2020,chess.com INT,2020.11.06,2.2,"Gelfand,B","Tomashevsky,E",1/2-1/2,2706,A40,2676
1545,Yuri Razuvaev Mem 2020,chess.com INT,2020.11.06,3.3,"Tomashevsky,E","Motylev,A",1-0,2641,A06,2706
1546,Yuri Razuvaev Mem 2020,chess.com INT,2020.11.06,4.3,"Lautier,J","Tomashevsky,E",0-1,2706,E16,2658
1547,Yuri Razuvaev Mem 2020,chess.com INT,2020.11.06,5.2,"Tomashevsky,E","Nepomniachtchi,I",1-0,2784,A06,2706
1548,Yuri Razuvaev Mem 2020,chess.com INT,2020.11.06,6.4,"Potkin,V","Tomashevsky,E",0-1,2706,E18,2583
1549,Yuri Razuvaev Mem 2020,chess.com INT,2020.11.06,7.1,"Tomashevsky,E","Kramnik,V",1/2-1/2,2753,A15,2706
1550,Titled Tuesday 12th Jan,chess.com INT,2021.01.12,1,"Tomashevsky,E","Grochal,J",1-0,2335,A15,2706
1551,Titled Tuesday 12th Jan,chess.com INT,2021.01.12,2,"Pazos Porta,A","Tomashevsky,E",0-1,2706,A22,2373
1552,Titled Tuesday 12th Jan,chess.com INT,2021.01.12,3,"Tomashevsky,E","Herrera Reyes,J",1-0,2304,A30,2706
1553,Titled Tuesday 12th Jan,chess.com INT,2021.01.12,4,"Postny,E","Tomashevsky,E",1/2-1/2,2706,D80,2605
1554,Titled Tuesday 12th Jan,chess.com INT,2021.01.12,5,"Tomashevsky,E","Gorodetzky,David",0-1,2495,A13,2706
1555,Titled Tuesday 12th Jan,chess.com INT,2021.01.12,6,"Kovalev,De","Tomashevsky,E",1-0,2706,D13,2487
1556,Titled Tuesday 12th Jan,chess.com INT,2021.01.12,7,"Tomashevsky,E","Greet,A",1-0,2417,A13,2706
1557,Titled Tuesday 12th Jan,chess.com INT,2021.01.12,8,"Terletsky,O","Tomashevsky,E",1/2-1/2,2706,C47,2224
1558,Titled Tuesday 12th Jan,chess.com INT,2021.01.12,9,"Iljin,T","Tomashevsky,E",0-1,2706,E28,2281
1559,Titled Tuesday 12th Jan,chess.com INT,2021.01.12,10,"Tomashevsky,E","Manafov,Vugar",0-1,2236,A15,2706
1560,Titled Tuesday 12th Jan,chess.com INT,2021.01.12,11,"Jianu,V","Tomashevsky,E",1-0,2706,A49,2532
1561,Titled Tuesday 19th Jan,chess.com INT,2021.01.19,1,"Greet,A","Tomashevsky,E",0-1,2706,B12,2417
1562,Titled Tuesday 19th Jan,chess.com INT,2021.01.19,2,"Tomashevsky,E","Trent,L",1-0,2399,A42,2706
1563,Titled Tuesday 19th Jan,chess.com INT,2021.01.19,3,"Valdes,Le","Tomashevsky,E",0-1,2706,A07,2402
1564,Titled Tuesday 19th Jan,chess.com INT,2021.01.19,4,"Tomashevsky,E","Jaracz,P",1/2-1/2,2456,C77,2706
1565,Titled Tuesday 19th Jan,chess.com INT,2021.01.19,5,"Tomashevsky,E","Gorodetzky,David",1-0,2495,D02,2706
1566,Titled Tuesday 19th Jan,chess.com INT,2021.01.19,6,"Kobo,Ori","Tomashevsky,E",1-0,2706,E20,2460
1567,Titled Tuesday 19th Jan,chess.com INT,2021.01.19,7,"Tomashevsky,E","Sapunov,E",1-0,2461,E90,2706
