,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
48,11.0,0.0,24.0,12.0,0.0,15.0,3.0,15.0,15.0,20.0,29.0,0.0,0.0,91.0,5.0,1.0,15.0,11.0,2.0,16.0,29.0,6.0,15.0,6.0,2.0,0.0,2.0,0.0,12.0,19.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,8.0,6.0,49.0,0.0,5.0,27.0,5.0,20.0,48.0,5.0,31.0,0.0,0.0,68.0,0.0,0.0,9.0,16.0,7.0,0.0,0.0,73.0,99.0,11.0,10.0,100.0,168.0,0.0,52.0,0.0,0.0,22.0,13.0,0.0,18.0,8.0,0.0,14.0,224.0,43.0,0.0,0.0,113.0,178.0,81.0,0.0,0.0,34.0,240.0,437.0,249.0,51.0,75.0,4.0,0.0,114.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,27.0,12.0,0.0,0.0,7.0,30.0,16.0,8.0,10.0,15.0,7.0,17.0,9.0,36.0,23.0,12.0,0.0,94.0,78.0,16.0,145.0,4.0,27.0,1.0,18.0,98.0,40.0,48.0,0.0,124.0,0.0,0.0,79.0,0.0,150.0,604.0,7.0,39.0,52.0,111.0,6.0,0.0,2.0,28.0,0.0,187.0,31.0,66.0,113.0,48.0,49.0,70.0,21.0,31.0,46.0,45.0,32.0,8.0,0.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,24.0,13.0,15.0,5.0,12.0,34.0,7.0,10.0,8.0,30.0,5.0,2.0,15.0,14.0,0.0,2.0,19.0,29.0,29.0,1.0,18.0,0.0,14.0,0.0,0.0,60.0,9.0,58.0,0.0,17.0,9.0,0.0,33.0,81.0,1.0,31.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1.0,0.0,21.0,3.0,0.0,27.0,30.0,28.0,41.0,11.0,73.0,19.0,0.0,8.0,0.0,38.0,37.0,0.0,7.0,5.0,3.0,32.0,0.0,0.0,0.0,5.0,5.0,6.0,68.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,27.0,12.0,18.0,8.0,9.0,13.0,8.0,54.0,43.0,50.0,3.0,0.0,12.0,6.0,0.0,114.0,0.0,6.0,11.0,41.0,4.0,4.0,0.0,35.0,19.0,0.0,10.0,1.0,14.0,0.0,40.0,16.0,2.0,6.0,0.0,0.0,13.0,4.0,3.0,11.0,15.0,7.0,23.0,8.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,5.0,2.0,5.0,0.0,2.0,7.0,2.0,0.0,5.0,16.0,6.0,3.0,14.0,4.0,0.0,11.0,24.0,7.0,5.0,0.0,1.0,12.0,4.0,11.0,2.0,18.0,17.0,2.0,0.0,15.0,0.0,0.0,1.0,8.0,7.0,0.0,0.0,44.0,4.0,28.0,1.0,23.0,7.0,0.0,6.0,28.0,31.0,28.0,0.0,0.0,0.0,4.0,13.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,17.0,0.0,15.0,27.0,0.0,14.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,13.0,24.0,13.0,0.0,42.0,14.0,35.0,4.0,29.0,20.0,32.0,7.0,0.0,1.0,28.0,40.0,17.0,1.0,61.0,12.0,22.0,39.0,17.0,13.0,63.0,65.0,104.0,164.0,19.0,0.0,19.0,0.0,7.0,17.0,104.0,26.0,1.0,6.0,0.0,0.0,95.0,0.0,48.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,4.0,36.0,5.0,0.0,13.0,0.0,5.0,47.0,9.0,5.0,69.0,0.0,1.0,0.0,0.0,29.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,13.0,32.0,69.0,80.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,7.0,0.0,34.0,5.0,3.0,0.0,12.0,18.0,23.0,13.0,12.0,35.0,35.0,16.0,22.0,4.0,0.0,0.0,18.0,28.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,20.0,24.0,15.0,6.0,17.0,20.0,29.0,37.0,19.0,12.0,0.0,30.0,7.0,28.0,15.0,0.0,28.0,13.0,0.0,7.0,0.0,14.0,0.0,6.0,0.0,0.0,56.0,0.0,0.0,8.0,21.0,8.0,12.0,9.0,15.0,8.0,0.0,0.0,0.0,3.0,73.0,0.0,51.0,69.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,5.0,8.0,23.0,15.0,16.0,31.0,8.0,3.0,0.0,0.0,0.0,0.0,26.0,20.0,44.0,0.0,0.0,3.0,1.0,13.0,79.0,0.0,31.0,28.0,48.0,172.0,16.0,0.0,69.0,8.0,23.0,63.0,30.0,0.0,0.0,72.0,122.0,83.0,0.0,0.0,111.0,62.0,32.0,21.0,182.0,0.0,59.0,0.0,216.0,0.0,0.0,0.0,27.0,59.0,0.0,25.0,3.0,0.0,19.0,28.0,262.0,85.0,42.0,11.0,34.0,41.0,30.0,19.0,17.0,0.0,7.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,9.0,22.0,0.0,20.0,7.0,22.0,27.0,10.0,24.0,35.0,8.0,42.0,13.0,7.0,0.0,103.0,4.0,7.0,0.0,0.0,2.0,0.0,60.0,0.0,2.0,0.0,12.0,4.0,0.0,0.0,14.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,20.0,14.0,3.0,28.0,21.0,18.0,36.0,31.0,0.0,4.0,9.0,0.0,0.0,72.0,46.0,42.0,79.0,35.0,22.0,0.0,36.0,15.0,43.0,0.0,9.0,11.0,70.0,0.0,169.0,0.0,87.0,74.0,7.0,77.0,3.0,104.0,0.0,0.0,0.0,82.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,22.0,0.0,23.0,14.0,0.0,20.0,34.0,20.0,0.0,25.0,12.0,0.0,35.0,54.0,123.0,0.0,0.0,34.0,86.0,0.0,20.0,32.0,30.0,99.0,0.0,66.0,33.0,90.0,123.0,32.0,48.0,15.0,30.0,31.0,0.0,581.0,0.0,91.0,29.0,0.0,50.0,0.0,33.0,10.0,0.0,0.0,0.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,7.0,20.0,19.0,4.0,31.0,13.0,12.0,12.0,10.0,11.0,81.0,15.0,28.0,10.0,1.0,0.0,5.0,10.0,215.0,149.0,76.0,11.0,0.0,44.0,0.0,0.0,66.0,24.0,9.0,16.0,19.0,10.0,40.0,43.0,26.0,48.0,125.0,30.0,116.0,96.0,20.0,77.0,12.0,30.0,51.0,51.0,15.0,43.0,47.0,105.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,14.0,32.0,8.0,8.0,11.0,0.0,33.0,35.0,35.0,32.0,3.0,0.0,0.0,0.0,6.0,15.0,67.0,0.0,10.0,77.0,14.0,35.0,0.0,9.0,4.0,23.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,21.0,42.0,54.0,2.0,16.0,30.0,4.0,39.0,0.0,26.0,10.0,41.0,39.0,30.0,1.0,4.0,3.0,40.0,28.0,2.0,43.0,24.0,30.0,16.0,56.0,149.0,93.0,0.0,0.0,38.0,0.0,43.0,178.0,0.0,88.0,16.0,0.0,69.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,36.0,31.0,10.0,4.0,0.0,37.0,0.0,81.0,18.0,0.0,32.0,86.0,19.0,23.0,45.0,6.0,101.0,24.0,21.0,6.0,53.0,0.0,0.0,0.0,237.0,12.0,52.0,9.0,16.0,17.0,0.0,8.0,41.0,18.0,20.0,0.0,0.0,0.0,3.0,114.0,0.0,15.0,16.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,18.0,37.0,64.0,17.0,0.0,32.0,0.0,20.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,19.0,4.0,25.0,12.0,0.0,0.0,0.0,30.0,16.0,40.0,35.0,23.0,12.0,85.0,53.0,22.0,57.0,15.0,81.0,0.0,220.0,19.0,7.0,96.0,11.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,858.0,0.0,272.0,257.0,0.0,406.0,0.0,408.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,28.0,0.0,21.0,16.0,5.0,0.0,4.0,17.0,18.0,5.0,1.0,1.0,7.0,15.0,15.0,1.0,2.0,0.0,7.0,5.0,0.0,0.0,23.0,156.0,0.0,0.0,235.0,4.0,0.0,33.0,0.0,23.0,41.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,11.0,17.0,3.0,28.0,10.0,0.0,0.0,7.0,9.0,7.0,9.0,0.0,20.0,0.0,13.0,15.0,0.0,8.0,0.0,10.0,1.0,9.0,5.0,0.0,26.0,0.0,16.0,7.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,14.0,0.0,19.0,9.0,0.0,16.0,8.0,11.0,28.0,43.0,20.0,11.0,0.0,33.0,0.0,0.0,0.0,14.0,8.0,0.0,8.0,43.0,4.0,89.0,14.0,83.0,50.0,111.0,6.0,64.0,45.0,63.0,14.0,2.0,39.0,34.0,69.0,121.0,87.0,120.0,10.0,260.0,305.0,275.0,7.0,47.0,0.0,0.0,149.0,4.0,24.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1.0,16.0,16.0,5.0,0.0,4.0,3.0,45.0,0.0,34.0,30.0,52.0,6.0,17.0,4.0,6.0,12.0,0.0,5.0,14.0,23.0,0.0,0.0,3.0,0.0,28.0,0.0,15.0,0.0,13.0,0.0,0.0,10.0,123.0,25.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,28.0,17.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,0.0,34.0,3.0,22.0,12.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,6.0,24.0,0.0,10.0,14.0,4.0,17.0,68.0,0.0,0.0,20.0,50.0,4.0,15.0,0.0,0.0,201.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2.0,23.0,38.0,14.0,19.0,18.0,14.0,24.0,9.0,0.0,11.0,0.0,1.0,2.0,12.0,16.0,19.0,13.0,33.0,23.0,7.0,37.0,7.0,3.0,23.0,3.0,18.0,11.0,81.0,37.0,30.0,8.0,0.0,15.0,58.0,0.0,0.0,11.0,4.0,0.0,11.0,36.0,7.0,22.0,0.0,0.0,27.0,12.0,0.0,6.0,33.0,33.0,0.0,44.0,0.0,53.0,49.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,113.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,12.0,1.0,38.0,16.0,8.0,12.0,19.0,22.0,10.0,0.0,58.0,6.0,7.0,10.0,15.0,10.0,16.0,52.0,17.0,21.0,11.0,28.0,29.0,64.0,18.0,0.0,33.0,82.0,107.0,0.0,0.0,0.0,52.0,0.0,32.0,72.0,22.0,19.0,46.0,49.0,0.0,8.0,57.0,4.0,40.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,0.0,4.0,2.0,0.0,0.0,15.0,16.0,0.0,29.0,9.0,10.0,10.0,16.0,2.0,0.0,65.0,0.0,23.0,11.0,10.0,0.0,31.0,21.0,0.0,2.0,3.0,2.0,11.0,0.0,4.0,54.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,23.0,0.0,14.0,7.0,3.0,25.0,0.0,30.0,8.0,34.0,17.0,41.0,30.0,40.0,0.0,217.0,119.0,11.0,0.0,22.0,43.0,2.0,48.0,16.0,51.0,29.0,2.0,0.0,0.0,47.0,11.0,36.0,0.0,43.0,69.0,0.0,36.0,9.0,17.0,5.0,9.0,13.0,19.0,13.0,90.0,30.0,237.0,288.0,12.0,1.0,6.0,0.0,454.0,0.0,55.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,19.0,22.0,19.0,30.0,0.0,9.0,41.0,0.0,25.0,33.0,20.0,0.0,3.0,28.0,15.0,73.0,0.0,31.0,120.0,34.0,11.0,0.0,31.0,0.0,0.0,16.0,26.0,85.0,1.0,44.0,15.0,18.0,30.0,25.0,7.0,13.0,0.0,0.0,0.0,0.0,41.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,5.0,10.0,2.0,45.0,20.0,59.0,0.0,0.0,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,11.0,11.0,34.0,28.0,44.0,11.0,24.0,14.0,17.0,14.0,0.0,0.0,25.0,21.0,3.0,19.0,0.0,52.0,28.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,54.0,25.0,21.0,12.0,5.0,0.0,2.0,67.0,33.0,2.0,18.0,23.0,43.0,5.0,26.0,8.0,51.0,24.0,9.0,0.0,0.0,0.0,0.0,15.0,14.0,7.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,25.0,0.0,22.0,9.0,10.0,5.0,0.0,4.0,62.0,151.0,0.0,0.0,84.0,43.0,33.0,0.0,3.0,163.0,13.0,0.0,37.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,17.0,18.0,15.0,13.0,0.0,6.0,17.0,0.0,10.0,27.0,3.0,75.0,50.0,38.0,32.0,42.0,0.0,274.0,36.0,0.0,37.0,24.0,0.0,68.0,37.0,30.0,2.0,0.0,0.0,4.0,0.0,56.0,19.0,13.0,5.0,0.0,19.0,52.0,67.0,3.0,18.0,0.0,5.0,11.0,32.0,6.0,25.0,84.0,0.0,117.0,0.0,72.0,0.0,25.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,28.0,10.0,22.0,17.0,7.0,16.0,7.0,4.0,10.0,17.0,9.0,0.0,6.0,0.0,10.0,0.0,52.0,15.0,34.0,11.0,3.0,3.0,11.0,0.0,3.0,26.0,37.0,11.0,20.0,15.0,0.0,8.0,0.0,0.0,1.0,9.0,0.0,60.0,31.0,47.0,7.0,27.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,14.0,24.0,11.0,10.0,19.0,1.0,52.0,0.0,56.0,11.0,26.0,0.0,19.0,32.0,5.0,96.0,0.0,35.0,37.0,12.0,0.0,20.0,48.0,0.0,57.0,0.0,16.0,27.0,0.0,0.0,42.0,0.0,0.0,4.0,29.0,21.0,29.0,40.0,14.0,11.0,3.0,9.0,0.0,0.0,2.0,7.0,0.0,10.0,6.0,8.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,15.0,0.0,5.0,0.0,11.0,8.0,8.0,0.0,0.0,10.0,0.0,16.0,4.0,23.0,7.0,4.0,35.0,31.0,9.0,0.0,0.0,0.0,24.0,0.0,0.0,7.0,7.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,10.0,17.0,8.0,13.0,0.0,0.0,2.0,0.0,17.0,16.0,25.0,15.0,7.0,21.0,0.0,32.0,41.0,26.0,0.0,0.0,0.0,0.0,23.0,52.0,0.0,0.0,27.0,0.0,0.0,9.0,2.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,7.0,1.0,36.0,11.0,10.0,3.0,13.0,47.0,21.0,4.0,0.0,18.0,25.0,0.0,0.0,21.0,12.0,10.0,26.0,6.0,1.0,0.0,9.0,0.0,0.0,12.0,35.0,11.0,42.0,0.0,7.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,8.0,10.0,24.0,26.0,49.0,2.0,5.0,20.0,0.0,25.0,19.0,12.0,8.0,55.0,21.0,0.0,4.0,0.0,0.0,0.0,7.0,17.0,5.0,14.0,19.0,0.0,24.0,0.0,22.0,42.0,118.0,207.0,60.0,0.0,57.0,0.0,0.0,10.0,120.0,44.0,11.0,31.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,27.0,17.0,20.0,31.0,6.0,8.0,0.0,5.0,0.0,54.0,18.0,12.0,8.0,8.0,13.0,8.0,16.0,47.0,48.0,3.0,9.0,26.0,16.0,6.0,0.0,3.0,65.0,4.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,9.0,13.0,0.0,2.0,0.0,2.0,48.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,7.0,23.0,15.0,0.0,6.0,2.0,21.0,0.0,7.0,14.0,10.0,0.0,10.0,0.0,42.0,0.0,0.0,6.0,17.0,0.0,3.0,22.0,15.0,25.0,8.0,0.0,20.0,58.0,0.0,0.0,0.0
88,37.0,0.0,12.0,8.0,0.0,0.0,1.0,25.0,0.0,9.0,5.0,0.0,8.0,3.0,5.0,9.0,17.0,20.0,17.0,11.0,0.0,2.0,6.0,4.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,14.0,35.0,0.0,6.0,0.0,45.0,12.0,14.0,78.0,7.0,27.0,9.0,0.0,26.0,6.0,8.0,19.0,16.0,59.0,0.0,29.0,0.0,28.0,0.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,150.0,212.0,0.0,0.0,0.0,0.0,39.0,13.0,0.0,0.0,23.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,27.0,20.0,28.0,41.0,0.0,1.0,52.0,11.0,28.0,0.0,1.0,17.0,8.0,81.0,27.0,16.0,21.0,2.0,31.0,0.0,23.0,33.0,0.0,11.0,17.0,44.0,23.0,0.0,0.0,1.0,13.0,20.0,0.0,11.0,0.0,0.0,0.0,0.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,8.0,13.0,48.0,0.0,0.0,12.0,75.0,13.0,6.0,1.0,10.0,3.0,9.0,0.0,4.0,21.0,6.0,18.0,27.0,0.0,7.0,6.0,11.0,7.0,0.0,2.0,5.0,15.0,13.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,23.0,16.0,4.0,0.0,17.0,19.0,19.0,6.0,27.0,15.0,24.0,7.0,0.0,0.0,21.0,13.0,11.0,0.0,5.0,0.0,8.0,16.0,0.0,0.0,0.0,405.0,148.0,0.0,84.0,0.0,0.0,16.0,0.0,22.0,0.0,43.0,0.0,0.0,180.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,5.0,9.0,24.0,32.0,13.0,0.0,23.0,1.0,7.0,9.0,11.0,12.0,31.0,0.0,54.0,19.0,1.0,2.0,14.0,28.0,21.0,31.0,0.0,0.0,22.0,9.0,5.0,0.0,0.0,13.0,4.0,29.0,8.0,15.0,25.0,25.0,0.0,1.0,0.0,15.0,0.0,15.0,25.0,0.0,14.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,28.0,0.0,3.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,9.0,18.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,18.0,0.0,5.0,9.0,30.0,14.0,0.0,14.0,9.0,0.0,14.0,50.0,3.0,5.0,14.0,0.0,0.0,21.0,0.0,21.0,7.0,76.0,23.0,26.0,10.0,8.0,24.0,42.0,60.0,39.0,18.0,25.0,5.0,26.0,15.0,81.0,15.0,7.0,23.0,69.0,0.0,7.0,17.0,0.0,3.0,0.0,0.0,3.0,22.0,14.0,0.0,31.0,0.0,0.0,8.0,14.0,7.0,0.0,0.0,0.0,1.0,53.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
