,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117
52,1.0,15.0,7.0,31.0,3.0,34.0,6.0,23.0,3.0,27.0,13.0,13.0,57.0,19.0,11.0,3.0,1.0,38.0,117.0,58.0,54.0,18.0,26.0,0.0,0.0,7.0,6.0,45.0,23.0,129.0,0.0,101.0,0.0,31.0,177.0,46.0,0.0,26.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,28.0,8.0,0.0,4.0,4.0,28.0,34.0,0.0,1.0,27.0,33.0,0.0,90.0,36.0,1.0,16.0,13.0,13.0,0.0,134.0,20.0,89.0,0.0,9.0,318.0,65.0,14.0,0.0,20.0,0.0,195.0,0.0,47.0,39.0,53.0,75.0,293.0,3.0,63.0,0.0,58.0,27.0,24.0,30.0,0.0,31.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.0,12.0,9.0,5.0,15.0,21.0,6.0,23.0,10.0,0.0,25.0,0.0,54.0,0.0,34.0,27.0,12.0,82.0,3.0,31.0,37.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,32.0,0.0,5.0,0.0,51.0,3.0,3.0,15.0,35.0,6.0,0.0,12.0,13.0,0.0,16.0,41.0,0.0,21.0,36.0,6.0,0.0,147.0,28.0,24.0,26.0,10.0,0.0,40.0,46.0,137.0,47.0,19.0,0.0,0.0,407.0,0.0,262.0,147.0,41.0,6.0,0.0,12.0,0.0,0.0,0.0,74.0,72.0,217.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,38.0,35.0,15.0,23.0,3.0,11.0,0.0,11.0,4.0,0.0,9.0,11.0,18.0,8.0,8.0,6.0,22.0,0.0,5.0,5.0,6.0,70.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,6.0,15.0,24.0,15.0,17.0,3.0,0.0,5.0,0.0,27.0,2.0,0.0,0.0,11.0,25.0,0.0,88.0,0.0,83.0,58.0,98.0,125.0,0.0,34.0,35.0,17.0,37.0,40.0,85.0,0.0,94.0,10.0,0.0,86.0,13.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,14.0,18.0,0.0,6.0,0.0,27.0,0.0,0.0,2.0,13.0,5.0,8.0,13.0,70.0,0.0,28.0,71.0,28.0,22.0,7.0,0.0,29.0,37.0,0.0,0.0,9.0,0.0,2.0,19.0,1.0,29.0,0.0,0.0,45.0,0.0,23.0,180.0,0.0,74.0,141.0,9.0,272.0,259.0,34.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,34.0,3.0,15.0,7.0,6.0,6.0,1.0,30.0,3.0,7.0,11.0,0.0,5.0,0.0,18.0,15.0,21.0,25.0,4.0,9.0,371.0,63.0,10.0,5.0,57.0,0.0,10.0,13.0,294.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,107.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,16.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,16.0,21.0,1.0,3.0,14.0,22.0,0.0,10.0,19.0,44.0,4.0,8.0,33.0,25.0,23.0,14.0,0.0,13.0,11.0,0.0,30.0,0.0,10.0,16.0,0.0,1.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,24.0,15.0,17.0,29.0,0.0,23.0,9.0,0.0,14.0,37.0,17.0,29.0,1.0,15.0,20.0,14.0,0.0,100.0,21.0,0.0,147.0,7.0,35.0,68.0,40.0,20.0,20.0,14.0,0.0,0.0,28.0,11.0,34.0,6.0,6.0,34.0,0.0,0.0,30.0,0.0,53.0,5.0,125.0,39.0,188.0,24.0,309.0,0.0,18.0,60.0,69.0,0.0,19.0,12.0,38.0,143.0,13.0,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,18.0,0.0,11.0,0.0,23.0,41.0,5.0,50.0,128.0,7.0,0.0,2.0,0.0,0.0,107.0,0.0,125.0,133.0,19.0,18.0,143.0,28.0,15.0,35.0,95.0,0.0,31.0,57.0,0.0,0.0,45.0,4.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,15.0,36.0,17.0,0.0,0.0,24.0,12.0,12.0,17.0,8.0,21.0,18.0,0.0,3.0,2.0,20.0,0.0,9.0,41.0,5.0,0.0,0.0,46.0,0.0,0.0,57.0,33.0,13.0,101.0,90.0,21.0,0.0,8.0,97.0,35.0,70.0,20.0,15.0,36.0,92.0,0.0,5.0,0.0,89.0,0.0,32.0,87.0,102.0,0.0,107.0,11.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,9.0,17.0,25.0,31.0,0.0,11.0,60.0,11.0,0.0,44.0,13.0,52.0,74.0,21.0,0.0,0.0,7.0,22.0,72.0,49.0,4.0,26.0,78.0,16.0,55.0,0.0,24.0,49.0,56.0,27.0,0.0,7.0,104.0,10.0,245.0,20.0,0.0,26.0,0.0,2.0,13.0,0.0,27.0,60.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,4.0,10.0,15.0,38.0,20.0,15.0,27.0,13.0,25.0,0.0,0.0,15.0,21.0,0.0,30.0,13.0,45.0,27.0,70.0,10.0,0.0,64.0,0.0,0.0,9.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,22.0,14.0,5.0,2.0,36.0,0.0,42.0,63.0,14.0,3.0,17.0,25.0,58.0,36.0,13.0,25.0,17.0,80.0,86.0,27.0,47.0,183.0,7.0,105.0,194.0,86.0,32.0,22.0,0.0,130.0,0.0,0.0,28.0,0.0,1.0,298.0,121.0,107.0,80.0,0.0,175.0,184.0,0.0,23.0,198.0,32.0,10.0,0.0,45.0,0.0,2.0,0.0,31.0,2.0,968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,3.0,0.0,0.0,24.0,7.0,49.0,18.0,44.0,0.0,10.0,31.0,12.0,41.0,35.0,45.0,0.0,22.0,39.0,109.0,0.0,86.0,25.0,0.0,50.0,76.0,398.0,13.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,20.0,15.0,0.0,22.0,10.0,0.0,6.0,8.0,21.0,12.0,113.0,107.0,0.0,20.0,0.0,162.0,2.0,43.0,0.0,0.0,0.0,0.0,6.0,94.0,0.0,0.0,22.0,37.0,393.0,65.0,26.0,64.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,56.0,0.0,0.0,25.0,1.0,40.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,5.0,9.0,24.0,29.0,2.0,25.0,1.0,14.0,2.0,0.0,86.0,8.0,3.0,8.0,0.0,39.0,156.0,17.0,10.0,0.0,0.0,26.0,0.0,51.0,13.0,0.0,0.0,6.0,58.0,14.0,0.0,66.0,8.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,11.0,2.0,8.0,11.0,14.0,44.0,6.0,28.0,0.0,8.0,17.0,14.0,13.0,23.0,12.0,2.0,0.0,72.0,18.0,27.0,50.0,9.0,24.0,0.0,0.0,0.0,0.0,397.0,89.0,74.0,19.0,35.0,103.0,38.0,0.0,44.0,0.0,0.0,4.0,0.0,0.0,509.0,10.0,109.0,21.0,0.0,0.0,0.0,0.0,352.0,31.0,208.0,116.0,255.0,6.0,0.0,99.0,4.0,5.0,0.0,0.0,7.0,0.0,5.0,21.0,40.0,5.0,62.0,0.0,9.0,22.0,328.0,547.0,13.0,24.0,471.0,12.0,0.0,0.0,0.0,22.0,6.0,0.0,19.0,0.0,735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.0,24.0,0.0,0.0,12.0,4.0,19.0,41.0,10.0,15.0,1.0,77.0,0.0,10.0,22.0,480.0,40.0,60.0,8.0,0.0,0.0,0.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,11.0,15.0,5.0,6.0,0.0,0.0,23.0,17.0,14.0,10.0,1.0,46.0,63.0,8.0,26.0,10.0,58.0,78.0,16.0,50.0,18.0,45.0,0.0,200.0,0.0,0.0,0.0,24.0,14.0,33.0,0.0,43.0,12.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.0,4.0,38.0,17.0,31.0,26.0,52.0,40.0,33.0,17.0,2.0,38.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,4.0,0.0,16.0,14.0,10.0,12.0,3.0,15.0,0.0,8.0,0.0,26.0,0.0,0.0,18.0,27.0,13.0,30.0,43.0,15.0,0.0,0.0,0.0,111.0,16.0,0.0,0.0,167.0,0.0,38.0,82.0,79.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,45.0,32.0,25.0,28.0,0.0,0.0,22.0,20.0,21.0,17.0,20.0,27.0,43.0,16.0,81.0,10.0,22.0,5.0,15.0,34.0,15.0,27.0,29.0,21.0,45.0,61.0,0.0,74.0,75.0,70.0,40.0,12.0,24.0,23.0,29.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1.0,0.0,11.0,5.0,17.0,10.0,15.0,31.0,0.0,2.0,7.0,50.0,3.0,46.0,33.0,76.0,53.0,30.0,0.0,39.0,0.0,0.0,0.0,0.0,49.0,12.0,13.0,46.0,0.0,27.0,40.0,0.0,87.0,5.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,28.0,22.0,0.0,20.0,0.0,21.0,37.0,4.0,125.0,26.0,0.0,23.0,25.0,0.0,83.0,53.0,4.0,16.0,18.0,0.0,145.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,22.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,31.0,6.0,33.0,5.0,18.0,3.0,9.0,8.0,6.0,14.0,45.0,0.0,44.0,10.0,137.0,0.0,14.0,85.0,29.0,0.0,11.0,6.0,49.0,64.0,98.0,94.0,128.0,61.0,1.0,139.0,46.0,12.0,93.0,0.0,0.0,0.0,29.0,2.0,12.0,62.0,20.0,2.0,10.0,1.0,384.0,295.0,53.0,29.0,0.0,29.0,7.0,25.0,0.0,12.0,12.0,0.0,6.0,123.0,37.0,8.0,14.0,0.0,130.0,53.0,53.0,0.0,0.0,79.0,68.0,0.0,56.0,12.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,45.0,34.0,1.0,10.0,0.0,8.0,26.0,20.0,14.0,0.0,0.0,0.0,5.0,51.0,29.0,25.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,16.0,2.0,0.0,46.0,15.0,0.0,55.0,13.0,17.0,7.0,18.0,60.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,14.0,0.0,0.0,10.0,0.0,6.0,6.0,4.0,12.0,22.0,11.0,18.0,0.0,8.0,17.0,39.0,23.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,37.0,15.0,19.0,0.0,10.0,0.0,3.0,51.0,10.0,0.0,109.0,0.0,0.0,0.0,0.0,663.0,0.0,0.0,26.0,0.0,56.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,20.0,0.0,2.0,0.0,0.0,30.0,20.0,51.0,22.0,0.0,4.0,6.0,0.0,130.0,21.0,71.0,20.0,0.0,140.0,24.0,18.0,69.0,45.0,28.0,0.0,263.0,311.0,93.0,0.0,37.0,0.0,57.0,33.0,28.0,147.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,10.0,27.0,14.0,7.0,0.0,3.0,22.0,7.0,0.0,1.0,22.0,10.0,0.0,8.0,0.0,1.0,17.0,4.0,1.0,10.0,46.0,10.0,14.0,6.0,26.0,39.0,13.0,13.0,5.0,0.0,1.0,47.0,0.0,154.0,65.0,4.0,0.0,10.0,2.0,0.0,8.0,13.0,4.0,0.0,0.0,0.0,0.0,10.0,4.0,8.0,2.0,10.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,18.0,5.0,0.0,39.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
84,20.0,48.0,5.0,3.0,9.0,4.0,14.0,22.0,12.0,44.0,20.0,0.0,25.0,37.0,13.0,43.0,56.0,44.0,69.0,25.0,61.0,19.0,4.0,0.0,7.0,3.0,30.0,23.0,60.0,0.0,95.0,2.0,2.0,0.0,72.0,63.0,6.0,164.0,57.0,417.0,114.0,77.0,111.0,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,29.0,14.0,25.0,0.0,23.0,0.0,8.0,10.0,2.0,23.0,1.0,66.0,40.0,10.0,36.0,0.0,3.0,0.0,8.0,0.0,12.0,39.0,61.0,37.0,14.0,0.0,0.0,0.0,8.0,36.0,4.0,2.0,43.0,0.0,5.0,22.0,41.0,53.0,22.0,20.0,46.0,42.0,23.0,40.0,0.0,14.0,16.0,21.0,0.0,9.0,55.0,9.0,10.0,0.0,2.0,0.0,68.0,25.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,16.0,3.0,11.0,28.0,2.0,12.0,4.0,2.0,0.0,8.0,12.0,7.0,0.0,9.0,10.0,2.0,80.0,0.0,25.0,0.0,67.0,25.0,59.0,0.0,0.0,60.0,25.0,66.0,0.0,152.0,46.0,24.0,4.0,30.0,0.0,0.0,46.0,5.0,124.0,0.0,15.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,22.0,15.0,0.0,0.0,0.0,10.0,8.0,29.0,13.0,22.0,23.0,31.0,12.0,0.0,9.0,18.0,0.0,87.0,40.0,133.0,27.0,53.0,48.0,0.0,27.0,0.0,0.0,0.0,0.0,16.0,756.0,0.0,106.0,420.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,36.0,7.0,5.0,0.0,12.0,5.0,0.0,32.0,17.0,15.0,0.0,58.0,0.0,40.0,88.0,38.0,0.0,15.0,0.0,38.0,121.0,12.0,11.0,13.0,0.0,1.0,8.0,0.0,15.0,14.0,0.0,0.0,181.0,41.0,80.0,68.0,77.0,9.0,15.0,9.0,0.0,4.0,0.0,149.0,12.0,176.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,62.0,49.0,0.0,659.0,7.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0.0,17.0,11.0,15.0,17.0,0.0,7.0,94.0,27.0,0.0,6.0,19.0,0.0,12.0,75.0,0.0,0.0,0.0,92.0,0.0,7.0,0.0,0.0,4.0,12.0,3.0,12.0,8.0,0.0,30.0,15.0,0.0,0.0,3.0,5.0,0.0,172.0,1.0,21.0,289.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,1031.0,0.0,9.0,0.0,7.0,9.0,7.0,0.0,6.0,12.0,1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,3.0,10.0,10.0,16.0,6.0,12.0,35.0,6.0,19.0,22.0,38.0,35.0,18.0,6.0,54.0,60.0,79.0,50.0,18.0,1.0,51.0,0.0,0.0,0.0,21.0,42.0,45.0,53.0,1.0,0.0,0.0,0.0,12.0,17.0,108.0,20.0,8.0,0.0,0.0,39.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,20.0,0.0,28.0,0.0,14.0,23.0,42.0,13.0,59.0,6.0,0.0,15.0,11.0,31.0,9.0,0.0,44.0,0.0,0.0,13.0,231.0,80.0,15.0,0.0,272.0,20.0,69.0,106.0,1.0,26.0,142.0,223.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,60.0,11.0,32.0,7.0,0.0,8.0,20.0,12.0,20.0,0.0,24.0,24.0,11.0,21.0,16.0,39.0,47.0,47.0,3.0,0.0,12.0,7.0,13.0,0.0,14.0,9.0,41.0,1.0,17.0,24.0,0.0,108.0,52.0,47.0,0.0,0.0,291.0,91.0,6.0,10.0,60.0,6.0,22.0,10.0,0.0,5.0,8.0,0.0,0.0,0.0,32.0,21.0,38.0,8.0,0.0,24.0,2.0,16.0,1.0,18.0,0.0,0.0,40.0,1.0,6.0,20.0,0.0,0.0,6.0,119.0,100.0,32.0,0.0,6.0,0.0,0.0,3.0,6.0,0.0,0.0,35.0,8.0,0.0,8.0,0.0,0.0,26.0,8.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,8.0,8.0,9.0,22.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,42.0
93,13.0,14.0,1.0,36.0,11.0,0.0,0.0,23.0,0.0,18.0,0.0,7.0,13.0,0.0,1.0,14.0,27.0,0.0,0.0,5.0,36.0,4.0,7.0,0.0,0.0,8.0,28.0,56.0,9.0,17.0,121.0,0.0,0.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,12.0,6.0,3.0,6.0,43.0,33.0,14.0,8.0,0.0,20.0,18.0,250.0,50.0,43.0,39.0,17.0,0.0,37.0,8.0,53.0,0.0,70.0,15.0,12.0,7.0,11.0,62.0,26.0,11.0,4.0,27.0,18.0,8.0,4.0,0.0,1.0,14.0,2.0,3.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,30.0,8.0,0.0,19.0,26.0,9.0,24.0,0.0,12.0,0.0,13.0,112.0,13.0,54.0,56.0,0.0,36.0,0.0,31.0,13.0,12.0,10.0,0.0,45.0,80.0,0.0,22.0,5.0,81.0,714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,24.0,22.0,9.0,9.0,6.0,0.0,4.0,3.0,82.0,6.0,17.0,4.0,9.0,0.0,4.0,16.0,6.0,19.0,16.0,41.0,0.0,2.0,93.0,0.0,9.0,37.0,24.0,35.0,36.0,102.0,0.0,580.0,17.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,18.0,35.0,15.0,0.0,25.0,0.0,3.0,9.0,18.0,33.0,10.0,13.0,2.0,3.0,0.0,197.0,10.0,72.0,48.0,47.0,15.0,20.0,33.0,0.0,35.0,101.0,10.0,0.0,169.0,51.0,716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0.0,38.0,0.0,9.0,5.0,21.0,14.0,22.0,0.0,43.0,6.0,24.0,10.0,28.0,7.0,21.0,15.0,24.0,6.0,0.0,17.0,1.0,2.0,5.0,103.0,76.0,20.0,31.0,30.0,0.0,0.0,0.0,13.0,7.0,16.0,9.0,0.0,3.0,29.0,18.0,94.0,0.0,39.0,50.0,0.0,30.0,82.0,0.0,129.0,0.0,3.0,11.0,64.0,8.0,5.0,2.0,83.0,68.0,0.0,0.0,1.0,4.0,0.0,2.0,4.0,0.0,1.0,6.0,0.0,0.0,4.0,4.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,43.0,5.0,24.0,4.0,0.0,7.0,10.0,0.0,3.0,30.0,35.0,0.0,3.0,4.0,28.0,18.0,93.0,63.0,28.0,45.0,105.0,40.0,0.0,0.0,206.0,46.0,142.0,674.0,297.0,454.0,265.0,46.0,0.0,364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,43.0,20.0,25.0,4.0,9.0,38.0,44.0,26.0,0.0,3.0,5.0,20.0,47.0,23.0,0.0,128.0,0.0,68.0,0.0,14.0,210.0,5.0,12.0,38.0,0.0,7.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,11.0,1.0,12.0,50.0,29.0,4.0,12.0,13.0,9.0,9.0,0.0,28.0,25.0,56.0,31.0,28.0,1.0,10.0,11.0,41.0,14.0,49.0,51.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,11.0,1.0,5.0,0.0,10.0,0.0,10.0,0.0,12.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0.0,0.0,5.0,19.0,52.0,27.0,28.0,7.0,15.0,0.0,37.0,3.0,0.0,17.0,1.0,15.0,59.0,15.0,23.0,21.0,34.0,0.0,42.0,84.0,57.0,56.0,0.0,75.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,10.0,29.0,29.0,18.0,0.0,0.0,7.0,29.0,0.0,7.0,2.0,0.0,12.0,16.0,22.0,0.0,11.0,17.0,0.0,13.0,44.0,0.0,0.0,24.0,28.0,23.0,0.0,6.0,0.0,19.0,6.0,18.0,0.0,7.0,2.0,33.0,66.0,4.0,16.0,27.0,8.0,4.0,0.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,15.0,9.0,29.0,0.0,0.0,36.0,7.0,24.0,23.0,0.0,17.0,0.0,0.0,2.0,11.0,1.0,3.0,0.0,0.0,11.0,6.0,8.0,15.0,39.0,40.0,3.0,10.0,14.0,0.0,0.0,11.0,2.0,0.0,3.0,0.0,8.0,26.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,17.0,22.0,5.0,12.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
