,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
48,21.0,15.0,23.0,17.0,73.0,14.0,3.0,18.0,24.0,8.0,0.0,0.0,15.0,6.0,0.0,0.0,25.0,0.0,2.0,25.0,0.0,7.0,15.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,32.0,9.0,2.0,87.0,19.0,6.0,58.0,19.0,0.0,0.0,25.0,37.0,98.0,20.0,17.0,0.0,10.0,0.0,7.0,0.0,0.0,40.0,60.0,228.0,0.0,12.0,29.0,0.0,58.0,259.0,31.0,35.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,40.0,0.0,13.0,32.0,13.0,22.0,0.0,12.0,10.0,40.0,31.0,18.0,0.0,0.0,3.0,15.0,12.0,31.0,26.0,0.0,29.0,0.0,0.0,12.0,12.0,14.0,7.0,1.0,26.0,12.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,10.0,21.0,1.0,16.0,36.0,2.0,2.0,24.0,28.0,24.0,0.0,12.0,4.0,0.0,12.0,50.0,60.0,26.0,77.0,0.0,60.0,4.0,8.0,0.0,0.0,67.0,17.0,18.0,33.0,0.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,27.0,8.0,6.0,9.0,7.0,0.0,6.0,16.0,15.0,3.0,3.0,12.0,33.0,10.0,0.0,19.0,0.0,14.0,25.0,10.0,1.0,107.0,19.0,22.0,14.0,9.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,16.0,21.0,15.0,80.0,6.0,5.0,48.0,308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,22.0,10.0,21.0,0.0,32.0,0.0,20.0,4.0,0.0,5.0,22.0,16.0,12.0,177.0,33.0,27.0,0.0,14.0,193.0,0.0,15.0,0.0,0.0,43.0,0.0,31.0,17.0,37.0,78.0,0.0,79.0,124.0,121.0,44.0,0.0,57.0,0.0,0.0,63.0,0.0,35.0,72.0,129.0,5.0,40.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,10.0,53.0,4.0,0.0,13.0,10.0,11.0,4.0,1.0,11.0,67.0,61.0,49.0,35.0,15.0,0.0,0.0,0.0,29.0,0.0,0.0,24.0,6.0,9.0,13.0,15.0,31.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,10.0,0.0,12.0,4.0,22.0,16.0,14.0,30.0,0.0,11.0,40.0,5.0,15.0,32.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,20.0,12.0,23.0,17.0,1.0,23.0,0.0,44.0,0.0,28.0,77.0,41.0,20.0,22.0,33.0,27.0,121.0,30.0,71.0,63.0,0.0,0.0,74.0,0.0,290.0,269.0,69.0,25.0,211.0,19.0,2.0,104.0,116.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,6.0,12.0,3.0,0.0,5.0,27.0,8.0,0.0,8.0,21.0,2.0,4.0,44.0,20.0,62.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.0,42.0,0.0,18.0,11.0,24.0,5.0,31.0,49.0,0.0,16.0,5.0,40.0,0.0,1.0,23.0,52.0,3.0,2.0,25.0,0.0,0.0,19.0,31.0,0.0,90.0,142.0,18.0,95.0,0.0,104.0,36.0,17.0,42.0,186.0,0.0,56.0,0.0,4.0,0.0,1.0,3.0,186.0,66.0,0.0,158.0,17.0,130.0,0.0,180.0,0.0,487.0,0.0,37.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,28.0,9.0,14.0,7.0,12.0,18.0,25.0,0.0,9.0,0.0,0.0,30.0,23.0,19.0,9.0,0.0,22.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.0,0.0,23.0,5.0,35.0,17.0,25.0,18.0,29.0,15.0,23.0,0.0,8.0,15.0,11.0,0.0,0.0,14.0,0.0,44.0,0.0,0.0,0.0,71.0,45.0,0.0,28.0,12.0,15.0,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,8.0,9.0,0.0,18.0,10.0,14.0,2.0,10.0,3.0,10.0,31.0,21.0,4.0,0.0,0.0,86.0,0.0,3.0,0.0,19.0,0.0,26.0,0.0,0.0,0.0,23.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,5.0,28.0,18.0,8.0,22.0,2.0,10.0,4.0,13.0,23.0,19.0,0.0,55.0,7.0,6.0,0.0,35.0,34.0,6.0,0.0,34.0,17.0,12.0,44.0,83.0,41.0,4.0,230.0,147.0,14.0,95.0,8.0,42.0,0.0,317.0,80.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,22.0,51.0,2.0,5.0,25.0,0.0,18.0,24.0,10.0,0.0,18.0,19.0,0.0,0.0,167.0,21.0,26.0,23.0,116.0,3.0,9.0,34.0,12.0,46.0,35.0,0.0,0.0,175.0,0.0,0.0,23.0,0.0,0.0,20.0,25.0,0.0,0.0,34.0,0.0,9.0,0.0,0.0,0.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,8.0,39.0,0.0,15.0,6.0,8.0,15.0,13.0,22.0,6.0,0.0,0.0,48.0,0.0,0.0,0.0,29.0,0.0,4.0,5.0,0.0,0.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,12.0,30.0,5.0,43.0,3.0,14.0,7.0,3.0,1.0,0.0,0.0,18.0,60.0,0.0,16.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,39.0,1.0,1.0,9.0,8.0,12.0,12.0,0.0,12.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,20.0,16.0,19.0,0.0,5.0,0.0,44.0,42.0,1.0,26.0,18.0,5.0,3.0,0.0,0.0,38.0,29.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,19.0,15.0,11.0,17.0,0.0,0.0,16.0,50.0,22.0,11.0,66.0,21.0,0.0,99.0,27.0,24.0,19.0,78.0,40.0,0.0,39.0,10.0,0.0,0.0,78.0,13.0,5.0,11.0,0.0,0.0,1.0,0.0,36.0,45.0,4.0,12.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.0,30.0,1.0,1.0,18.0,24.0,6.0,9.0,13.0,60.0,39.0,24.0,19.0,26.0,10.0,15.0,103.0,15.0,0.0,13.0,179.0,0.0,0.0,0.0,10.0,0.0,23.0,47.0,8.0,76.0,78.0,0.0,0.0,93.0,51.0,44.0,7.0,0.0,17.0,292.0,0.0,29.0,0.0,0.0,43.0,80.0,41.0,0.0,16.0,47.0,0.0,20.0,82.0,0.0,194.0,56.0,0.0,0.0,5.0,5.0,13.0,7.0,3.0,5.0,14.0,8.0,14.0,5.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,14.0,9.0,26.0,11.0,18.0,35.0,14.0,0.0,45.0,0.0,50.0,50.0,16.0,17.0,0.0,9.0,0.0,0.0,0.0,78.0,53.0,0.0,2.0,6.0,10.0,6.0,2.0,0.0,40.0,22.0,32.0,37.0,0.0,92.0,7.0,24.0,24.0,0.0,0.0,0.0,25.0,151.0,0.0,57.0,0.0,128.0,34.0,9.0,25.0,110.0,43.0,124.0,42.0,4.0,11.0,135.0,0.0,0.0,30.0,51.0,90.0,0.0,45.0,155.0,17.0,0.0,154.0,18.0,191.0,0.0,278.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,3.0,1.0,4.0,0.0,5.0,17.0,1.0,0.0,1.0,0.0,23.0,6.0,4.0,38.0,33.0,47.0,3.0,0.0,15.0,44.0,0.0,297.0,36.0,6.0,0.0,24.0,56.0,5.0,58.0,0.0,67.0,196.0,85.0,0.0,17.0,145.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.0,30.0,6.0,0.0,3.0,0.0,4.0,12.0,58.0,15.0,43.0,0.0,0.0,51.0,0.0,88.0,80.0,85.0,0.0,25.0,11.0,19.0,13.0,42.0,53.0,0.0,10.0,11.0,468.0,109.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,28.0,0.0,9.0,0.0,1.0,18.0,7.0,0.0,31.0,0.0,0.0,78.0,15.0,11.0,8.0,6.0,0.0,12.0,17.0,49.0,66.0,35.0,7.0,11.0,85.0,16.0,40.0,6.0,0.0,19.0,24.0,101.0,0.0,0.0,4.0,94.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,12.0,24.0,36.0,0.0,16.0,0.0,0.0,10.0,24.0,0.0,12.0,6.0,18.0,8.0,26.0,20.0,3.0,7.0,0.0,14.0,14.0,13.0,3.0,0.0,5.0,15.0,4.0,16.0,6.0,3.0,4.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,8.0,10.0,28.0,11.0,7.0,37.0,0.0,53.0,16.0,98.0,10.0,30.0,0.0,10.0,11.0,0.0,16.0,12.0,20.0,23.0,43.0,3.0,41.0,13.0,19.0,53.0,81.0,28.0,70.0,32.0,3.0,158.0,138.0,0.0,205.0,100.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,16.0,24.0,0.0,4.0,23.0,16.0,19.0,12.0,0.0,6.0,0.0,22.0,24.0,0.0,74.0,0.0,65.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,50.0,13.0,2.0,18.0,24.0,21.0,0.0,12.0,11.0,4.0,12.0,8.0,37.0,0.0,21.0,0.0,10.0,0.0,16.0,9.0,7.0,0.0,95.0,30.0,35.0,0.0,50.0,47.0,16.0,55.0,0.0,0.0,250.0,27.0,5.0,0.0,0.0,67.0,0.0,0.0,21.0,154.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,36.0,27.0,0.0,6.0,31.0,36.0,0.0,9.0,0.0,0.0,37.0,11.0,22.0,17.0,2.0,19.0,29.0,0.0,13.0,23.0,15.0,31.0,32.0,22.0,13.0,0.0,26.0,0.0,36.0,10.0,26.0,4.0,5.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,10.0,57.0,18.0,28.0,43.0,13.0,23.0,20.0,15.0,17.0,28.0,11.0,27.0,17.0,7.0,28.0,94.0,0.0,0.0,23.0,30.0,14.0,22.0,0.0,51.0,0.0,18.0,23.0,27.0,30.0,49.0,53.0,8.0,59.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,26.0,35.0,0.0,17.0,15.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,0.0,0.0,24.0,27.0,31.0,53.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,38.0,25.0,58.0,31.0,3.0,89.0,48.0,25.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,19.0,38.0,4.0,0.0,17.0,33.0,21.0,6.0,0.0,8.0,0.0,19.0,34.0,55.0,20.0,15.0,32.0,79.0,0.0,38.0,10.0,27.0,0.0,0.0,35.0,117.0,0.0,0.0,27.0,10.0,211.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,14.0,9.0,5.0,4.0,10.0,14.0,1.0,2.0,13.0,6.0,0.0,3.0,0.0,35.0,21.0,40.0,60.0,0.0,12.0,20.0,2.0,25.0,44.0,13.0,0.0,21.0,15.0,18.0,92.0,14.0,333.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,32.0,25.0,0.0,4.0,8.0,18.0,17.0,4.0,24.0,43.0,23.0,0.0,19.0,0.0,53.0,0.0,43.0,100.0,15.0,5.0,15.0,4.0,0.0,14.0,17.0,1.0,5.0,46.0,0.0,8.0,0.0,11.0,31.0,11.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,23.0,14.0,26.0,10.0,14.0,27.0,0.0,9.0,40.0,7.0,6.0,11.0,3.0,13.0,39.0,18.0,50.0,47.0,22.0,99.0,36.0,8.0,0.0,0.0,0.0,8.0,25.0,13.0,10.0,21.0,27.0,12.0,18.0,9.0,7.0,14.0,13.0,0.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,14.0,4.0,17.0,0.0,36.0,23.0,0.0,12.0,0.0,52.0,0.0,0.0,143.0,6.0,9.0,14.0,48.0,0.0,48.0,76.0,2.0,44.0,55.0,0.0,0.0,0.0,4.0,8.0,19.0,39.0,448.0,42.0,30.0,0.0,73.0,0.0,0.0,167.0,5.0,21.0,0.0,48.0,0.0,32.0,0.0,45.0,61.0,0.0,60.0,0.0,7.0,0.0,39.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,10.0,13.0,0.0,26.0,6.0,51.0,14.0,17.0,17.0,3.0,7.0,16.0,18.0,6.0,0.0,19.0,30.0,23.0,12.0,16.0,5.0,0.0,0.0,49.0,115.0,6.0,23.0,49.0,0.0,1.0,22.0,46.0,6.0,20.0,4.0,15.0,24.0,0.0,48.0,5.0,0.0,57.0,45.0,5.0,0.0,0.0,0.0,4.0,74.0,0.0,0.0,20.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,36.0,0.0,0.0,29.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.0,17.0,2.0,23.0,3.0,9.0,38.0,0.0,27.0,68.0,23.0,8.0,15.0,50.0,47.0,38.0,7.0,0.0,0.0,6.0,0.0,0.0,41.0,0.0,3.0,2.0,45.0,0.0,5.0,0.0,75.0,0.0,7.0,9.0,0.0,25.0,67.0,0.0,0.0,0.0,29.0,0.0,13.0,0.0,0.0,59.0,16.0,4.0,0.0,0.0,21.0,0.0,4.0,4.0,6.0,0.0,0.0,64.0,49.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,48.0,44.0,12.0,34.0,2.0,37.0,0.0,15.0,44.0,56.0,0.0,7.0,50.0,17.0,126.0,0.0,0.0,13.0,16.0,40.0,94.0,0.0,0.0,164.0,64.0,33.0,0.0,0.0,131.0,0.0,0.0,0.0,62.0,10.0,225.0,0.0,11.0,177.0,156.0,0.0,0.0,4.0,0.0,87.0,98.0,24.0,17.0,0.0,32.0,180.0,103.0,87.0,280.0,60.0,3.0,15.0,21.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,6.0,22.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,19.0,69.0,34.0,4.0,0.0,0.0,27.0,0.0,15.0,43.0,38.0,23.0,0.0,12.0,37.0,21.0,0.0,4.0,15.0,23.0,65.0,2.0,10.0,0.0,8.0,0.0,10.0,10.0,48.0,32.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,8.0,241.0,286.0,56.0,0.0,1.0,6.0,29.0,0.0,16.0,0.0,0.0,1.0,12.0,31.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,27.0,19.0,7.0,16.0,27.0,14.0,0.0,0.0,3.0,45.0,58.0,0.0,19.0,25.0,23.0,0.0,0.0,0.0,1.0,6.0,29.0,1.0,112.0,33.0,50.0,90.0,1.0,87.0,0.0,0.0,0.0,173.0,23.0,20.0,0.0,34.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,6.0,29.0,2.0,11.0,12.0,1.0,0.0,11.0,12.0,0.0,5.0,14.0,12.0,15.0,14.0,8.0,0.0,71.0,25.0,51.0,60.0,0.0,10.0,0.0,18.0,197.0,11.0,26.0,2.0,14.0,6.0,62.0,93.0,3.0,65.0,45.0,16.0,50.0,0.0,60.0,88.0,34.0,18.0,0.0,26.0,41.0,74.0,59.0,10.0,0.0,0.0,0.0,0.0,516.0,520.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,6.0,0.0,5.0,19.0,16.0,0.0,0.0,1.0,0.0,20.0,0.0,7.0,23.0,16.0,34.0,33.0,72.0,102.0,0.0,9.0,0.0,0.0,7.0,0.0,1.0,61.0,8.0,14.0,12.0,29.0,0.0,37.0,0.0,58.0,245.0,38.0,0.0,54.0,0.0,0.0,5.0,0.0,8.0,11.0,1.0,33.0,0.0,45.0,0.0,29.0,7.0,426.0,0.0,215.0,0.0,66.0,272.0,16.0,15.0,27.0,0.0,0.0,0.0,938.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,13.0,28.0,18.0,59.0,27.0,9.0,11.0,1.0,20.0,0.0,21.0,3.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,22.0,24.0,0.0,11.0,3.0,0.0,9.0,28.0,26.0,352.0,79.0,0.0,70.0,0.0,0.0,10.0,144.0,22.0,27.0,129.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,13.0,51.0,2.0,0.0,2.0,40.0,6.0,6.0,22.0,33.0,31.0,0.0,15.0,17.0,0.0,0.0,86.0,60.0,47.0,0.0,12.0,16.0,431.0,0.0,163.0,19.0,5.0,27.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,30.0,0.0,110.0,86.0,20.0,99.0,0.0,0.0,205.0,1.0,2.0,0.0,0.0,0.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,22.0,15.0,0.0,9.0,7.0,28.0,5.0,0.0,12.0,17.0,1.0,12.0,0.0,13.0,53.0,10.0,12.0,17.0,2.0,28.0,18.0,29.0,19.0,0.0,123.0,18.0,59.0,18.0,23.0,104.0,0.0,15.0,0.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2.0,0.0,15.0,27.0,27.0,10.0,4.0,29.0,63.0,38.0,59.0,60.0,4.0,12.0,9.0,0.0,34.0,12.0,2.0,0.0,0.0,394.0,0.0,0.0,15.0,22.0,70.0,13.0,401.0,0.0,258.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,10.0,0.0,29.0,35.0,12.0,14.0,45.0,74.0,44.0,104.0,28.0,20.0,16.0,36.0,56.0,16.0,9.0,90.0,0.0,108.0,220.0,0.0,0.0,17.0,58.0,21.0,1.0,0.0,4.0,45.0,247.0,90.0,102.0,2.0,0.0,69.0,54.0,56.0,97.0,92.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,8.0,37.0,43.0,0.0,17.0,0.0,12.0,70.0,0.0,5.0,70.0,38.0,33.0,7.0,10.0,72.0,89.0,19.0,94.0,14.0,0.0,48.0,59.0,398.0,342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,13.0,18.0,3.0,10.0,10.0,21.0,24.0,4.0,7.0,14.0,8.0,26.0,81.0,17.0,0.0,0.0,13.0,11.0,0.0,27.0,63.0,11.0,5.0,18.0,370.0,689.0,40.0,29.0,90.0,74.0,110.0,14.0,109.0,70.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0.0,41.0,10.0,6.0,0.0,0.0,5.0,1.0,24.0,23.0,17.0,0.0,0.0,165.0,33.0,0.0,12.0,2.0,17.0,117.0,0.0,203.0,0.0,0.0,59.0,0.0,12.0,2.0,51.0,11.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,30.0,45.0,18.0,7.0,74.0,27.0,11.0,70.0,0.0,4.0,25.0,84.0,9.0,0.0,1.0,86.0,20.0,0.0,2.0,60.0,51.0,35.0,22.0,34.0,130.0,44.0,66.0,6.0,105.0,44.0,81.0,52.0,84.0,134.0,74.0,12.0,26.0,0.0,139.0,0.0,0.0,0.0,16.0,0.0,0.0,40.0,0.0,60.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2.0,6.0,13.0,53.0,0.0,26.0,27.0,2.0,0.0,63.0,13.0,56.0,3.0,5.0,46.0,54.0,4.0,58.0,5.0,49.0,6.0,0.0,2.0,0.0,17.0,0.0,20.0,104.0,113.0,19.0,218.0,21.0,1.0,14.0,0.0,170.0,131.0,26.0,61.0,191.0,40.0,324.0,10.0,0.0,0.0,0.0,0.0,0.0,513.0,0.0,5.0,98.0,664.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,33.0,46.0,32.0,21.0,0.0,0.0,18.0,20.0,7.0,0.0,87.0,17.0,69.0,0.0,25.0,14.0,4.0,0.0,2.0,44.0,18.0,8.0,6.0,17.0,19.0,0.0,11.0,57.0,75.0,4.0,66.0,112.0,32.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0.0,3.0,9.0,13.0,0.0,0.0,4.0,18.0,8.0,26.0,0.0,0.0,20.0,0.0,15.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,8.0,12.0,10.0,0.0,39.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,7.0,0.0,31.0,27.0,5.0,35.0,2.0,4.0,15.0,20.0,3.0,74.0,8.0,27.0,35.0,0.0,0.0,43.0,0.0,0.0,22.0,0.0,0.0,64.0,1.0,41.0,0.0,0.0,0.0,181.0,53.0,0.0,0.0,9.0,28.0,0.0,0.0,54.0,0.0,13.0,16.0,3.0,30.0,0.0,3.0,12.0,0.0,24.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,3.0,0.0,4.0,5.0,7.0,0.0,0.0,0.0,6.0,7.0,11.0,0.0,12.0,0.0,5.0,9.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
