,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
51,20.0,0.0,0.0,0.0,10.0,12.0,27.0,0.0,15.0,25.0,8.0,17.0,30.0,10.0,13.0,7.0,52.0,0.0,14.0,0.0,17.0,81.0,2.0,39.0,27.0,0.0,0.0,0.0,306.0,0.0,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.0,22.0,19.0,39.0,15.0,13.0,0.0,3.0,7.0,3.0,60.0,0.0,0.0,72.0,104.0,14.0,19.0,0.0,3.0,20.0,3.0,3.0,1.0,14.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,23.0,0.0,41.0,0.0,23.0,0.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,6.0,10.0,7.0,34.0,22.0,8.0,12.0,0.0,15.0,7.0,18.0,11.0,24.0,34.0,11.0,53.0,55.0,286.0,93.0,0.0,15.0,136.0,38.0,24.0,43.0,12.0,4.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,22.0,19.0,0.0,45.0,10.0,7.0,0.0,0.0,12.0,0.0,6.0,37.0,132.0,0.0,42.0,0.0,230.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,8.0,21.0,0.0,0.0,66.0,20.0,36.0,3.0,7.0,0.0,8.0,35.0,22.0,1.0,22.0,22.0,29.0,59.0,113.0,3.0,0.0,26.0,26.0,4.0,4.0,0.0,0.0,21.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,29.0,66.0,23.0,8.0,11.0,5.0,0.0,31.0,22.0,0.0,6.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.0,8.0,13.0,38.0,73.0,8.0,5.0,18.0,6.0,16.0,56.0,27.0,0.0,24.0,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.0,19.0,10.0,8.0,10.0,26.0,0.0,7.0,52.0,22.0,21.0,0.0,23.0,0.0,29.0,56.0,26.0,46.0,15.0,33.0,1.0,30.0,0.0,0.0,0.0,1.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,10.0,6.0,5.0,21.0,0.0,9.0,11.0,24.0,33.0,0.0,24.0,1.0,19.0,53.0,34.0,18.0,29.0,8.0,39.0,32.0,25.0,7.0,75.0,0.0,0.0,16.0,18.0,0.0,0.0,37.0,0.0,15.0,3.0,1.0,20.0,2.0,1.0,2.0,5.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,11.0,17.0,13.0,9.0,0.0,2.0,17.0,9.0,12.0,6.0,18.0,0.0,94.0,84.0,21.0,0.0,0.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.0,0.0,7.0,37.0,22.0,7.0,11.0,0.0,15.0,18.0,0.0,0.0,6.0,7.0,11.0,6.0,24.0,0.0,0.0,0.0,21.0,0.0,15.0,0.0,5.0,4.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,9.0,0.0,8.0,0.0,4.0,18.0,3.0,5.0,25.0,0.0,0.0,20.0,3.0,19.0,10.0,35.0,30.0,7.0,42.0,0.0,33.0,32.0,0.0,0.0,49.0,10.0,24.0,13.0,6.0,10.0,0.0,0.0,26.0,97.0,0.0,0.0,0.0,13.0,18.0,5.0,0.0,1.0,16.0,0.0,10.0,0.0,0.0,23.0,14.0,0.0,5.0,0.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,8.0,0.0,4.0,0.0,13.0,0.0,47.0,10.0,0.0,11.0,10.0,19.0,17.0,2.0,40.0,33.0,7.0,12.0,71.0,0.0,0.0,14.0,16.0,28.0,12.0,54.0,33.0,0.0,0.0,17.0,0.0,28.0,0.0,13.0,0.0,3.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,11.0,8.0,22.0,0.0,20.0,38.0,11.0,8.0,26.0,3.0,35.0,46.0,51.0,30.0,4.0,0.0,8.0,0.0,10.0,47.0,22.0,30.0,32.0,36.0,10.0,1.0,0.0,24.0,67.0,63.0,11.0,0.0,49.0,0.0,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,8.0,16.0,6.0,10.0,13.0,4.0,14.0,11.0,0.0,29.0,14.0,0.0,22.0,32.0,0.0,0.0,43.0,52.0,46.0,5.0,8.0,27.0,12.0,0.0,42.0,16.0,1.0,0.0,0.0,104.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,4.0,42.0,21.0,18.0,21.0,0.0,78.0,3.0,0.0,23.0,22.0,35.0,8.0,118.0,98.0,0.0,40.0,45.0,69.0,28.0,2.0,4.0,31.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1.0,23.0,8.0,17.0,13.0,24.0,0.0,0.0,0.0,43.0,11.0,0.0,0.0,10.0,31.0,0.0,3.0,8.0,19.0,45.0,14.0,22.0,23.0,14.0,3.0,2.0,13.0,5.0,37.0,2.0,14.0,0.0,2.0,2.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,6.0,4.0,20.0,8.0,0.0,4.0,0.0,0.0,9.0,30.0,12.0,7.0,5.0,51.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,11.0,6.0,44.0,7.0,61.0,4.0,39.0,4.0,49.0,18.0,36.0,5.0,123.0,11.0,16.0,13.0,3.0,3.0,19.0,0.0,28.0,54.0,64.0,16.0,39.0,33.0,21.0,0.0,10.0,9.0,40.0,106.0,8.0,60.0,46.0,211.0,70.0,0.0,0.0,4.0,2.0,15.0,0.0,28.0,0.0,14.0,134.0,0.0,93.0,201.0,138.0,158.0,90.0,509.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,36.0,19.0,12.0,6.0,54.0,42.0,3.0,0.0,0.0,2.0,0.0,19.0,32.0,47.0,82.0,19.0,16.0,5.0,0.0,31.0,61.0,28.0,0.0,14.0,0.0,14.0,15.0,74.0,55.0,0.0,0.0,38.0,6.0,15.0,24.0,5.0,0.0,40.0,0.0,32.0,4.0,0.0,16.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,20.0,27.0,13.0,4.0,27.0,6.0,57.0,37.0,0.0,13.0,4.0,0.0,18.0,43.0,37.0,14.0,14.0,22.0,64.0,48.0,6.0,16.0,0.0,0.0,60.0,0.0,31.0,0.0,30.0,0.0,0.0,7.0,0.0,13.0,15.0,0.0,9.0,0.0,17.0,12.0,2.0,36.0,0.0,36.0,0.0,7.0,46.0,0.0,5.0,4.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,33.0,4.0,5.0,0.0,19.0,17.0,4.0,0.0,12.0,42.0,53.0,2.0,80.0,43.0,122.0,8.0,0.0,0.0,9.0,0.0,6.0,45.0,113.0,17.0,58.0,181.0,42.0,9.0,0.0,0.0,10.0,117.0,28.0,0.0,5.0,22.0,45.0,0.0,19.0,4.0,136.0,54.0,52.0,313.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,20.0,165.0,0.0,69.0,100.0,142.0,0.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,4.0,9.0,18.0,4.0,0.0,10.0,11.0,7.0,4.0,0.0,94.0,0.0,6.0,12.0,3.0,14.0,8.0,6.0,21.0,13.0,3.0,15.0,4.0,15.0,0.0,0.0,0.0,15.0,0.0,16.0,0.0,0.0,44.0,0.0,19.0,19.0,25.0,20.0,0.0,64.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,10.0,5.0,9.0,14.0,7.0,4.0,19.0,24.0,0.0,33.0,0.0,24.0,52.0,19.0,0.0,5.0,5.0,11.0,16.0,6.0,0.0,5.0,13.0,8.0,7.0,0.0,25.0,0.0,32.0,19.0,40.0,42.0,58.0,0.0,13.0,10.0,2.0,10.0,0.0,0.0,0.0,11.0,1.0,2.0,7.0,9.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,6.0,18.0,17.0,0.0,20.0,10.0,38.0,22.0,0.0,32.0,33.0,47.0,0.0,0.0,10.0,0.0,57.0,12.0,36.0,33.0,9.0,16.0,40.0,97.0,85.0,6.0,6.0,0.0,12.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,19.0,8.0,3.0,15.0,21.0,28.0,1.0,2.0,26.0,43.0,9.0,0.0,1.0,37.0,0.0,7.0,0.0,0.0,0.0,0.0,21.0,6.0,0.0,14.0,0.0,9.0,0.0,0.0,20.0,49.0,35.0,106.0,0.0,0.0,88.0,37.0,24.0,19.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,12.0,23.0,26.0,8.0,16.0,24.0,19.0,6.0,12.0,22.0,61.0,42.0,0.0,3.0,28.0,9.0,37.0,12.0,29.0,35.0,27.0,3.0,41.0,0.0,0.0,0.0,0.0,7.0,31.0,20.0,24.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,3.0,45.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,21.0,18.0,2.0,0.0,0.0,0.0,4.0,11.0,24.0,0.0,0.0,8.0,30.0,3.0,0.0,1.0,13.0,8.0,0.0,11.0,43.0,0.0,3.0,79.0,74.0,79.0,1.0,75.0,32.0,20.0,0.0,11.0,2.0,9.0,11.0,32.0,47.0,24.0,11.0,5.0,0.0,35.0,77.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,3.0,22.0,12.0,4.0,0.0,9.0,20.0,15.0,1.0,110.0,0.0,0.0,4.0,9.0,8.0,22.0,13.0,32.0,3.0,12.0,12.0,0.0,19.0,0.0,31.0,9.0,0.0,9.0,43.0,117.0,10.0,78.0,107.0,0.0,26.0,0.0,13.0,15.0,45.0,0.0,150.0,40.0,0.0,153.0,8.0,0.0,23.0,18.0,105.0,321.0,0.0,232.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,17.0,0.0,23.0,10.0,0.0,10.0,41.0,28.0,62.0,23.0,0.0,33.0,34.0,23.0,28.0,4.0,0.0,0.0,16.0,4.0,0.0,0.0,26.0,81.0,0.0,5.0,0.0,16.0,45.0,30.0,17.0,0.0,0.0,34.0,0.0,20.0,0.0,12.0,0.0,7.0,9.0,42.0,0.0,30.0,0.0,16.0,47.0,61.0,17.0,3.0,4.0,0.0,15.0,2.0,0.0,0.0,33.0,0.0,7.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,28.0
79,14.0,0.0,26.0,11.0,18.0,0.0,19.0,14.0,0.0,11.0,35.0,3.0,0.0,48.0,12.0,9.0,0.0,31.0,2.0,3.0,3.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,20.0,30.0,16.0,13.0,18.0,15.0,14.0,19.0,2.0,2.0,42.0,16.0,24.0,97.0,8.0,0.0,15.0,41.0,12.0,0.0,6.0,107.0,0.0,40.0,13.0,131.0,30.0,23.0,25.0,12.0,16.0,0.0,0.0,44.0,98.0,0.0,0.0,0.0,17.0,30.0,0.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,8.0,10.0,0.0,1.0,34.0,10.0,0.0,31.0,10.0,26.0,4.0,36.0,22.0,0.0,0.0,27.0,0.0,7.0,18.0,0.0,0.0,0.0,17.0,4.0,0.0,17.0,0.0,2.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,3.0,2.0,44.0,18.0,13.0,5.0,8.0,18.0,37.0,0.0,0.0,37.0,0.0,7.0,0.0,10.0,99.0,8.0,46.0,3.0,15.0,21.0,0.0,21.0,1.0,1.0,2.0,3.0,7.0,37.0,0.0,0.0,0.0,4.0,3.0,2.0,13.0,0.0,0.0,4.0,12.0,0.0,1.0,38.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,3.0,3.0,0.0,3.0,26.0,42.0,0.0,27.0,0.0,5.0,0.0,58.0,36.0,22.0,24.0,38.0,0.0,1.0,2.0,19.0,43.0,75.0,8.0,27.0,17.0,69.0,28.0,35.0,0.0,8.0,9.0,16.0,24.0,31.0,65.0,0.0,81.0,29.0,66.0,0.0,0.0,0.0,31.0,0.0,27.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,5.0,0.0,8.0,17.0,0.0,4.0,0.0,10.0,13.0,20.0,20.0,10.0,40.0,5.0,0.0,16.0,6.0,0.0,5.0,0.0,14.0,52.0,0.0,6.0,11.0,0.0,0.0,9.0,1.0,13.0,3.0,4.0,11.0,4.0,47.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,17.0,5.0,10.0,26.0,16.0,15.0,29.0,0.0,3.0,5.0,45.0,4.0,7.0,67.0,30.0,4.0,34.0,5.0,0.0,32.0,18.0,10.0,30.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1.0,0.0,11.0,21.0,0.0,0.0,17.0,7.0,0.0,16.0,4.0,2.0,27.0,19.0,10.0,4.0,8.0,20.0,1.0,54.0,97.0,68.0,23.0,0.0,10.0,18.0,44.0,15.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,6.0,0.0,22.0,11.0,55.0,13.0,12.0,7.0,26.0,0.0,0.0,5.0,6.0,0.0,39.0,11.0,0.0,17.0,0.0,26.0,7.0,17.0,0.0,37.0,0.0,6.0,2.0,22.0,23.0,13.0,50.0,39.0,6.0,23.0,65.0,17.0,18.0,0.0,0.0,0.0,5.0,6.0,2.0,0.0,0.0,0.0,48.0,20.0,0.0,0.0,56.0,56.0,33.0,25.0,0.0,0.0,0.0,55.0,32.0,75.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,22.0,1.0,23.0,15.0,16.0,37.0,22.0,0.0,0.0,11.0,27.0,0.0,46.0,63.0,10.0,5.0,54.0,5.0,6.0,23.0,47.0,24.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,9.0,27.0,13.0,3.0,6.0,6.0,16.0,12.0,7.0,19.0,7.0,11.0,11.0,0.0,0.0,20.0,16.0,4.0,22.0,0.0,12.0,0.0,2.0,20.0,0.0,24.0,0.0,4.0,6.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,22.0,11.0,6.0,18.0,5.0,1.0,0.0,4.0,0.0,14.0,25.0,36.0,12.0,31.0,10.0,7.0,0.0,22.0,6.0,34.0,20.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,0.0,12.0,17.0,8.0,7.0,5.0,13.0,0.0,18.0,11.0,25.0,0.0,34.0,11.0,12.0,4.0,33.0,21.0,0.0,28.0,23.0,24.0,35.0,0.0,9.0,14.0,12.0,7.0,5.0,23.0,1.0,34.0,0.0,16.0,3.0,6.0,0.0,1.0,3.0,20.0,61.0,30.0,6.0,54.0,194.0,3.0,8.0,4.0,7.0,5.0,247.0,0.0,0.0,10.0,18.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,15.0,0.0,0.0,11.0,11.0,32.0,36.0,24.0,7.0,79.0,27.0,32.0,9.0,5.0,9.0,28.0,28.0,18.0,47.0,10.0,85.0,55.0,38.0,0.0,6.0,8.0,20.0,0.0,0.0,5.0,61.0,59.0,69.0,54.0,0.0,61.0,31.0,47.0,23.0,109.0,36.0,38.0,16.0,1.0,0.0,0.0,4.0,30.0,104.0,0.0,0.0,0.0,83.0,0.0,0.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,8.0,22.0,21.0,5.0,8.0,19.0,3.0,0.0,9.0,8.0,16.0,23.0,89.0,27.0,109.0,21.0,17.0,20.0,54.0,62.0,0.0,30.0,17.0,0.0,11.0,0.0,7.0,24.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,27.0,39.0,0.0,11.0,26.0,0.0,0.0,111.0,0.0,0.0,6.0,0.0,69.0,25.0,0.0,4.0,0.0,40.0,76.0,5.0,161.0,0.0,23.0,199.0,36.0,56.0,249.0,174.0,1.0,14.0,0.0,103.0,222.0,0.0,4.0,0.0,25.0,9.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,12.0,16.0,2.0,0.0,25.0,41.0,18.0,2.0,10.0,2.0,14.0,10.0,16.0,41.0,11.0,78.0,64.0,2.0,8.0,0.0,4.0,17.0,54.0,34.0,36.0,7.0,35.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,7.0,29.0,18.0,0.0,27.0,0.0,0.0,217.0,26.0,60.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,0.0,17.0,9.0,7.0,15.0,5.0,4.0,31.0,6.0,0.0,6.0,0.0,14.0,0.0,15.0,0.0,0.0,4.0,23.0,6.0,22.0,0.0,13.0,10.0,3.0,6.0,5.0,10.0,8.0,4.0,7.0,0.0,29.0,0.0,27.0,25.0,71.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,48.0,266.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0.0,6.0,0.0,8.0,36.0,17.0,2.0,7.0,23.0,16.0,0.0,51.0,9.0,54.0,51.0,163.0,47.0,57.0,67.0,53.0,22.0,28.0,74.0,0.0,18.0,36.0,27.0,5.0,17.0,18.0,116.0,5.0,23.0,13.0,81.0,79.0,19.0,0.0,0.0,18.0,0.0,43.0,115.0,0.0,0.0,203.0,191.0,52.0,49.0,6.0,19.0,21.0,10.0,95.0,28.0,0.0,4.0,0.0,18.0,15.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,17.0,0.0,12.0,23.0,12.0,9.0,12.0,10.0,0.0,0.0,0.0,17.0,28.0,62.0,18.0,4.0,7.0,0.0,5.0,0.0,33.0,0.0,11.0,19.0,34.0,4.0,44.0,9.0,39.0,0.0,0.0,23.0,4.0,6.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,9.0,39.0,7.0,36.0,30.0,32.0,8.0,15.0,2.0,5.0,7.0,23.0,0.0,12.0,0.0,77.0,30.0,39.0,0.0,41.0,18.0,9.0,0.0,50.0,0.0,0.0,0.0,29.0,35.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,13.0,32.0,7.0,2.0,12.0,10.0,12.0,2.0,0.0,4.0,0.0,20.0,6.0,10.0,0.0,5.0,6.0,55.0,0.0,6.0,0.0,5.0,30.0,11.0,11.0,23.0,8.0,0.0,0.0,13.0,3.0,0.0,0.0,2.0,6.0,0.0,0.0,35.0,8.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2.0,13.0,41.0,27.0,13.0,26.0,16.0,37.0,14.0,0.0,7.0,11.0,17.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,3.0,1.0,15.0,15.0,15.0,1.0,36.0,38.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,44.0,30.0,11.0,7.0,3.0,7.0,23.0,6.0,27.0,0.0,11.0,11.0,14.0,13.0,10.0,0.0,12.0,83.0,12.0,13.0,12.0,10.0,28.0,22.0,5.0,45.0,11.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,4.0,7.0,9.0,7.0,0.0,11.0,13.0,17.0,5.0,14.0,14.0,4.0,33.0,12.0,0.0,31.0,14.0,27.0,13.0,22.0,17.0,0.0,1.0,0.0,4.0,18.0,0.0,12.0,0.0,24.0,1.0,9.0,8.0,3.0,10.0,7.0,5.0,23.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,10.0,17.0,3.0,0.0,5.0,18.0,25.0,9.0,10.0,19.0,0.0,28.0,5.0,0.0,4.0,20.0,23.0,13.0,17.0,22.0,0.0,43.0,1.0,2.0,27.0,53.0,0.0,14.0,0.0,0.0,51.0,45.0,31.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0.0,0.0,0.0,7.0,7.0,40.0,63.0,21.0,19.0,1.0,5.0,7.0,0.0,0.0,21.0,37.0,9.0,0.0,0.0,184.0,0.0,0.0,375.0,0.0,161.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
