,Age,Time,Mean_CP,Std_CP,Elo,OppElo,WL,WhiteWL,Name
0,33,29,42.91666666666666,77.53347481128426,2748,2541,0,0,Harikrishna
1,33,29,11.291666666666666,16.109939225334518,2748,2679,0,0,Harikrishna
2,33,29,17.58695652173913,25.883135725329836,2731,2594,1,1,Harikrishna
3,33,29,19.78787878787879,24.088064440399705,2731,2751,0,0,Harikrishna
4,33,29,10.47222222222222,10.664992428129684,2713,2659,0,0,Harikrishna
5,33,29,8.7,13.222629505301985,2713,2755,0,0,Harikrishna
6,33,29,30.33333333333333,38.6538847597178,2713,2726,-1,1,Harikrishna
7,33,29,10.851063829787234,18.07349575604187,2713,2683,0,0,Harikrishna
8,33,29,12.71186440677966,32.82295813827291,2713,2731,0,0,Harikrishna
9,33,29,12.344827586206897,12.2453369027589,2713,2697,0,0,Harikrishna
10,33,29,11.821428571428571,17.556371791352294,2713,2721,0,0,Harikrishna
11,33,29,9.117647058823527,15.598688184708962,2713,2670,0,0,Harikrishna
12,33,29,22.0,26.758176320519304,2713,2717,1,-1,Harikrishna
13,33,29,20.923076923076923,23.88942137100218,2731,2576,1,1,Harikrishna
14,34,30,12.19047619047619,15.403308240826211,2719,2661,0,0,Harikrishna
15,34,30,17.05263157894737,19.365541099510068,2719,2686,1,-1,Harikrishna
16,34,30,35.475,74.36775821240317,2719,2764,-1,-1,Harikrishna
17,34,30,23.644736842105264,45.62563722217834,2719,2682,0,0,Harikrishna
18,34,30,12.557692307692308,22.5687737263528,2719,2719,1,1,Harikrishna
19,34,30,19.22,31.72605315792672,2719,2661,1,1,Harikrishna
20,34,30,13.108108108108109,17.396972571532512,2719,2686,1,1,Harikrishna
21,34,30,16.181818181818183,16.70938249018985,2719,2764,0,0,Harikrishna
22,34,30,51.644444444444446,106.07419263625977,2719,2682,1,1,Harikrishna
23,34,30,55.90909090909091,97.46094789009784,2719,2719,-1,1,Harikrishna
24,34,30,22.75,25.958299892969364,2719,2701,1,-1,Harikrishna
25,34,30,22.473684210526315,29.751890098582347,2719,2626,1,1,Harikrishna
26,34,30,21.95555555555556,38.130133368598,2719,2580,0,0,Harikrishna
27,34,30,9.071428571428571,12.690293692699498,2719,2558,0,0,Harikrishna
28,34,30,43.86111111111112,68.558457744654,2719,2719,0,0,Harikrishna
29,34,30,14.296296296296296,21.03260255818025,2719,2649,1,-1,Harikrishna
30,34,30,26.38095238095238,36.31632864016015,2719,2703,0,0,Harikrishna
31,34,30,14.644444444444444,17.776587712693082,2719,2701,0,0,Harikrishna
32,34,30,16.488372093023255,21.14842343895848,2719,2626,0,0,Harikrishna
33,34,30,39.94117647058823,57.16796717208192,2719,2580,0,0,Harikrishna
34,34,30,21.83333333333333,22.827927757777005,2719,2558,1,1,Harikrishna
35,34,30,33.02127659574468,50.9605513935522,2719,2580,0,0,Harikrishna
36,34,30,21.9,35.49918879443996,2719,2580,1,-1,Harikrishna
